,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,195.5,40.58,3.7,6.66,10.05,13.38,13.21,16.82,73.55,12.7,Upgrade
1,Short-Term Investments,-,0.25,-,0.16,-,0.16,-,0.16,-,0.16,Upgrade
2,Trading Asset Securities,53.16,137.38,296.89,130.97,306.58,143.16,263.06,208.32,289.74,355.63,Upgrade
3,Cash & Short-Term Investments,248.66,178.21,300.59,137.79,316.63,156.7,276.26,225.3,363.29,368.49,Upgrade
4,Cash Growth,-17.28%,29.34%,-5.07%,-12.07%,14.61%,-30.45%,-23.95%,-38.86%,-10.98%,-1.00%,Upgrade
5,Other Receivables,-,1.88,-,1.64,-,1.62,-,5.02,-,1.45,Upgrade
6,Receivables,-,1.88,-,1.64,-,1.62,-,5.02,-,1.45,Upgrade
7,Prepaid Expenses,96.73,1.07,41.38,1.19,29.41,1.07,111.73,1.04,18.08,1.15,Upgrade
8,Other Current Assets,-,156.27,-,194.48,-,184.58,-,146.56,0.16,25.86,Upgrade
9,Total Current Assets,345.39,337.43,341.97,335.1,346.04,343.98,387.99,377.93,381.53,396.95,Upgrade
10,"Property, Plant & Equipment",2.08,2.56,0.34,0.83,0.89,1.34,1.79,2.23,2.68,0.46,Upgrade
11,Long-Term Investments,210.22,210.22,228.09,228.09,267.36,267.36,276.19,276.19,311.54,311.54,Upgrade
12,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,3.46,Upgrade
13,Total Assets,557.68,550.22,570.4,564.03,614.3,612.68,665.96,656.35,695.75,712.42,Upgrade
14,Accrued Expenses,0.09,0.32,0.01,0.3,0.15,0.29,0.15,0.34,-,0.3,Upgrade
15,Current Portion of Leases,0.88,0.85,-,0.48,0.93,0.92,0.82,0.87,0.89,0.48,Upgrade
16,Other Current Liabilities,-,-,-,-,-,-,-,-,11.57,11.39,Upgrade
17,Total Current Liabilities,0.97,1.17,0.01,0.77,1.08,1.21,0.97,1.21,12.47,12.17,Upgrade
18,Long-Term Leases,0.93,1.38,-,-,-,0.48,0.98,1.39,1.79,-,Upgrade
19,Total Liabilities,1.91,2.55,0.01,0.77,1.08,1.68,1.95,2.6,14.25,12.17,Upgrade
20,Common Stock,128.02,128.02,128.02,128.02,128.02,128.02,128.02,128.02,128.02,128.02,Upgrade
21,Additional Paid-In Capital,655.34,655.34,655.34,655.34,655.34,655.34,655.34,655.34,655.34,655.34,Upgrade
22,Retained Earnings,-108.6,-116.71,-111.92,-119.06,-122.6,-124.81,-80.63,-90.89,-100.96,-82.21,Upgrade
23,Comprehensive Income & Other,-118.98,-118.98,-101.04,-101.04,-47.54,-47.54,-38.72,-38.72,-0.89,-0.89,Upgrade
24,Shareholders' Equity,555.78,547.67,570.39,563.26,613.21,611,664.01,653.75,681.5,700.26,Upgrade
25,Total Liabilities & Equity,557.68,550.22,570.4,564.03,614.3,612.68,665.96,656.35,695.75,712.42,Upgrade
26,Total Debt,1.81,2.24,-,0.48,0.93,1.39,1.8,2.26,2.68,0.48,Upgrade
27,Net Cash (Debt),246.84,175.98,300.59,137.31,315.7,155.31,274.46,223.04,360.61,368.02,Upgrade
28,Net Cash Growth,-17.88%,28.16%,-4.79%,-11.59%,15.02%,-30.37%,-23.89%,-39.39%,-11.43%,-1.13%,Upgrade
29,Net Cash Per Share,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.03,Upgrade
30,Filing Date Shares Outstanding,12802,12802,12802,12802,12802,12802,12802,12802,12802,12802,Upgrade
31,Total Common Shares Outstanding,12802,12802,12802,12802,12802,12802,12802,12802,12802,12802,Upgrade
32,Working Capital,344.42,336.26,341.96,334.33,344.96,342.77,387.02,376.72,369.06,384.79,Upgrade
33,Book Value Per Share,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,Upgrade
34,Tangible Book Value,555.78,547.67,570.39,563.26,613.21,611,664.01,653.75,681.5,700.26,Upgrade
35,Tangible Book Value Per Share,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,Upgrade
36,Machinery,-,4.69,-,4.62,-,4.2,-,4.2,-,4.2,Upgrade
37,Leasehold Improvements,-,0.98,-,0.98,-,0.98,-,0.98,-,0.98,Upgrade
