,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,454.51,416.47,407.46,382.33,400.03,383.84,391.17,344.3,359.79,381.52,376.55,345.35,383.83,352.14,393.46,324.74,309.13,294.85,297.03,228.73,Upgrade
1,Other Revenue,2.13,1.98,2.03,1.92,1.85,1.81,1.8,1.77,2.92,3.26,2.96,2.5,3.19,1.1,10.43,5.98,8.08,3.4,10.07,7.27,Upgrade
2,Revenue,456.64,418.45,409.49,384.25,401.88,385.65,392.97,346.07,362.71,384.78,379.51,347.86,387.02,353.23,403.89,330.71,317.21,298.24,307.1,236.01,Upgrade
3,Revenue Growth (YoY),13.63%,8.50%,4.20%,11.03%,10.80%,0.23%,3.55%,-0.51%,-6.28%,8.93%,-6.04%,5.18%,22.00%,18.44%,31.52%,40.13%,20.57%,17.65%,22.24%,-2.48%,Upgrade
4,Cost of Revenue,91.8,83.11,76.98,80.17,82.76,80.39,86.64,73.83,57.91,92.61,76.61,67.27,99.1,100.67,77.29,76.69,53.88,87.15,76.85,55.65,Upgrade
5,Gross Profit,364.84,335.34,332.51,304.07,319.12,305.26,306.32,272.23,304.8,292.16,302.9,280.59,287.92,252.56,326.6,254.02,263.33,211.1,230.24,180.35,Upgrade
6,"Selling, General & Admin",237.73,170.89,171.95,183.08,224.16,157.06,165.44,175.67,202.7,164.71,160.81,185.27,178.13,160.21,198.71,182.53,183.9,135.05,134.64,138.02,Upgrade
7,Research & Development,38.06,33.17,32.79,47.57,36.35,35.34,36.77,43.9,34.73,40.5,42.81,59.52,42.76,40.96,38.58,54.19,35.95,30.93,28.45,40.45,Upgrade
8,Other Operating Expenses,5.57,2.63,3.04,1.2,9.17,-0.36,3.03,-0.71,13.09,-1.74,1.35,-1.92,10.88,0.93,1.96,-2.65,33.03,-17.85,-5.1,-3.99,Upgrade
9,Operating Expenses,279.67,209.06,205.43,232.51,267.6,193.63,206.02,218.62,256.2,202.06,206.03,242.17,243.4,191.69,245.7,228.32,251.93,148.28,158.98,173.86,Upgrade
10,Operating Income,85.17,126.27,127.08,71.56,51.52,111.63,100.31,53.61,48.6,90.1,96.87,38.43,44.52,60.87,80.89,25.71,11.41,62.82,71.26,6.5,Upgrade
11,Interest Expense,-0.27,-0.3,-0.35,-0.38,-0.44,-0.42,-0.44,-0.42,-0.49,-7.96,-0.52,-0.5,-0.71,-0.46,-0.56,-0.51,-1.83,-,-0.01,-,Upgrade
12,Interest & Investment Income,14.25,13.84,35.1,13.05,16.44,15.74,29.78,9.81,23.78,-,10.38,9.22,9.56,3.83,31.82,3.57,9.96,11.26,0.98,3.08,Upgrade
13,Currency Exchange Gain (Loss),1.37,-0.43,0.43,-,0.71,-0.7,0.7,-,3.73,-1.63,1.63,-,-0.34,-0.23,0.23,-,-1.59,-0.33,0.33,-,Upgrade
14,Other Non Operating Income (Expenses),3.12,-1.98,-2.05,-1.45,-0.93,-3.12,-1.47,-1.71,-21.73,19.77,-2.38,-0.45,-1.77,-0.2,-1.48,-0.54,-1.06,-1.36,-0.41,-0.21,Upgrade
15,EBT Excluding Unusual Items,103.63,137.4,160.22,82.79,67.3,123.13,128.88,61.29,53.89,100.28,105.98,46.7,51.26,63.81,110.9,28.23,16.89,72.38,72.15,9.36,Upgrade
16,Gain (Loss) on Sale of Investments,0.18,0.2,2.89,-1.9,0.34,-1.72,2.93,-1.5,1.21,1.54,1.45,1.53,2.14,2.85,4.54,-2.84,-9.96,21.53,9.08,-28.49,Upgrade
17,Gain (Loss) on Sale of Assets,-0.18,-0.02,-0.01,0.01,0.06,0,0,-0,-0.21,0.03,0.01,-0,-0.32,0.22,-0.1,0.11,-0.01,0.01,-0.01,0.02,Upgrade
18,Asset Writedown,-,-,-,-,0.1,-0.1,-,-,0.28,-0.28,-,-,1.18,-1.22,0.04,-,-,-,-,-,Upgrade
19,Other Unusual Items,6.01,1.69,0.18,2.9,14.48,0.02,-0.02,-,16.79,0.03,-0.03,-,13.4,-0.02,0.02,-,28.95,0.04,-0.04,-,Upgrade
20,Pretax Income,109.65,139.27,163.27,83.79,82.28,121.34,131.79,59.79,71.96,101.61,107.4,48.23,67.66,65.64,115.41,25.51,35.86,93.96,81.19,-19.11,Upgrade
21,Income Tax Expense,5.12,15.91,3.62,16.64,-6.32,14.26,-9.58,14.37,7.18,7.33,4.49,10.03,11.71,1.53,6.22,6.8,1.93,4.23,12.69,1.98,Upgrade
22,Earnings From Continuing Operations,104.53,123.37,159.66,67.15,88.61,107.08,141.37,45.41,64.78,94.29,102.91,38.21,55.95,64.11,109.19,18.71,33.93,89.73,68.5,-21.1,Upgrade
23,Minority Interest in Earnings,-11.06,0.64,-2.68,9.57,-7.41,0.87,-0.23,3.17,-3.1,1.79,-0.82,2.35,-3.55,0.47,-0.64,0.78,2.42,-0.4,-0.48,0.77,Upgrade
24,Net Income,93.47,124.01,156.98,76.73,81.2,107.94,141.14,48.58,61.68,96.07,102.09,40.56,52.4,64.58,108.55,19.49,36.36,89.33,68.02,-20.33,Upgrade
25,Net Income to Common,93.47,124.01,156.98,76.73,81.2,107.94,141.14,48.58,61.68,96.07,102.09,40.56,52.4,64.58,108.55,19.49,36.36,89.33,68.02,-20.33,Upgrade
26,Net Income Growth,15.12%,14.88%,11.22%,57.92%,31.64%,12.36%,38.26%,19.79%,17.71%,48.76%,-5.96%,108.09%,44.13%,-27.70%,59.59%,-,-,89.12%,48.81%,-,Upgrade
27,Shares Outstanding (Basic),317,317,316,317,315,312,312,311,308,308,307,306,308,308,285,325,303,317,306,290,Upgrade
28,Shares Outstanding (Diluted),317,317,316,317,316,312,312,311,308,308,307,307,308,308,285,325,303,317,306,290,Upgrade
29,Shares Change (YoY),0.43%,1.73%,1.46%,1.78%,2.51%,1.06%,1.63%,1.52%,0.10%,0.27%,7.71%,-5.63%,1.53%,-3.10%,-6.81%,11.85%,-4.58%,0.78%,-0.08%,-6.91%,Upgrade
30,EPS (Basic),0.29,0.39,0.50,0.24,0.26,0.35,0.45,0.16,0.20,0.31,0.33,0.13,0.17,0.21,0.38,0.06,0.12,0.28,0.22,-0.07,Upgrade
