,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,557,567,546,1492,3174,5465,7480,17217,20933,27807,30176,Upgrade
1,Market Cap Growth,-61.97%,-61.97%,-82.78%,-72.69%,-57.57%,-68.26%,-64.27%,-38.08%,-30.63%,-8.44%,89.14%,Upgrade
2,Enterprise Value,64345,70892,66380,71799,85767,85630,76600,74661,72066,78403,82209,Upgrade
3,Last Close Price,0.27,0.27,0.26,0.71,1.51,2.60,3.77,8.88,9.91,13.16,13.27,Upgrade
4,PE Ratio,-,-,-,-,-,2.82,1.87,2.84,3.57,4.92,5.17,Upgrade
5,Forward PE,-,2.78,2.78,2.78,1.01,1.18,1.05,2.50,2.68,3.79,4.29,Upgrade
6,PS Ratio,0.03,0.03,0.02,0.05,0.11,0.13,0.14,0.38,0.46,0.61,0.64,Upgrade
7,PB Ratio,0.07,0.07,0.05,0.09,0.14,0.11,0.14,0.35,0.49,0.74,0.76,Upgrade
8,P/TBV Ratio,-,-,1.23,0.53,0.51,0.26,0.32,0.75,0.95,1.44,1.43,Upgrade
9,P/FCF Ratio,0.23,0.23,0.12,0.24,-5.40,-,52.99,-,-,4.17,40.14,Upgrade
10,P/OCF Ratio,0.23,0.23,0.12,0.24,-5.50,-,47.25,-,-,4.07,34.19,Upgrade
11,PEG Ratio,-,-,-,-,-,-,0.17,0.26,0.48,0.55,0.20,Upgrade
12,EV/Sales Ratio,3.49,3.84,2.87,2.39,3.11,2.00,1.43,1.66,1.57,1.73,1.73,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,-,6.88,7.34,7.54,8.44,7.51,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,6.98,7.46,7.66,8.53,7.60,Upgrade
15,EV/FCF Ratio,26.02,28.67,14.19,11.55,-146.06,-,542.65,-,-,11.76,109.36,Upgrade
16,Debt / Equity Ratio,6.57,6.57,5.21,3.45,2.85,1.27,1.33,1.42,1.81,1.81,1.55,Upgrade
17,Debt / FCF Ratio,22.03,22.03,13.08,8.88,-108.90,-,492.48,-,-,10.12,82.36,Upgrade
18,Return on Capital Employed (ROCE),-,-,-,-,-,-,10.00%,9.30%,9.50%,11.73%,13.23%,Upgrade
19,Earnings Yield,-1125.67%,-1104.82%,-908.53%,-838.20%,-351.32%,35.48%,53.50%,35.16%,28.03%,20.34%,19.32%,Upgrade
20,FCF Yield,444.01%,435.79%,855.74%,416.74%,-18.50%,-50.06%,1.89%,-18.51%,6.68%,23.98%,2.49%,Upgrade
21,Buyback Yield / Dilution,-0.01%,-,-0.01%,-1.16%,-5.89%,-7.11%,-2.20%,0.11%,0.03%,-3.80%,-5.92%,Upgrade
22,Total Shareholder Return,-0.01%,-,-0.01%,-1.16%,-5.89%,-7.11%,-2.20%,0.11%,0.03%,-3.80%,-5.92%,Upgrade
