,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,333.36,314.96,296.98,387.45,343.86,336.42,324.65,372.07,184.94,215.33,195.24,310.46,258.22,254.86,257.66,343.47,255.1,282.92,290.26,335.18,Upgrade
1,Short-Term Investments,-,-,-,1.84,-,-,-,2.35,-,-,-,-,-,11,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,0.22,0.19,0.21,3,0.21,2.71,-,0.08,30.08,30,53.05,0.05,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,333.58,315.15,297.2,392.29,344.07,339.13,324.65,374.5,215.02,245.33,248.28,310.51,258.22,265.86,257.66,343.47,255.1,282.92,290.26,335.18,Upgrade
4,Cash Growth,-3.05%,-7.07%,-8.46%,4.75%,60.02%,38.24%,30.76%,20.61%,-16.73%,-7.72%,-3.64%,-9.60%,1.22%,-6.03%,-11.23%,2.47%,-8.60%,-2.22%,-0.92%,4.69%,Upgrade
5,Accounts Receivable,444.04,442.84,413,426.29,430.46,422.98,426.37,444.53,427.05,396.39,376.69,377.86,413.54,413.2,434.49,428.63,388.43,403.89,404.63,410.89,Upgrade
6,Other Receivables,25.42,-,25.88,-,18.94,2.1,21,-,18.9,25.52,21.21,20.57,23.57,22.68,11.68,12.95,18.43,15.71,23.9,15.06,Upgrade
7,Receivables,469.45,442.84,438.89,426.29,449.4,425.07,447.36,444.53,445.95,421.91,397.9,398.44,437.1,435.88,446.18,441.58,406.86,419.6,428.52,425.95,Upgrade
8,Inventory,383.02,384.37,340.17,322.79,329.71,338.72,329.84,292.4,280.97,265.6,236.22,221.26,223.76,232.88,196.62,185.75,246.39,230.33,215.01,211.09,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,0,-,0,Upgrade
10,Other Current Assets,18.01,42.02,13.84,34.11,15.97,25.51,19.22,30.07,18.28,7.78,11.94,11.64,10.16,11.3,49.34,9.03,38.61,13.75,26.66,5.33,Upgrade
11,Total Current Assets,1204,1184,1090,1175,1139,1128,1121,1141,960.22,940.62,894.35,941.85,929.25,945.92,949.79,979.85,946.95,946.6,960.45,977.55,Upgrade
12,"Property, Plant & Equipment",108.17,105.46,103.55,103.14,102.07,104.02,104.37,105.49,60.53,61.35,62.74,63.69,60.28,63.84,64.96,64.55,65.54,65.34,65.96,66.17,Upgrade
13,Long-Term Investments,27.92,27.92,27.92,27.92,27.92,27.92,27.92,27.92,21.4,11.4,11.1,6.3,6.3,6.3,7.77,-,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,21.57,22.17,22.64,22.89,12.39,12.85,13.03,13.44,11.05,11.46,11.91,12.34,11.23,9.46,8.98,9.05,9.26,9.12,9.41,9.45,Upgrade
16,Long-Term Accounts Receivable,0.39,1.13,0.37,1.23,-,0.05,0.05,0.05,0.1,0.1,0.09,0.09,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,23.02,23.2,22.25,22.65,17.16,17.57,17.49,17.79,15.93,16.13,16.05,16.03,15.69,14.87,14.63,15.45,12.63,11.95,12.63,12.63,Upgrade
18,Long-Term Deferred Charges,8.22,6.09,4.94,3.12,11.61,9.38,7.67,6.88,2.98,3.06,2.96,2.43,1.15,1.22,1.29,1.35,0.98,1.04,1.11,1.11,Upgrade
19,Other Long-Term Assets,73.89,73.57,73.66,80.68,79.04,78.93,79.84,80.01,51.2,61.03,52.58,52.54,27.18,24.36,24.58,24.79,24.87,25.13,25.53,25.65,Upgrade
20,Total Assets,1467,1444,1345,1437,1389,1379,1371,1393,1123,1105,1052,1095,1051,1066,1072,1095,1060,1059,1075,1093,Upgrade
21,Accounts Payable,87.2,91.94,63.58,107.88,105.65,123.81,150.24,162.6,114.31,114.78,78.66,111.22,121.93,137.91,145.64,164.72,150.54,144.96,151.79,174.97,Upgrade
22,Accrued Expenses,6.85,30.93,10.58,46.95,13.32,31.95,16.01,48.5,25.22,29.97,19.43,45.63,26.51,42.1,24.54,47.83,24.74,39.35,25.6,41.31,Upgrade
23,Short-Term Debt,257.36,192.71,108.5,99.61,77.37,48.14,23.51,16.22,8.9,-,-,2.5,2.05,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Long-Term Debt,0.57,-,10.61,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Portion of Leases,-,0.76,-,1.2,0.69,0.94,1.29,1.53,1.1,0.97,1.72,1.65,-,-,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,4.97,1.89,0.8,1.64,3.77,2.12,3.5,1.63,3.63,2.07,4.68,4.32,4.82,2.35,3.68,5.46,4.09,1.58,5.9,7.92,Upgrade
27,Current Unearned Revenue,13.87,29.7,28.58,28.54,27.3,26.21,25.85,26.73,34.91,37.24,36.91,38.44,14.33,19.1,16.8,15.28,34.76,37.42,-,-,Upgrade
28,Other Current Liabilities,55.29,41.79,58.12,48.05,48.61,36.79,49.91,37.77,41.18,30.78,43.34,32.92,28.3,25.89,48.35,33.03,31.91,25.64,85.77,64.85,Upgrade
29,Total Current Liabilities,426.13,389.72,280.76,343.87,276.7,269.96,270.31,294.98,229.24,215.81,184.73,236.68,197.94,227.35,239.01,266.33,246.05,248.95,269.06,289.05,Upgrade
30,Long-Term Debt,-,-,-,-,10,10,10,10.01,10,10,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Leases,0.98,0.78,1.06,0.75,0.25,0.28,0.33,0.32,1.09,1.46,1.6,1.54,-,-,-,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,0.18,0.18,0.18,0.18,0.4,0.4,0.4,0.4,0.9,0.4,0.4,0.4,-,-,-,-,-,-,-,-,Upgrade
33,Long-Term Deferred Tax Liabilities,0.15,0.15,0.15,0.19,1.23,1.23,1.61,1.88,0.47,0.47,0.45,0.47,-,-,-,-,-,-,-,-,Upgrade
34,Other Long-Term Liabilities,7.44,7.44,7.44,7.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Total Liabilities,434.88,398.27,289.6,352.44,288.58,281.87,282.65,307.59,241.69,228.14,187.19,239.09,197.94,227.35,239.01,266.33,246.05,248.95,269.06,289.05,Upgrade
36,Common Stock,272.57,272.57,272.57,272.57,272.57,272.57,272.57,272.57,240,240,240,240,240,240,240,240,240,240,240,240,Upgrade
37,Additional Paid-In Capital,381.12,381.12,381.12,381.12,381.12,381.12,381.12,381.12,212.97,212.97,212.97,212.97,215.18,213.32,213.32,213.32,213.32,213.32,213.32,213.32,Upgrade
38,Retained Earnings,424.76,423.63,419.55,416.38,431.11,429.59,423.98,418.88,416.11,410.8,406.95,402.42,395.44,382.72,379.08,374.6,359.7,355.65,351.53,349.29,Upgrade
39,Treasury Stock,-59.97,-44.98,-32.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
40,Comprehensive Income & Other,-0.43,-1,0.59,0.22,1.54,-0.48,-3.3,-1.58,-2.7,-2.16,-1.57,-1.32,0.71,0.71,0.67,0.75,1.24,1.2,1.04,0.63,Upgrade
41,Total Common Equity,1018,1031,1041,1070,1086,1083,1074,1071,866.37,861.61,858.35,854.07,851.33,836.75,833.07,828.67,814.26,810.17,805.89,803.24,Upgrade
42,Minority Interest,14.31,14.31,14.35,14.4,14.44,14.49,14.43,14.5,15.35,15.4,6.24,2.1,1.81,1.88,-0.09,0.04,-0.09,0.04,0.15,0.26,Upgrade
43,Shareholders' Equity,1032,1046,1056,1085,1101,1097,1089,1085,881.72,877.01,864.59,856.18,853.14,838.62,832.98,828.71,814.17,810.22,806.04,803.51,Upgrade
44,Total Liabilities & Equity,1467,1444,1345,1437,1389,1379,1371,1393,1123,1105,1052,1095,1051,1066,1072,1095,1060,1059,1075,1093,Upgrade
45,Total Debt,258.92,194.26,120.16,111.56,88.31,59.36,35.13,28.07,21.09,12.44,3.32,5.7,2.05,-,-,-,-,-,-,-,Upgrade
46,Net Cash (Debt),74.66,120.89,177.04,280.73,255.76,279.77,289.53,346.43,193.93,232.89,244.97,304.81,256.17,265.86,257.66,343.47,255.1,282.92,290.26,335.18,Upgrade
47,Net Cash Growth,-70.81%,-56.79%,-38.85%,-18.97%,31.88%,20.13%,18.19%,13.65%,-24.30%,-12.40%,-4.93%,-11.26%,0.42%,-6.03%,-11.23%,2.47%,-8.60%,-2.04%,-0.92%,4.87%,Upgrade
48,Net Cash Per Share,0.27,0.53,0.56,0.41,0.94,0.97,1.13,1.25,0.81,0.92,1.08,1.19,1.12,1.04,1.15,1.41,1.18,1.47,1.03,1.17,Upgrade
49,Filing Date Shares Outstanding,264.28,266.5,272.57,272.57,272.57,272.57,272.57,272.57,240,240,240,240,240,240,240,240,240,240,240,240,Upgrade
50,Total Common Shares Outstanding,264.28,266.5,272.57,272.57,272.57,272.57,272.57,272.57,240,240,240,240,240,240,240,240,240,240,240,240,Upgrade
51,Working Capital,777.94,794.66,809.33,831.61,862.45,858.47,850.76,846.51,730.98,724.81,709.62,705.17,731.31,718.57,710.79,713.53,700.91,697.65,691.4,688.5,Upgrade
52,Book Value Per Share,3.85,3.87,3.82,3.93,3.99,3.97,3.94,3.93,3.61,3.59,3.58,3.56,3.55,3.49,3.47,3.45,3.39,3.38,3.36,3.35,Upgrade
53,Tangible Book Value,996.48,1009,1019,1047,1074,1070,1061,1058,855.33,850.15,846.44,841.73,840.1,827.28,824.09,819.62,805.01,801.06,796.47,793.79,Upgrade
54,Tangible Book Value Per Share,3.77,3.79,3.74,3.84,3.94,3.93,3.89,3.88,3.56,3.54,3.53,3.51,3.50,3.45,3.43,3.42,3.35,3.34,3.32,3.31,Upgrade
55,Buildings,-,112.05,-,111.98,-,111.98,-,110.56,-,63.53,-,63.53,-,66.59,-,66.59,-,59.74,-,59.75,Upgrade
56,Machinery,-,16.51,-,35.03,-,35.61,-,35.9,-,36.13,-,35.43,-,36.18,-,35.6,-,35.56,-,37.93,Upgrade
57,Construction In Progress,-,5.64,-,0.64,-,-,-,-,-,0.03,-,0.03,-,0.02,-,0,-,7.23,-,6.52,Upgrade
