,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,557.66,592.16,634.42,780.7,670.97,651.16,557.25,732.62,658.21,583.35,613.88,679.06,605.74,522.07,526.4,657.05,559.44,555.28,439.08,744.62,Upgrade
1,Other Revenue,-,-,-,0.15,-,-,-,3.54,-1.74,1.74,-,4.05,-2.05,2.05,-,3.55,-1,1,-,3.68,Upgrade
2,Revenue,557.66,592.16,634.42,780.85,670.97,651.16,557.25,736.15,656.47,585.09,613.88,683.11,603.69,524.12,526.4,660.6,558.44,556.28,439.08,748.3,Upgrade
3,Revenue Growth (YoY),-16.89%,-9.06%,13.85%,6.07%,2.21%,11.29%,-9.23%,7.77%,8.74%,11.63%,16.62%,3.41%,8.10%,-5.78%,19.89%,-11.72%,-0.49%,-3.46%,-26.82%,1.68%,Upgrade
4,Cost of Revenue,503.35,525.36,573.75,726.99,597.97,581.52,496.93,658.03,586.37,522.31,553.63,602.58,534.79,465.37,467.94,574.26,482.95,474.38,389.1,641.84,Upgrade
5,Gross Profit,54.31,66.81,60.68,53.86,73,69.64,60.31,78.12,70.1,62.79,60.25,80.52,68.91,58.74,58.46,86.34,75.49,81.9,49.98,106.46,Upgrade
6,"Selling, General & Admin",36.12,40.92,37.03,58.08,35.15,34.86,39.4,47.18,37.59,36.79,38.02,56,38.62,38.31,39.39,48.39,51.37,40.46,41.61,85.16,Upgrade
7,Research & Development,24.96,27.99,27.43,27.74,31.26,31.33,28.61,33.7,30.04,25.81,25.81,29.63,21.94,21.99,20.06,26.96,22.02,21.25,14.04,32.26,Upgrade
8,Other Operating Expenses,-6.82,1.76,1.93,8.46,-4.29,3.31,-3.55,3.97,-6.55,-1.47,-2.43,0.84,-0.67,-2.62,-1.95,5.92,-1.41,-2.57,-2.04,-0.05,Upgrade
9,Operating Expenses,61.07,77.91,62.28,92.09,76.86,68.08,69.2,73.42,70.78,56.47,67.47,100.53,48.12,55.88,59.93,78.11,78.1,63.56,53.69,106.68,Upgrade
10,Operating Income,-6.76,-11.1,-1.6,-38.23,-3.86,1.57,-8.88,4.7,-0.68,6.32,-7.21,-20.01,20.79,2.87,-1.47,8.23,-2.61,18.34,-3.71,-0.22,Upgrade
11,Interest Expense,-1.44,-0.03,-1.23,-1.54,-0.81,-0.27,-0.64,-0.55,-0.06,-0.03,-0.13,-0.21,-0.02,-0.08,-0.1,-0.03,-0.01,-0.01,-0,-,Upgrade
12,Interest & Investment Income,6.96,56.91,4.41,6.59,5.79,7.19,6,6.8,3,6.49,6.85,26.86,7.26,6.53,3.32,2.78,5.08,5.91,3.58,142.02,Upgrade
13,Currency Exchange Gain (Loss),1.48,-1.48,-,-,1.41,-1.41,-,-,0.83,-0.83,-,0.96,-0.82,0.82,-,3.7,0.35,-0.35,-,-0.47,Upgrade
14,Other Non Operating Income (Expenses),-5.95,-0.74,-3.56,69.62,-0.78,-3.54,0.44,-8.56,-0.99,-2.53,0.03,18.52,2.22,-3.1,-0.14,-4.91,2.92,-2.63,-0.43,-2.68,Upgrade
15,EBT Excluding Unusual Items,-5.71,43.56,-1.98,36.44,1.75,3.55,-3.08,2.39,2.1,9.43,-0.47,26.12,29.43,7.04,1.61,9.76,5.74,21.27,-0.56,138.65,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-1.89,-,-,-,-11.28,-,-,-,-20.38,-,-,-,-21.24,Upgrade
17,Gain (Loss) on Sale of Investments,-0.3,0.19,0.22,2.98,0.39,0.67,-0.05,1.93,-0.37,0.69,-0.51,-0.13,-0.92,0.58,0.4,-3.06,3.71,-5.5,4.85,-3.13,Upgrade
18,Gain (Loss) on Sale of Assets,0.11,0.26,-0.01,-2.29,0.74,1.16,-0.2,0.1,0.13,0.1,-0.07,-0.28,0.15,0.23,0,0.04,0.01,0.21,-0,0.22,Upgrade
19,Asset Writedown,-2.54,0.25,-0.21,-2.6,2.68,-2.52,2.45,-2.92,2.92,-1.22,1.22,-2.76,0.31,-0.77,0.79,0.89,-3.16,0.39,-0.5,0.81,Upgrade
