,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,324.05,295.54,366.32,304.37,379.12,264.72,516.45,320.06,475.97,458.11,Upgrade
1,Revenue Growth (YoY),-11.54%,-2.90%,-3.38%,14.98%,-26.59%,-17.29%,8.50%,-30.14%,-16.93%,20.64%,Upgrade
2,Cost of Revenue,129.45,248.84,149.23,235.58,149.01,208.03,199.13,242.56,186.98,332.59,Upgrade
3,Gross Profit,194.6,46.7,217.08,68.79,230.1,56.7,317.32,77.49,288.99,125.52,Upgrade
4,"Selling, General & Admin",219.7,45.56,215.37,77.33,209.66,58.61,216.77,101.17,185.99,76.54,Upgrade
5,Operating Expenses,219.7,45.56,215.37,77.33,209.66,58.61,216.77,101.17,185.99,76.54,Upgrade
6,Operating Income,-25.1,1.15,1.72,-8.54,20.44,-1.91,100.55,-23.68,102.99,48.98,Upgrade
7,Interest Expense,-58.22,-67.09,-59.94,-54.28,-30,-33.45,-19.75,-30.39,-29,-39.85,Upgrade
8,Interest & Investment Income,-,34.16,-,42.33,-,44.44,-,36.99,-,36.85,Upgrade
9,Earnings From Equity Investments,-32.26,-35.78,-29.09,-17.79,-30.27,60.22,-24.23,-25.32,-34.37,-38.5,Upgrade
10,Other Non Operating Income (Expenses),-1.65,-3.22,-65.66,41.06,-141.88,-82.96,54.35,-111.78,116.04,-90.37,Upgrade
11,EBT Excluding Unusual Items,-117.23,-70.78,-152.97,2.78,-181.71,-13.68,110.94,-154.18,155.66,-82.89,Upgrade
12,Impairment of Goodwill,-,-24.42,-,-11.89,-,-3.23,-,-8.75,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,-16.07,-,-7.67,-,-46.41,-,10.8,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,3.98,-,0.42,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,121.89,-,38.3,Upgrade
16,Other Unusual Items,-,0.22,-,13.05,-,0.96,-,37.66,-,4.15,Upgrade
17,Pretax Income,-117.23,-111.05,-152.97,-3.74,-181.71,-62.36,110.94,11.4,155.66,-40.01,Upgrade
18,Income Tax Expense,-5.18,9.86,-12.79,16.63,-32.34,-4.51,27.97,14.23,42.3,16.16,Upgrade
19,Earnings From Continuing Operations,-112.06,-120.91,-140.18,-20.36,-149.37,-57.86,82.97,-2.83,113.37,-56.17,Upgrade
20,Minority Interest in Earnings,2.7,5.87,4.97,2.27,-8.22,3.07,-24.36,-3.54,-25.99,21.7,Upgrade
21,Net Income,-109.36,-115.03,-135.22,-18.09,-157.59,-54.79,58.61,-6.37,87.37,-34.48,Upgrade
22,Net Income to Common,-109.36,-115.03,-135.22,-18.09,-157.59,-54.79,58.61,-6.37,87.37,-34.48,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-32.92%,-,79.78%,-,Upgrade
24,Shares Outstanding (Basic),1571,1571,1571,1571,1571,1571,1501,1258,1257,1257,Upgrade
25,Shares Outstanding (Diluted),1571,1571,1571,1571,1571,1571,1501,1258,1257,1257,Upgrade
26,Shares Change (YoY),-,-,-,0.01%,4.67%,24.92%,19.43%,0.05%,-0.04%,0.00%,Upgrade
27,EPS (Basic),-0.07,-0.07,-0.09,-0.01,-0.10,-0.03,0.04,-0.01,0.07,-0.03,Upgrade
28,EPS (Diluted),-0.07,-0.07,-0.09,-0.01,-0.10,-0.03,0.04,-0.01,0.07,-0.03,Upgrade
29,EPS Growth,-,-,-,-,-,-,-43.88%,-,80.05%,-,Upgrade
30,Free Cash Flow,51.73,182.72,38.88,-2.35,-45.59,-175.81,-48.82,104.24,75.56,-21.89,Upgrade
31,Free Cash Flow Per Share,0.03,0.12,0.02,-0.00,-0.03,-0.11,-0.03,0.08,0.06,-0.02,Upgrade
32,Operating Margin,-7.74%,0.39%,0.47%,-2.81%,5.39%,-0.72%,19.47%,-7.40%,21.64%,10.69%,Upgrade
33,Profit Margin,-33.75%,-38.92%,-36.91%,-5.94%,-41.57%,-20.70%,11.35%,-1.99%,18.36%,-7.53%,Upgrade
34,Free Cash Flow Margin,15.96%,61.83%,10.61%,-0.77%,-12.03%,-66.41%,-9.45%,32.57%,15.87%,-4.78%,Upgrade
35,EBITDA,7.49,28.3,42.99,52.44,52.65,33.44,138.55,16.42,132.17,86.44,Upgrade
36,D&A For EBITDA,32.59,27.16,41.28,60.98,32.2,35.35,38,40.1,29.17,37.46,Upgrade
37,EBIT,-25.1,1.15,1.72,-8.54,20.44,-1.91,100.55,-23.68,102.99,48.98,Upgrade
