,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,156.11,127.37,259.28,287.71,219.45,279.62,359.49,413.57,374.4,245.9,Upgrade
1,Short-Term Investments,17.75,17.33,34.49,33.66,32.21,35.55,205.25,34.66,162.99,39,Upgrade
2,Trading Asset Securities,35.83,7.23,75.95,83.2,117.36,105.95,260.38,294.84,197.42,354.26,Upgrade
3,Cash & Short-Term Investments,209.69,151.92,369.73,404.57,369.01,421.12,825.12,743.07,734.81,639.16,Upgrade
4,Cash Growth,-43.29%,-62.45%,0.19%,-3.93%,-55.28%,-43.33%,12.29%,16.26%,-26.51%,129.71%,Upgrade
5,Accounts Receivable,67.5,31.6,90.02,30.91,44,29.44,60.57,31.66,87.07,52.25,Upgrade
6,Other Receivables,281.56,325.8,317.03,388.41,498.74,492.64,339.19,313.05,172.29,253.49,Upgrade
7,Receivables,349.07,357.4,407.05,419.33,542.74,522.08,399.76,344.71,259.35,305.74,Upgrade
8,Inventory,450.76,443.17,460.79,479.86,463.66,526.31,518.51,503.21,477.03,472.85,Upgrade
9,Restricted Cash,-,-,0.03,0.03,0.08,0.09,0.08,0.11,0.13,0.17,Upgrade
10,Other Current Assets,419.61,595.37,303.3,357.64,319.21,398.44,338.76,413.93,415.24,365.17,Upgrade
11,Total Current Assets,1429,1548,1541,1661,1695,1868,2082,2005,1887,1783,Upgrade
12,"Property, Plant & Equipment",712.43,736.62,915.93,995.71,951.97,1020,959.37,865.95,858.56,879.33,Upgrade
