,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,582.17,628.8,665.05,757.69,394.82,393.61,472.01,410.72,311.36,354.21,346.62,334.68,247.38,414.75,464.67,484.26,207.21,224.71,229.12,229.99,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,140,30.36,0.86,0.37,137.4,6,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,582.17,628.8,665.05,757.69,394.82,393.61,472.01,410.72,451.36,384.57,347.48,335.05,384.78,420.75,464.67,484.26,207.21,224.71,229.12,229.99,Upgrade
3,Cash Growth,47.45%,59.75%,40.90%,84.48%,-12.53%,2.35%,35.84%,22.59%,17.30%,-8.60%,-25.22%,-30.81%,85.70%,87.24%,102.81%,110.56%,-6.99%,-14.01%,-15.51%,-20.89%,Upgrade
4,Accounts Receivable,332.52,312.49,304.55,290.67,301.78,294.76,279.75,291.25,259.74,233.06,282.77,248.34,182.11,180.08,163.91,176.17,150.85,140.39,129.35,134.74,Upgrade
5,Other Receivables,13.89,13.55,13.25,12.82,8.76,9.27,3.61,4.29,3.36,7.86,2.57,1.41,1.86,1.77,1.97,2,1.94,1.18,0.36,0.55,Upgrade
6,Receivables,346.41,326.03,317.81,303.49,310.55,304.03,283.36,295.55,263.11,240.93,285.34,249.74,183.97,181.85,165.88,178.16,152.79,141.57,129.71,135.29,Upgrade
7,Inventory,262.31,229.39,235.47,260.28,228.38,217.05,189.89,173.26,193.16,203.65,171.26,182.48,220.45,183.72,173.74,166.41,185.59,182.13,195.57,192.57,Upgrade
8,Other Current Assets,17.33,11.93,14.01,21.13,20.02,13.82,15.66,19,14.59,15.49,16.03,14.97,15.01,11.06,11.85,10.58,11.36,13.35,18.12,9.43,Upgrade
9,Total Current Assets,1208,1196,1232,1343,953.77,928.51,960.92,898.52,922.21,844.63,820.11,782.24,804.21,797.37,816.14,839.41,556.96,561.77,572.52,567.28,Upgrade
10,"Property, Plant & Equipment",493.96,505.04,486.45,496.25,477.8,491.69,440.37,445.39,397.85,386.61,347.94,328.09,288.37,294.17,282.33,244.57,244.86,250.49,249.68,254.36,Upgrade
11,Long-Term Investments,49.21,50.14,49.53,51.56,47.82,48.8,50.52,51.69,52.66,55.47,41.37,30.44,6.83,6.75,6.89,0.36,0.86,0.58,0.75,0.91,Upgrade
12,Goodwill,-,-,-,-,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,5.39,Upgrade
13,Other Intangible Assets,87.53,52.93,53.72,54.56,56.64,52.39,52.24,52.33,50.78,51.46,52.17,52.88,53.59,54.18,54.9,55.63,55.44,36.62,36.93,37.36,Upgrade
14,Long-Term Deferred Tax Assets,14.28,13.76,13.65,13.35,12.76,12.43,12.48,13.87,9.06,8.59,9.42,8.68,6.83,7.73,8.77,8.6,7.88,7.04,5.57,5.22,Upgrade
15,Long-Term Deferred Charges,12.87,12.56,-,11.5,13.32,14.42,15.84,17.77,18.48,19.5,21.45,22.83,24.32,20.1,21.42,20.53,10.56,7.58,5.86,6.11,Upgrade
16,Other Long-Term Assets,27.83,16.1,44.89,10.31,3.67,5.09,6.48,2.67,6.54,7.2,63.17,38.5,67.9,46.56,35.21,31.72,33.75,2.53,4.17,4.28,Upgrade
17,Total Assets,1894,1847,1881,1980,1571,1559,1544,1488,1463,1379,1361,1269,1257,1232,1231,1206,915.7,872,880.87,880.9,Upgrade
18,Accounts Payable,132.59,104.25,143.42,170.55,135.78,117.75,120.86,116.02,102.81,81.86,90.08,93.19,79.25,78.36,69.83,65.54,82.08,52.58,47.63,76.54,Upgrade
19,Accrued Expenses,25.02,30.41,24.17,35.12,29.68,31.89,20.68,35.05,28.05,29.55,21.81,31.42,29.04,27.84,24.11,31.49,27.96,26.42,23.66,31.07,Upgrade
20,Short-Term Debt,30.02,30.02,30.05,72.06,90.13,81.6,120.05,60.06,80.08,80.08,70,30.03,36.5,35.15,40.25,30.15,50,45,50,40,Upgrade
21,Current Portion of Long-Term Debt,19.43,14.93,16.3,14.97,10.93,4,41.7,24.07,35.87,30,11.96,10,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,6.82,-,5.99,-,6.81,-,8.88,-,2.01,-,3.03,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,9.14,3.01,8.62,3.76,5.57,4.73,9.36,6.39,12.62,4.84,6.2,3.39,6.22,2.25,6.66,2.11,6.89,3.96,6.83,3,Upgrade
24,Current Unearned Revenue,113.54,82.32,92.87,103.47,60.34,72.98,39.63,30.31,47.01,29.95,40.25,16.51,42.41,37.54,48.49,56.88,36.45,49.17,63.56,58.87,Upgrade
25,Other Current Liabilities,17.59,17.15,8.59,6.49,2.43,5.9,3.05,3,2.47,4.37,3.21,4.78,3.23,7.47,5.71,8.09,5.15,0.89,0.8,1.01,Upgrade
26,Total Current Liabilities,347.34,288.91,324.02,412.41,334.86,325.66,355.33,283.78,308.92,262.65,243.51,192.34,196.65,188.62,195.05,194.27,208.53,178.02,192.48,210.49,Upgrade
27,Long-Term Debt,323.98,334.38,333,327.13,355.26,352.19,331.73,338.98,310.47,285.89,301.32,276.87,283.69,269.52,265.44,261.25,-,-,-,-,Upgrade
28,Long-Term Leases,19.34,20.42,21.77,20.82,12.27,13.34,14.66,15.79,5.04,3.62,3.54,3.8,6.99,8.33,8.33,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,2.51,2.67,2.83,3,3.02,3.07,3.21,3.36,3.51,3.65,3.8,3.95,4.09,4.24,4.39,4.53,4.68,4.82,1.79,1.85,Upgrade
30,Long-Term Deferred Tax Liabilities,7.07,7.83,9.42,9.56,14.51,15.01,11.38,11.7,7.03,7.02,6.96,7,5.62,6.2,6.71,7.35,0.69,0.69,0.7,0.7,Upgrade
31,Other Long-Term Liabilities,25.26,24.99,23.96,22.35,22.62,23.7,10.72,12.75,14.75,16.21,13.8,13.28,10.44,12.91,14.52,14.86,13.14,12.22,10.74,10.3,Upgrade
32,Total Liabilities,725.5,679.19,715.01,795.26,742.53,732.96,727.03,666.35,649.71,579.03,572.95,497.23,507.47,489.81,494.45,482.26,227.04,195.76,205.7,223.34,Upgrade
33,Common Stock,176.98,176.98,176.98,176.98,156.96,156.99,156.99,156.99,157.03,157.03,157.03,157.03,157.07,157.07,157.06,157.06,157.2,157.2,157.2,157.2,Upgrade
34,Additional Paid-In Capital,566.14,562.59,569.05,568.53,242.11,242.29,242.31,242.25,242.53,242.72,242.45,242.22,242.32,242.12,241.09,240.61,241.34,245.94,245.94,245.94,Upgrade
35,Retained Earnings,396.01,398.7,399.08,374.97,369.35,364.53,360.3,364.08,353.65,340.96,329.24,313.02,291.5,286.1,281.61,270.03,274.76,262.56,262.08,244.51,Upgrade
36,Treasury Stock,-34.04,-34.04,-39.98,-,-,-0.23,-1.15,-1.15,-1.47,-2.44,-2.44,-2.44,-2.81,-4.61,-4.61,-4.61,-6.86,-11.47,-11.47,-11.47,Upgrade
37,Comprehensive Income & Other,57.73,58.9,55.51,59.44,54.84,56.84,53.08,53.2,53.44,53.55,53.69,53.86,53.62,53.29,52.87,52.37,13.75,13.44,12.77,12.7,Upgrade
38,Total Common Equity,1163,1163,1161,1180,823.27,820.42,811.53,815.37,805.18,791.82,779.98,763.68,741.71,733.97,728.02,715.46,680.19,667.67,666.53,648.88,Upgrade
39,Minority Interest,5.57,4.37,4.94,4.96,5.36,5.34,5.69,5.91,8.08,7.99,8.08,8.14,8.26,8.46,8.59,8.49,8.47,8.56,8.64,8.69,Upgrade
40,Shareholders' Equity,1168,1167,1166,1185,828.63,825.76,817.21,821.29,813.27,799.81,788.06,771.82,749.97,742.44,736.62,723.96,688.66,676.24,675.17,657.57,Upgrade
41,Total Liabilities & Equity,1894,1847,1881,1980,1571,1559,1544,1488,1463,1379,1361,1269,1257,1232,1231,1206,915.7,872,880.87,880.9,Upgrade
42,Total Debt,392.78,406.57,401.12,440.97,468.58,457.94,508.14,447.78,431.46,401.59,386.83,323.72,327.17,313,314.02,291.41,50,45,50,40,Upgrade
43,Net Cash (Debt),189.39,222.23,263.93,316.72,-73.76,-64.33,-36.13,-37.06,19.9,-17.02,-39.34,11.33,57.61,107.75,150.65,192.86,157.21,179.71,179.12,189.99,Upgrade
44,Net Cash Growth,-,-,-,-,-,-,-,-,-65.46%,-,-,-94.12%,-63.36%,-40.04%,-15.89%,1.51%,-18.46%,-14.96%,-19.01%,-13.92%,Upgrade
45,Net Cash Per Share,0.99,1.16,1.38,1.26,-0.43,-0.35,-0.23,-0.22,0.12,-0.10,-0.23,0.05,0.37,0.69,0.96,1.21,1.00,1.15,1.14,1.21,Upgrade
46,Filing Date Shares Outstanding,174.75,174.75,173.36,176.98,156.96,156.59,156.95,155.87,157.16,156.33,156.71,155.74,157.14,156.99,157.13,159.31,156.63,156.5,156.5,156.5,Upgrade
47,Total Common Shares Outstanding,174.75,174.75,173.36,176.98,156.96,156.59,156.95,155.87,157.16,156.33,156.71,155.74,157.14,156.99,157.13,159.31,156.63,156.5,156.5,156.5,Upgrade
48,Working Capital,860.88,907.25,908.32,930.19,618.91,602.85,605.59,614.74,613.29,581.98,576.6,589.9,607.56,608.75,621.09,645.14,348.43,383.75,380.04,356.78,Upgrade
49,Book Value Per Share,6.65,6.66,6.69,6.67,5.24,5.24,5.17,5.23,5.12,5.07,4.98,4.90,4.72,4.68,4.63,4.49,4.35,4.27,4.26,4.15,Upgrade
50,Tangible Book Value,1075,1110,1107,1125,761.24,762.64,753.9,757.65,749.02,734.97,722.42,705.41,682.72,674.4,667.73,654.44,619.36,625.67,624.21,606.14,Upgrade
51,Tangible Book Value Per Share,6.15,6.35,6.38,6.36,4.85,4.87,4.80,4.86,4.77,4.70,4.61,4.53,4.34,4.30,4.25,4.11,3.96,4.00,3.99,3.87,Upgrade
52,Buildings,-,222.81,-,223.09,-,236.96,-,209.15,-,90.89,-,90.89,-,90.89,-,90.37,-,90.32,-,89.32,Upgrade
