,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,23827,18589,16541,24945,32250,40781,56168,43131,43110,42602,67240,30484,47569,30138,28346,24660,32520,28794,19744,13139,14255,Upgrade
1,Market Cap Growth,-54.42%,-54.42%,-70.55%,-42.16%,-25.19%,-4.27%,-16.47%,41.49%,-9.37%,41.36%,137.21%,23.62%,46.27%,4.67%,43.56%,87.69%,128.13%,106.50%,548.57%,398.87%,606.51%,Upgrade
2,Enterprise Value,35661,29634,25030,26099,33403,40132,56525,41724,44620,43373,69244,32481,49566,32137,31174,26942,32826,30091,21536,14573,14490,Upgrade
3,Last Close Price,13.20,10.30,9.05,13.64,17.64,22.31,30.75,23.33,26.65,26.36,23.26,10.55,16.46,10.43,9.81,8.48,11.18,9.90,7.55,5.03,5.45,Upgrade
4,PE Ratio,-,-,-,-,-,14.42,18.45,15.37,18.49,32.51,136.06,29148.22,-,-,-,29.85,40.37,62.40,68.32,29.39,24.36,Upgrade
5,PS Ratio,2.19,1.49,1.03,1.14,1.19,1.28,1.59,1.23,1.23,1.42,2.73,1.50,3.07,2.06,2.21,2.28,3.37,3.54,2.85,2.00,2.35,Upgrade
6,PB Ratio,3.90,2.91,2.19,2.91,3.72,4.07,5.90,4.42,4.76,6.10,10.88,5.25,8.52,5.16,5.00,4.16,5.57,5.33,7.31,4.97,5.56,Upgrade
7,P/TBV Ratio,3.70,3.70,2.70,3.29,4.19,4.34,6.32,4.72,5.10,7.24,12.87,6.20,10.14,6.30,5.80,4.75,6.39,6.13,9.85,6.75,7.64,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-83.82,-,34.45,-,66.15,-,-108.99,-,-10.50,-,-,-,-27.97,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,10.10,-,8.24,12.04,27.12,18.39,103.69,-,975.17,-,120.04,-,16.32,10.82,8.98,Upgrade
10,EV/Sales Ratio,2.86,2.38,1.56,1.19,1.23,1.26,1.60,1.19,1.27,1.44,2.82,1.60,3.20,2.20,2.43,2.49,3.40,3.70,3.11,2.21,2.39,Upgrade
11,EV/EBITDA Ratio,-,-14.90,-,15.78,-,9.20,13.11,10.37,13.07,19.11,51.38,44.50,-,33.95,27.93,21.43,27.61,32.57,32.16,18.42,16.01,Upgrade
12,EV/EBIT Ratio,-,-8.88,-,56.07,-,12.06,16.97,13.53,17.66,30.24,119.83,29471.31,-,92.62,-,33.97,42.00,52.48,62.25,28.17,22.02,Upgrade
13,EV/FCF Ratio,-4.32,-,-,-,-,-,-84.35,-,35.66,-,68.12,-,-113.57,-,-11.55,-,-,-,-30.51,-,-,Upgrade
14,Debt / Equity Ratio,2.36,2.36,1.95,1.39,1.11,0.61,0.46,0.43,0.48,0.70,0.59,0.67,0.74,0.61,0.64,0.65,0.52,0.37,0.71,0.77,0.75,Upgrade
15,Debt / EBITDA Ratio,-,2.70,-,3.18,-,1.27,1.07,0.94,1.00,1.06,1.28,1.91,-,3.96,9.71,3.42,2.18,1.26,2.10,2.37,5.64,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-6.48,-,3.44,-,3.59,-,-9.48,-,-1.33,-,-,-,-2.70,-,-,Upgrade
17,Asset Turnover,0.29,0.30,0.30,0.54,0.83,1.26,1.24,1.55,1.85,1.72,1.73,0.98,1.08,1.02,0.87,1.10,0.99,0.87,0.88,0.96,Upgrade,
18,Inventory Turnover,4.15,2.31,4.50,2.46,7.10,7.08,15.80,15.86,18.57,21.62,20.15,15.66,9.79,15.23,11.57,10.48,24.93,24.34,19.35,18.53,22.74,Upgrade
19,Quick Ratio,0.25,0.25,0.30,0.35,0.37,0.41,0.47,0.65,0.65,0.47,0.43,0.42,0.42,0.40,0.46,0.40,0.44,0.67,0.44,0.39,0.45,Upgrade
20,Current Ratio,0.53,0.53,0.61,0.72,0.66,0.77,0.72,0.94,0.94,0.83,0.71,0.80,0.77,0.78,0.75,0.79,0.67,0.92,0.62,0.66,0.64,Upgrade
21,Return on Equity (ROE),-63.50%,-82.16%,-4.23%,-48.37%,23.70%,25.20%,29.81%,46.95%,48.28%,24.60%,15.98%,-4.90%,-1.53%,-8.58%,6.84%,30.79%,23.42%,8.48%,12.29%,15.29%,Upgrade,
22,Return on Assets (ROA),7.21%,-22.68%,4.45%,-13.38%,7.67%,6.60%,8.70%,8.37%,11.11%,6.14%,4.35%,-4.22%,1.42%,-1.84%,2.71%,4.39%,7.69%,3.15%,4.16%,0.27%,Upgrade,
