,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2793,2590,2514,4452,6436,8435,7745,9187,9878,8124,7827,4188,4403,3788,3007,3402,2564,1860,1833,1879,Upgrade
1,Other Revenue,-58.78,58.78,-,101.08,-67.88,67.88,-,59.04,-34.41,34.41,-,84.19,-72.63,72.63,-,5.88,-2.14,2.14,-,4.66,Upgrade
2,Revenue,2734,2648,2514,4553,6368,8503,7745,9246,9843,8158,7827,4273,4330,3860,3007,3408,2561,1862,1833,1883,Upgrade
3,Revenue Growth (YoY),-57.06%,-68.86%,-67.55%,-50.76%,-35.30%,4.23%,-1.04%,116.42%,127.31%,111.34%,160.25%,25.38%,69.05%,107.34%,64.09%,80.94%,90.73%,22.21%,38.90%,41.72%,Upgrade
4,Cost of Revenue,2097,4298,2189,5700,4643,7171,6343,7606,8429,7262,7245,4057,4068,3800,2715,2829,2100,1691,1627,1692,Upgrade
5,Gross Profit,636.94,-1650,325.08,-1147,1725,1333,1403,1640,1414,896.3,582.02,215.4,262.43,60.54,292.1,578.5,461.26,170.82,205.67,191.72,Upgrade
6,"Selling, General & Admin",353.28,440.4,306.28,377.86,403.54,306.99,182.66,166.32,212.99,121.3,72.28,93.3,73.04,84.09,76.16,64.55,76.31,55.13,42.35,54.23,Upgrade
7,Research & Development,164.67,253.87,231.2,86.52,348.01,420.7,369.18,452.77,364.89,333.48,226.7,235.71,154.62,137.27,121.76,135.68,104.31,72.07,67.83,61,Upgrade
8,Other Operating Expenses,-960.86,872.29,-828.48,231.54,-18.91,-80.94,-45.81,224.99,-118.04,-21.64,-33.97,180.47,-59.05,-49.3,-56.27,161.08,-37.21,-64.76,-43.23,70.55,Upgrade
9,Operating Expenses,-433.12,1565,-280.75,649.9,779.67,621.3,530.51,841.29,465.89,430.94,267.4,509.01,170.97,171.92,141.93,361.77,143.38,62.39,67.08,183.19,Upgrade
10,Operating Income,1070,-3215,605.83,-1797,945.39,711.31,872.12,798.85,948.09,465.36,314.62,-293.61,91.46,-111.37,150.17,216.73,317.87,108.43,138.59,8.53,Upgrade
11,Interest Expense,-456.51,-,-133.4,-107.86,-253.35,-,-63.73,-91.24,-70.45,-76.8,-83.75,-60.66,-87.88,-60.86,-54.93,-19.78,-41.38,-44.45,-43.55,-35.22,Upgrade
12,Interest & Investment Income,14.38,145.02,14.69,16.54,22.29,71.16,25.94,20.22,13.54,3,20.87,-,17.82,16.41,12.02,-,15.03,7,3.72,7.68,Upgrade
13,Currency Exchange Gain (Loss),13.14,-13.14,-,19.11,-13.64,13.64,-,21.48,-8.87,8.87,-,-2.3,6.04,-6.04,-,-13.34,0.76,-0.76,-,8.17,Upgrade
14,Other Non Operating Income (Expenses),334.66,-281.75,-11.09,94.35,157.89,-144.01,-22.76,-9.96,4.16,-4.1,-4.51,37.3,-39.16,-4.79,-3.74,24.95,-26.21,11.28,-13.08,6.37,Upgrade
15,EBT Excluding Unusual Items,975.72,-3365,476.03,-1775,858.58,652.1,811.57,739.36,886.46,396.33,247.24,-319.27,-11.72,-166.66,103.52,208.56,266.07,81.5,85.68,-4.47,Upgrade
16,Gain (Loss) on Sale of Investments,0.09,7.57,-19.06,98.53,-27.29,-103.71,-15.67,105.17,-14.83,-16.79,-6.89,26.52,-31.94,4.65,-6.06,4.46,0.7,-1.37,-,-0.59,Upgrade
17,Gain (Loss) on Sale of Assets,7.21,16.53,-48.45,-4.41,4.85,-4.69,0.09,-22.72,12.83,-15.92,3.27,-7.85,5.61,-5.62,-0.01,-13.97,-0.05,-0.25,-,-2.11,Upgrade
18,Asset Writedown,-1436,549.61,-549.61,19.11,-272.87,60.6,-60.6,2.62,-2.62,13.58,-13.58,-21.07,-16.51,-0.53,0.53,-16.77,-1.22,-0.56,0.56,-9.8,Upgrade
19,Other Unusual Items,-910.34,913.08,-2.74,458.16,-1,1,-,159.22,-0.69,0.69,-,201.64,-,-,-,297.93,15.53,-15.53,-,115.72,Upgrade
20,Pretax Income,-1364,-1878,-143.84,-1204,562.26,605.31,735.39,983.65,881.14,377.89,230.04,-120.03,-54.56,-168.16,97.98,480.21,281.04,63.78,86.24,98.76,Upgrade
