,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,177.44,287.44,414.84,189.07,73.98,180.08,104.56,101.24,119.98,104.84,Upgrade
1,Trading Asset Securities,17.74,12.88,5.9,4.62,64.85,28.61,29.04,1.71,-,-,Upgrade
2,Cash & Short-Term Investments,195.18,300.32,420.74,193.69,138.83,208.69,133.6,102.95,119.98,104.84,Upgrade
3,Cash Growth,-53.61%,55.05%,203.06%,-7.19%,3.92%,102.71%,11.35%,-1.81%,105.60%,-15.64%,Upgrade
4,Accounts Receivable,807.32,742.01,564.35,654.78,279.53,301.89,238.9,217.34,211.92,286.04,Upgrade
5,Other Receivables,-,10.34,-,4.35,-,23.36,-,25.03,-,39.18,Upgrade
6,Receivables,807.32,752.36,564.35,659.13,279.53,325.25,238.9,242.37,211.92,325.22,Upgrade
7,Inventory,349.92,285.33,279.25,272.76,237.75,260.86,218.14,177.79,209.49,274.21,Upgrade
8,Restricted Cash,33.39,70.59,57.11,7.08,0.19,1.99,0.19,0.76,1.58,3.9,Upgrade
9,Other Current Assets,67.69,58.94,68.16,55.25,52.68,115.71,150.88,123.67,196.89,148.26,Upgrade
10,Total Current Assets,1453,1468,1390,1188,708.97,912.49,741.7,647.53,739.86,856.42,Upgrade
11,"Property, Plant & Equipment",1773,1815,1833,1852,1667,1542,1528,1571,1592,1605,Upgrade
12,Long-Term Investments,53.59,69,56.84,81.16,125.84,63.24,73.68,61.49,49.32,56.43,Upgrade
13,Other Intangible Assets,6.2,6.85,7.26,7.57,9.34,17.32,18.37,19.63,21.7,22.73,Upgrade
14,Long-Term Deferred Tax Assets,100.13,67.45,63.81,28.31,33.6,33.69,35.46,43.02,30.9,39.91,Upgrade
15,Other Long-Term Assets,40.64,28.02,40.29,38.51,-,-,12.98,0.44,9.69,0.68,Upgrade
16,Total Assets,3427,3454,3390,3195,2545,2568,2410,2343,2443,2581,Upgrade
17,Accounts Payable,417.34,696.44,412.39,675.69,224.43,205.97,187.17,188.9,173.16,307.04,Upgrade
18,Accrued Expenses,-,27.39,-,35.55,-,42.72,-,43.48,-,54.12,Upgrade
19,Short-Term Debt,205.09,277.44,288.48,247.09,255.89,278,280.02,282,255,264.27,Upgrade
20,Current Portion of Long-Term Debt,19.16,21.65,25.82,14.69,23.27,24.11,27.31,28.21,20.93,19.65,Upgrade
21,Current Portion of Leases,-,0.46,-,0.18,-,0.44,-,3.92,-,4.52,Upgrade
22,Current Income Taxes Payable,20.56,19.35,29.64,20.79,20.31,48.18,10.82,10.65,18.75,42.85,Upgrade
23,Current Unearned Revenue,6.08,11.17,6.14,4.46,9.15,6.49,13.99,11.51,14.06,16.09,Upgrade
24,Other Current Liabilities,470.89,86.26,206.73,36.01,61.63,31.18,62.66,28.94,166.75,37.39,Upgrade
25,Total Current Liabilities,1139,1140,969.19,1034,594.69,637.07,581.97,597.61,648.65,745.94,Upgrade
26,Long-Term Debt,9.71,18.06,37.84,38.79,10.4,13.62,25.67,39.44,19.09,29.89,Upgrade
27,Long-Term Leases,-,0.23,0.48,-,-,0.19,0.42,0.32,1.99,3.56,Upgrade
28,Long-Term Unearned Revenue,10.18,8.16,9.55,10.45,19.12,20.47,22.87,21.18,22.74,23.43,Upgrade
29,Long-Term Deferred Tax Liabilities,8.61,7.73,10.45,11.57,5.7,5.7,5.25,5.25,5.33,12.14,Upgrade
30,Other Long-Term Liabilities,232.38,224.52,284,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,1400,1399,1312,1095,629.91,677.06,636.17,663.8,697.8,814.96,Upgrade
32,Common Stock,64.13,65.35,65.54,65.81,65.95,66.27,66.71,66.71,66.86,67.09,Upgrade
