,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,1005,1069,996.42,1199,923.24,1028,753.42,539.75,735.52,743.07,Upgrade
1,Revenue Growth (YoY),0.86%,-10.84%,7.93%,16.68%,22.54%,90.40%,2.43%,-27.36%,-31.60%,-2.39%,Upgrade
2,Cost of Revenue,859.59,926.66,820.18,892.97,660.9,701.79,539.03,401.4,428.54,372.58,Upgrade
3,Gross Profit,145.42,142.4,176.24,306.11,262.34,325.91,214.39,138.36,306.98,370.49,Upgrade
4,"Selling, General & Admin",93.59,109.65,112.87,53.09,131.42,107.62,94.47,114.8,104.98,136.45,Upgrade
5,Operating Expenses,93.59,109.65,112.87,53.09,131.42,107.62,94.47,114.8,104.98,136.45,Upgrade
6,Operating Income,51.83,32.75,63.37,253.03,130.92,218.29,119.92,23.56,201.99,234.04,Upgrade
7,Interest Expense,-19.66,-19.14,-9.74,-5.76,-6.13,-12.77,-12.06,-18.61,-10.44,-12.37,Upgrade
8,Interest & Investment Income,-,2.94,-,0.73,-,3.34,-,0.94,-,2.81,Upgrade
9,Earnings From Equity Investments,-,0.09,-0.2,0.01,-0.13,-0.51,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),0.18,1.8,-6.77,-7.12,-11.67,2.16,0.1,18.41,-10.41,-6.92,Upgrade
11,Other Non Operating Income (Expenses),-1.83,15.18,8.07,14.67,2.34,12.74,1.52,5.87,-2.49,-0.2,Upgrade
12,EBT Excluding Unusual Items,30.52,33.62,54.72,255.56,115.33,223.25,109.48,30.17,178.66,217.36,Upgrade
13,Gain (Loss) on Sale of Investments,-,-9.64,-,-18.44,-,-6.01,-,0.53,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-5.06,-,-1.55,-,-12.83,-,-4.22,-,-5.41,Upgrade
15,Asset Writedown,-,-14.05,-,-8.61,-7.55,-6.28,-,-18.24,-,-52.04,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-9.61,-,-3.01,Upgrade
17,Pretax Income,30.52,4.88,54.72,226.95,107.78,198.13,109.48,-1.37,178.66,156.91,Upgrade
18,Income Tax Expense,7.02,2.66,11.75,57.02,23.48,53.95,26.42,-7.24,39.93,45.28,Upgrade
19,Earnings From Continuing Operations,23.5,2.22,42.97,169.93,84.3,144.18,83.06,5.87,138.73,111.63,Upgrade
20,Minority Interest in Earnings,-7.86,-6.02,-10.12,-7.81,-4.39,-1,-,-,0.28,-0.37,Upgrade
21,Net Income,15.63,-3.79,32.85,162.13,79.91,143.18,83.06,5.87,139,111.26,Upgrade
22,Net Income to Common,15.63,-3.79,32.85,162.13,79.91,143.18,83.06,5.87,139,111.26,Upgrade
23,Net Income Growth,-52.41%,-,-58.89%,13.23%,-3.80%,2338.28%,-40.24%,-94.72%,-65.82%,9.77%,Upgrade
24,Shares Outstanding (Basic),993,1005,1015,1017,1021,1024,1032,1033,1038,1039,Upgrade
25,Shares Outstanding (Diluted),993,1005,1015,1017,1021,1024,1032,1033,1038,1039,Upgrade
26,Shares Change (YoY),-2.14%,-1.20%,-0.55%,-0.67%,-1.05%,-0.85%,-0.61%,-0.56%,-0.17%,-0.50%,Upgrade
27,EPS (Basic),0.02,-0.00,0.03,0.16,0.08,0.14,0.08,0.01,0.13,0.11,Upgrade
28,EPS (Diluted),0.02,-0.00,0.03,0.16,0.08,0.14,0.08,0.01,0.13,0.11,Upgrade
29,EPS Growth,-51.38%,-,-58.66%,14.00%,-2.77%,2359.55%,-39.88%,-94.69%,-65.76%,10.32%,Upgrade
30,Free Cash Flow,-26.21,11.14,-37.4,47.92,44.2,123.27,48.1,74.06,124.35,107.86,Upgrade
31,Free Cash Flow Per Share,-0.03,0.01,-0.04,0.05,0.04,0.12,0.05,0.07,0.12,0.10,Upgrade
32,Dividend Per Share,0.005,0.038,0.029,0.059,0.036,0.068,0.039,-,0.048,-,Upgrade
33,Dividend Growth,-82.76%,-35.59%,-19.44%,-13.24%,-7.69%,-,-18.75%,-,-,-,Upgrade
34,Operating Margin,5.16%,3.06%,6.36%,21.10%,14.18%,21.24%,15.92%,4.36%,27.46%,31.50%,Upgrade
35,Profit Margin,1.56%,-0.35%,3.30%,13.52%,8.66%,13.93%,11.02%,1.09%,18.90%,14.97%,Upgrade
36,Free Cash Flow Margin,-2.61%,1.04%,-3.75%,4.00%,4.79%,11.99%,6.38%,13.72%,16.91%,14.52%,Upgrade
37,EBITDA,133.93,112.38,137.99,300.23,185.44,269.29,168.86,73.15,245.1,269.3,Upgrade
38,D&A For EBITDA,82.09,79.63,74.62,47.2,54.51,51,48.93,49.59,43.1,35.26,Upgrade
39,EBIT,51.83,32.75,63.37,253.03,130.92,218.29,119.92,23.56,201.99,234.04,Upgrade
