,Fiscal Quarter,H1 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Revenue,1215,2516,1175,2878,-,6166,4202,7107,4060,5827,Upgrade
1,Revenue Growth (YoY),3.46%,-12.56%,-,-53.33%,-,-13.24%,3.49%,21.96%,-19.78%,11.79%,Upgrade
2,Cost of Revenue,868.6,2069,1248,1987,-,3908,1986,4404,1785,3580,Upgrade
3,Gross Profit,346.67,446.86,-73.32,890.46,-,2258,2216,2703,2276,2247,Upgrade
4,"Selling, General & Admin",384.68,556.93,551.57,513.85,-,675.61,780.14,747.49,607.1,879.53,Upgrade
5,Other Operating Expenses,87.85,174.62,192.66,108.07,-,9.11,86.26,165.03,65.79,94.38,Upgrade
6,Operating Expenses,472.53,731.54,744.23,621.92,-,684.72,866.4,912.52,672.89,973.92,Upgrade
7,Operating Income,-125.86,-284.68,-817.55,268.54,-,1574,1350,1790,1603,1273,Upgrade
8,Interest Expense,-746.39,-360.19,-493.88,-275.55,-,-315.83,-291.69,-346.67,-215.29,-302.33,Upgrade
9,Interest & Investment Income,11.61,5.24,127.47,9.88,-,108.67,75.98,29.84,16.92,82.69,Upgrade
10,Earnings From Equity Investments,18.36,57.3,36.07,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-2.92,0.19,-4.7,-4.27,-,10.81,-6.94,-1.01,-12.15,-6.67,Upgrade
12,Other Non Operating Income (Expenses),72.96,1.83,-17.2,28.49,-,18.66,-3.6,-70.66,255.86,67.11,Upgrade
13,EBT Excluding Unusual Items,-772.23,-580.31,-1170,27.09,-,1396,1124,1402,1648,1114,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-34.13,-14.98,-,Upgrade
15,Gain (Loss) on Sale of Investments,1.77,-,-,-,-,-,-,-,8.53,-8.53,Upgrade
16,Gain (Loss) on Sale of Assets,0.52,105.86,-0.03,0.05,-,5.89,2.19,-57.51,0.36,-0.01,Upgrade
17,Asset Writedown,-3924,-144.82,-385.16,19.64,-,10.04,1031,23.04,1400,278.36,Upgrade
18,Other Unusual Items,-425.61,-,-50.97,-,-,-,-99.03,10.95,7.77,37.69,Upgrade
19,Pretax Income,-5119,-619.26,-1606,46.79,-,1412,2058,1344,3049,1421,Upgrade
20,Income Tax Expense,-808,2.19,149.3,-153.16,-,755.4,295.97,690.99,1051,791.24,Upgrade
21,Earnings From Continuing Operations,-4311,-621.46,-1755,199.95,-,656.35,1762,653.03,1998,630.24,Upgrade
22,Earnings From Discontinued Operations,-,-,2199,56.06,-,-,-,-,-,-,Upgrade
23,Net Income to Company,-4311,-621.46,443.49,256.01,-,656.35,1762,653.03,1998,630.24,Upgrade
24,Minority Interest in Earnings,0.02,0.21,-0.32,0.81,-,0.38,-0.15,0.52,7.06,-2.07,Upgrade
25,Net Income,-4311,-621.24,443.16,256.82,-,656.72,1762,653.54,2005,628.17,Upgrade
26,Net Income to Common,-4311,-621.24,443.16,256.82,-,656.72,1762,653.54,2005,628.17,Upgrade
27,Net Income Growth,-,-,-,-60.89%,-,0.49%,-12.12%,4.04%,-16.56%,-25.94%,Upgrade
28,Shares Outstanding (Basic),11442,11442,11440,10618,-,8092,8092,8092,8111,8107,Upgrade
29,Shares Outstanding (Diluted),11442,11442,11440,10618,-,8092,8092,8092,8111,8107,Upgrade
30,Shares Change (YoY),0.02%,7.76%,-,31.22%,-,-,-0.24%,-0.19%,-0.00%,1.22%,Upgrade
31,EPS (Basic),-0.38,-0.05,0.04,0.02,-,0.08,0.22,0.08,0.25,0.08,Upgrade
32,EPS (Diluted),-0.38,-0.05,0.04,0.02,-,0.08,0.22,0.08,0.25,0.08,Upgrade
33,EPS Growth,-,-,-,-70.21%,-,0.49%,-11.92%,4.24%,-16.56%,-26.83%,Upgrade
34,Free Cash Flow,1429,1590,773.62,529.29,-,4936,1461,1357,-869.51,4000,Upgrade
35,Free Cash Flow Per Share,0.12,0.14,0.07,0.05,-,0.61,0.18,0.17,-0.11,0.49,Upgrade
36,Operating Margin,-10.36%,-11.31%,-69.60%,9.33%,-,25.52%,32.12%,25.19%,39.47%,21.85%,Upgrade
37,Profit Margin,-354.75%,-24.69%,37.73%,8.92%,-,10.65%,41.93%,9.20%,49.38%,10.78%,Upgrade
38,Free Cash Flow Margin,117.58%,63.21%,65.86%,18.39%,-,80.05%,34.76%,19.09%,-21.41%,68.65%,Upgrade
39,EBITDA,-92.5,-244.99,-749.12,323.94,-,1642,1439,1857,1695,1334,Upgrade
40,D&A For EBITDA,33.36,39.69,68.43,55.4,72.48,68.09,88.71,66.68,92.59,61.3,Upgrade
41,EBIT,-125.86,-284.68,-817.55,268.54,-,1574,1350,1790,1603,1273,Upgrade
