,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2597,1899,1195,2925,3607,3983,3512,3882,3068,3094,3856,4565,5432,5633,6458,7183,7225,11467,5104,3718,4373,Upgrade
1,Market Cap Growth,-52.32%,-52.32%,-65.96%,-24.66%,17.59%,28.72%,-8.92%,-14.95%,-43.52%,-45.07%,-40.29%,-36.45%,-24.82%,-50.88%,26.53%,93.18%,65.24%,135.60%,32.72%,-24.43%,44.15%,Upgrade
2,Enterprise Value,2719,2144,1550,3818,4500,4923,4497,5136,4321,4173,4741,4771,5639,6465,7184,7862,7904,11907,5375,3856,4510,Upgrade
3,Last Close Price,4.91,3.59,2.26,5.53,6.82,7.53,6.64,7.34,5.80,5.85,7.28,8.62,10.26,10.64,12.19,13.54,13.62,21.62,9.61,6.96,8.18,Upgrade
4,PE Ratio,-,-8.49,-,-,-,-,-,-14.28,-,-,-,-,-,123.19,112.19,95.46,111.98,207.15,97.10,-,98.02,Upgrade
5,Forward PE,-,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,Upgrade
6,PS Ratio,9.99,9.46,4.89,10.50,12.31,11.49,9.36,9.01,5.32,3.34,3.45,3.26,3.41,3.43,3.96,4.24,5.32,9.19,4.60,4.67,5.17,Upgrade
7,PB Ratio,7.78,5.48,3.68,7.93,9.35,6.57,5.44,5.74,4.57,3.30,3.95,4.55,5.57,5.65,6.57,7.23,7.05,11.44,5.46,4.00,4.54,Upgrade
8,P/TBV Ratio,8.88,8.88,7.58,14.72,16.87,59.69,35.62,31.88,25.26,12.49,14.69,16.11,10.08,11.37,13.23,14.85,13.77,22.81,10.94,8.26,9.04,Upgrade
9,P/FCF Ratio,-,-64.34,-,-,8.48,6.82,5.24,6.97,9.76,11.61,-,40.57,-36.44,-,-12.43,-,-12.22,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-95.28,-,-,8.23,6.69,5.12,6.75,9.20,10.46,-,20.86,1322.84,-,-20.72,-,-16.60,-,-,-,-,Upgrade
11,EV/Sales Ratio,10.45,10.68,6.34,13.71,15.35,14.21,11.98,11.92,7.49,4.51,4.25,3.41,3.54,3.94,4.41,4.64,5.82,9.54,4.84,4.84,5.33,Upgrade
12,EV/EBITDA Ratio,135.04,-79.63,-,-85.37,-,-,-1632.15,278.21,-,38.00,31.05,23.20,28.71,25.19,26.77,29.07,31.42,53.78,32.41,33.60,36.35,Upgrade
13,EV/EBIT Ratio,-,-33.49,-,-47.35,-,-,-,-386.20,-,59.77,41.09,29.18,35.93,29.40,30.75,32.77,35.42,61.07,39.36,44.66,48.60,Upgrade
14,EV/FCF Ratio,-92.11,-72.65,-,-,10.57,8.43,6.70,9.23,13.75,15.66,-,42.41,-37.82,-,-13.82,-,-13.36,-,-,-,-,Upgrade
