,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6329,5911,5095,5572,6070,7204,7508,8011,7951,8051,9299,9199,8575,7971,8213,10890,9018,10467,6065,7187,5232,Upgrade
1,Market Cap Growth,-17.96%,-17.96%,-32.14%,-30.44%,-23.66%,-10.52%,-19.26%,-12.91%,-7.28%,1.01%,13.24%,-15.53%,-4.91%,-23.85%,35.41%,51.51%,72.35%,118.17%,5.68%,10.58%,10.73%,Upgrade
2,Enterprise Value,5018,4913,3849,6009,6506,7183,7802,7618,7558,7264,9002,8938,8314,7620,7546,9695,7823,10172,5851,7406,5451,Upgrade
3,Last Close Price,3.18,2.97,2.50,2.73,2.98,3.54,3.64,3.85,3.82,3.87,4.47,4.38,4.09,3.80,3.88,5.15,4.26,4.95,3.17,3.76,2.74,Upgrade
4,PE Ratio,14.14,12.11,11.84,11.97,11.07,12.35,10.57,11.43,11.37,10.34,12.63,12.54,12.49,11.08,11.61,16.71,13.94,17.98,12.36,16.92,12.97,Upgrade
5,Forward PE,12.96,9.74,6.57,7.87,8.57,8.92,9.13,9.01,8.28,8.69,10.79,10.47,10.42,9.46,11.17,13.53,12.87,15.62,11.33,15.12,11.45,Upgrade
6,PS Ratio,0.37,0.35,0.31,0.34,0.37,0.45,0.47,0.51,0.51,0.51,0.58,0.57,0.57,0.56,0.62,0.92,0.79,0.98,0.59,0.69,0.51,Upgrade
7,PB Ratio,0.71,0.66,0.59,0.65,0.71,0.84,0.90,0.97,0.99,1.00,1.18,1.20,1.13,1.08,1.10,1.56,1.31,1.56,1.10,1.33,0.99,Upgrade
8,P/TBV Ratio,0.72,0.72,0.64,0.70,0.77,0.92,0.98,1.06,1.10,1.09,1.30,1.33,1.25,1.19,1.22,1.72,1.45,1.73,1.24,1.52,1.13,Upgrade
