,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,1.02,1.02,2.89,2.89,0.11,-,5.75,-,5.41,-,5.78,-,31.26,-,46.78,-,24,-,2.36,-,Upgrade
1,Cash & Short-Term Investments,1.02,1.02,2.89,2.89,0.11,5.75,5.75,5.41,5.41,5.78,5.78,-,31.26,46.78,46.78,-,24,2.36,2.36,-,Upgrade
2,Cash Growth,867.62%,-82.34%,-49.79%,-46.64%,-98.06%,-0.50%,-0.50%,-,-82.68%,-87.64%,-87.64%,-,30.27%,1882.20%,1882.20%,-,903.26%,-94.84%,-94.84%,-,Upgrade
3,Accounts Receivable,53.47,53.47,52.3,52.3,47.11,-,44.8,-,47.61,-,49.14,-,51.45,-,37.79,-,49.78,-,65.73,-,Upgrade
4,Other Receivables,0.49,0.49,0.49,0.49,77.7,-,0.45,-,0.47,-,0.47,-,0.47,-,0.47,-,0.44,-,0.33,-,Upgrade
5,Receivables,53.96,53.96,52.8,52.8,124.81,-,45.26,-,48.08,-,49.61,-,51.91,-,38.26,-,50.22,-,66.06,-,Upgrade
6,Inventory,184.39,184.39,152.82,152.82,144.17,-,138.77,-,145.78,-,156.81,-,171.84,-,191.82,-,204.19,-,218.05,-,Upgrade
7,Other Current Assets,76.8,76.8,90.58,90.58,-,-,87.06,-,48.96,-,41.97,-,62.76,-,60.37,-,145.32,-,133.01,-,Upgrade
8,Total Current Assets,316.17,316.17,299.09,299.09,269.08,-,276.84,-,248.23,-,254.17,-,317.77,-,337.23,-,423.73,-,419.48,-,Upgrade
9,"Property, Plant & Equipment",125.94,125.94,148.22,148.22,151.29,-,132.84,-,139.51,-,139.65,-,6.72,-,9.49,-,11.64,-,14.82,-,Upgrade
10,Long-Term Deferred Tax Assets,0.33,0.33,0.33,0.33,1.06,-,1.14,-,1.04,-,0.95,-,0.82,-,0.77,-,0.71,-,0.66,-,Upgrade
11,Other Long-Term Assets,18.62,18.62,0.49,0.49,1.94,-,20.55,-,20.54,-,11.24,-,21.08,-,2.18,-,2.71,-,2.68,-,Upgrade
12,Total Assets,461.06,461.06,448.13,448.13,423.38,-,431.36,-,409.32,-,406,-,346.39,-,349.67,-,438.79,-,437.64,-,Upgrade
13,Accounts Payable,3.9,3.9,3.6,3.6,7.06,-,6.61,-,2.3,-,1.55,-,5.5,-,11.58,-,10.99,-,8,-,Upgrade
14,Accrued Expenses,-,-,0.81,0.81,-,-,0.78,-,-,-,1.25,-,-,-,1.15,-,-,-,0.97,-,Upgrade
15,Short-Term Debt,134.78,134.78,133.28,133.28,129.23,-,140.88,-,133.65,-,128.3,-,88.61,-,88.12,-,203.3,-,182.89,-,Upgrade
16,Current Portion of Leases,0.1,0.1,1,1,2.32,-,2.7,-,3.08,-,1.95,-,3.81,-,4.73,-,4.18,-,4.64,-,Upgrade
17,Current Income Taxes Payable,7.57,7.57,4.59,4.59,3.16,-,2.79,-,5.63,-,10.55,-,9.21,-,5.46,-,3.69,-,5.22,-,Upgrade
18,Current Unearned Revenue,6.24,6.24,7.63,7.63,11.36,-,10.28,-,7.53,-,10.97,-,3.58,-,5.33,-,5.5,-,1.54,-,Upgrade
19,Other Current Liabilities,2.85,2.85,2.73,2.73,3.17,-,2.52,-,3.68,-,2.79,-,6.09,-,4.97,-,3.37,-,29.27,-,Upgrade
20,Total Current Liabilities,155.45,155.45,153.65,153.65,156.29,-,166.55,-,155.86,-,157.36,-,116.81,-,121.36,-,231.02,-,232.51,-,Upgrade
21,Long-Term Leases,0.14,0.14,0.01,0.01,0.06,-,1.01,-,3.67,-,1.7,-,-,-,1.44,-,3.64,-,5.33,-,Upgrade
22,Other Long-Term Liabilities,-,-,-,-,-,-,0.5,-,0.5,-,-,-,-,-,0.5,-,0.5,-,0.64,-,Upgrade
23,Total Liabilities,155.59,155.59,153.65,153.65,156.35,-,168.06,-,160.04,-,159.05,-,116.81,-,123.3,-,235.16,-,238.48,-,Upgrade
24,Common Stock,4,4,4,4,4,-,4,-,4,-,4,-,4,-,4,-,4,-,4,-,Upgrade
25,Additional Paid-In Capital,76.3,76.3,76.3,76.3,76.3,-,76.3,-,76.3,-,76.3,-,76.3,-,76.3,-,76.3,-,76.3,-,Upgrade
26,Retained Earnings,199.07,199.07,188.06,188.06,160.6,-,156.86,-,142.77,-,140.26,-,122.55,-,119.02,-,95.93,-,91.41,-,Upgrade
27,Comprehensive Income & Other,27.49,27.49,27.48,27.48,27.48,-,27.44,-,27.46,-,27.46,-,27.46,-,27.46,-,27.46,-,27.46,-,Upgrade
28,Total Common Equity,306.85,306.85,295.83,295.83,268.38,264.6,264.6,250.53,250.53,248.02,248.02,-,230.31,226.77,226.77,-,203.69,199.17,199.17,-,Upgrade
29,Minority Interest,-1.38,-1.38,-1.36,-1.36,-1.35,-,-1.29,-,-1.24,-,-1.07,-,-0.73,-,-0.4,-,-0.06,-,-0.01,-,Upgrade
30,Shareholders' Equity,305.47,305.47,294.47,294.47,267.03,263.3,263.3,249.29,249.29,246.95,246.95,-,229.58,226.37,226.37,-,203.63,199.15,199.15,-,Upgrade
31,Total Liabilities & Equity,461.06,461.06,448.13,448.13,423.38,-,431.36,-,409.32,-,406,-,346.39,-,349.67,-,438.79,-,437.64,-,Upgrade
32,Total Debt,135.03,135.03,134.29,134.29,131.61,144.59,144.59,140.4,140.4,131.95,131.95,-,92.42,94.3,94.3,-,211.12,192.86,192.86,-,Upgrade
33,Net Cash (Debt),-134.01,-134.01,-131.4,-131.4,-131.5,-138.84,-138.84,-134.98,-134.98,-126.16,-126.16,-,-61.16,-47.52,-47.52,-,-187.12,-190.5,-190.5,-,Upgrade
34,Net Cash Per Share,-0.34,-0.34,-0.33,-0.33,-0.33,-0.35,-0.35,-0.34,-0.34,-0.32,-0.32,-,-0.15,-0.12,-0.12,-,-0.47,-0.48,-0.48,-,Upgrade
35,Filing Date Shares Outstanding,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
36,Total Common Shares Outstanding,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
37,Working Capital,160.73,160.73,145.44,145.44,112.79,-,110.29,-,92.37,-,96.81,-,200.97,-,215.87,-,192.71,-,186.97,-,Upgrade
38,Book Value Per Share,0.77,0.77,0.74,0.74,0.67,0.66,0.66,0.63,0.63,0.62,0.62,-,0.58,0.57,0.57,-,0.51,0.50,0.50,-,Upgrade
39,Tangible Book Value,306.85,306.85,295.83,295.83,268.38,264.6,264.6,250.53,250.53,248.02,248.02,-,230.31,226.77,226.77,-,203.69,199.17,199.17,-,Upgrade
40,Tangible Book Value Per Share,0.77,0.77,0.74,0.74,0.67,0.66,0.66,0.63,0.63,0.62,0.62,-,0.58,0.57,0.57,-,0.51,0.50,0.50,-,Upgrade
41,Buildings,-,-,135.72,135.72,-,-,135.72,-,-,-,135.76,-,-,-,-,-,-,-,-,-,Upgrade
42,Machinery,-,-,3.53,3.53,-,-,8.82,-,-,-,8.81,-,-,-,9.16,-,-,-,8.3,-,Upgrade
43,Leasehold Improvements,-,-,28.1,28.1,-,-,11.07,-,-,-,11.07,-,-,-,10.91,-,-,-,10.83,-,Upgrade
