,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+13 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,144,152,158,168,208,156,148,136,170,168,194,162,208,264,284,188,240,156,142,176,112,Upgrade
1,Market Cap Growth,-2.56%,-2.56%,6.76%,23.53%,22.35%,-7.14%,-23.71%,-16.05%,-18.27%,-36.36%,-31.69%,-13.83%,-13.33%,69.23%,100.00%,6.82%,114.29%,-18.75%,-29.00%,-32.31%,-49.09%,Upgrade
2,Enterprise Value,277,282,288,298,338,294,286,270,304,293,319,222,268,311,471,375,427,372,358,402,338,Upgrade
3,Last Close Price,0.36,0.38,0.40,0.42,0.52,0.39,0.37,0.34,0.42,0.42,0.48,0.41,0.52,0.66,0.71,0.47,0.60,0.39,0.35,0.44,0.28,Upgrade
4,PE Ratio,3.74,3.95,4.51,5.38,8.98,8.75,8.86,8.19,8.69,8.31,9.43,7.63,9.01,9.92,10.41,6.81,14.47,14.87,12.40,-,4.29,Upgrade
5,PS Ratio,0.50,0.52,0.62,0.78,1.14,0.91,0.97,0.92,1.09,0.96,1.00,0.73,0.75,0.90,0.95,0.63,0.91,0.61,0.53,0.63,0.33,Upgrade
6,PB Ratio,0.47,0.50,0.52,0.57,0.71,0.58,0.56,0.52,0.68,0.67,0.79,0.66,-,1.15,1.25,0.83,-,0.77,0.71,0.88,-,Upgrade
7,P/TBV Ratio,0.50,0.50,0.51,0.57,0.70,0.58,0.56,0.51,0.68,0.67,0.78,0.65,-,1.15,1.25,0.83,-,0.77,0.71,0.88,-,Upgrade
8,P/FCF Ratio,17.20,18.16,21.80,27.44,67.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
