,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6125,5811,5612,5302,5839,5036,4851,4448,5908,6895,6048,6493,4110,3619,4265,4107,3837,2790,3075,2467,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.12,-,243.49,Upgrade
2,Trading Asset Securities,455.13,368.32,420.93,384.1,453.29,470.92,497.23,505.12,484.07,618.25,586.68,734,833.97,40.35,140.63,-,111.22,342.73,170.8,142.09,Upgrade
3,Cash & Short-Term Investments,6580,6180,6033,5686,6293,5507,5349,4953,6392,7514,6634,7227,4944,3660,4405,4107,3948,3219,3245,2853,Upgrade
4,Cash Growth,4.57%,12.21%,12.80%,14.80%,-1.56%,-26.70%,-19.38%,-31.46%,29.28%,105.32%,50.60%,75.98%,25.23%,13.67%,35.74%,43.96%,85.13%,17.08%,13.08%,-22.36%,Upgrade
5,Accounts Receivable,8247,8015,8396,7382,8396,5901,6492,6385,5087,5455,6626,8339,7375,6672,5426,5550,4375,3904,3385,3305,Upgrade
6,Other Receivables,199.7,297.21,160.37,351.94,128.65,254.56,589.92,259.45,593.12,416.46,36.28,224.52,104.14,185.44,48.71,428.27,42.14,40.53,54.32,133.44,Upgrade
7,Receivables,8446,8348,8556,7734,8524,6348,7082,6644,5680,5871,6662,8563,7479,6858,5475,5978,4417,3945,3439,3439,Upgrade
8,Inventory,13027,13670,14717,14826,14340,15763,15329,14505,12901,12466,12256,10325,10056,10742,9400,8963,9246,9463,9105,9335,Upgrade
9,Prepaid Expenses,-,-,-,-,-,1.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,1009,640.4,880.19,710.38,938.7,754,1109,1063,1222,816.76,1358,618.18,902.9,665.87,987.08,236.85,992.83,1122,2193,1194,Upgrade
11,Total Current Assets,29063,28838,30186,28956,30096,28374,28869,27166,26195,26668,26910,26733,23382,21925,20268,19284,18603,17749,17983,16820,Upgrade
12,"Property, Plant & Equipment",8233,7498,7082,6955,6579,6160,5904,5745,5355,5244,4595,4494,4335,4345,3777,4372,3863,3787,3831,3849,Upgrade
13,Long-Term Investments,1974,1979,1923,1923,1585,1587,1542,1443,1366,1437,1377,1488,1529,1483,1440,1293,1303,1295,776.84,827.48,Upgrade
14,Goodwill,31.75,31.75,31.75,31.75,31.75,31.75,31.75,31.75,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,Upgrade
15,Other Intangible Assets,615.18,598.58,603.11,568.72,573.35,538.93,587.19,582.81,716.17,759.12,782.73,789.05,787.45,813.97,811.67,817.3,772.76,778.63,790.68,795.5,Upgrade
16,Long-Term Accounts Receivable,2.88,6.9,13.07,16.6,14.62,6.36,29.68,30.5,33.5,35.9,58.4,54.5,56.66,54.87,69.51,59.85,37.13,32.14,21.58,23.1,Upgrade
17,Long-Term Deferred Tax Assets,528.37,550.35,516.38,522.08,519.33,555.35,718.78,716.22,811.24,856.28,689.07,568.55,606.15,635.64,567.05,516.07,439.28,434.62,460.31,464.39,Upgrade
