,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1157,1214,1037,1205,1563,1542,1243,1353,1592,1582,1362,1757,2091,1746,1220,1472,1433,1314,719.41,1206,Upgrade
1,Other Revenue,-92.77,92.77,-,189.35,-93.45,93.45,-,199.9,-96.02,96.02,-,230.11,-188.26,188.26,-,172.21,-66.92,66.92,-,206.49,Upgrade
2,Revenue,1064,1307,1037,1394,1470,1636,1243,1553,1495,1678,1362,1987,1903,1934,1220,1644,1366,1381,719.41,1413,Upgrade
3,Revenue Growth (YoY),-27.58%,-20.11%,-16.60%,-10.21%,-1.72%,-2.53%,-8.74%,-21.86%,-21.41%,-13.21%,11.72%,20.86%,39.36%,40.06%,69.53%,16.38%,11.69%,1.16%,-31.41%,-2.48%,Upgrade
4,Cost of Revenue,965.89,1165,903.76,1265,1263,1435,1091,1377,1364,1476,1215,1777,1683,1669,1072,1510,1108,1131,617.9,1194,Upgrade
5,Gross Profit,98.49,141.77,133.19,129.11,206.4,201.33,152.22,175.36,131.96,202.24,147.84,209.86,219.59,264.87,147.72,133.97,257.92,249.63,101.5,218.66,Upgrade
6,"Selling, General & Admin",44.55,39.26,39.42,32.89,40.7,38.22,34.56,26.33,37.38,35.92,35.21,38.22,34.19,43.96,31.06,-63.64,71.99,90.82,37.65,69.94,Upgrade
7,Research & Development,34.96,58.42,32.5,42.27,44.68,53.67,41.61,54.74,56.22,52.77,44.59,71.09,61.23,63.77,29.94,66.55,41,40.97,12.7,46.09,Upgrade
8,Other Operating Expenses,5.65,4.35,4.88,-29.02,0.09,0.69,-1.13,8.12,0.84,-4.8,-0.03,12.76,0.1,-1.07,-3.31,19.78,0.58,0.24,-3.13,21.14,Upgrade
9,Operating Expenses,95.07,89.6,78.87,59.81,83.66,104.8,71.21,98.41,94.65,86.99,80.2,115.68,96.55,113.46,49.31,24.1,120.41,140.91,41.8,135.29,Upgrade
10,Operating Income,3.42,52.17,54.31,69.3,122.74,96.53,81,76.95,37.31,115.25,67.64,94.18,123.04,151.41,98.41,109.86,137.51,108.72,59.71,83.37,Upgrade
11,Interest Expense,-,-0.3,-0.46,-2.02,-0.48,-1.49,-0.99,-8.46,-0.83,-4.01,-2.25,-1.51,-6.77,-6.2,-2.82,-0.52,-2.48,-2.96,-4.63,-3.63,Upgrade
12,Interest & Investment Income,3.28,10.24,4.15,1.71,2.84,4.75,2.74,2.1,3.39,1.12,1.66,-,1.29,1.55,2.42,0.44,3.58,1.4,2.5,-,Upgrade
13,Currency Exchange Gain (Loss),0.24,-0.24,-,-0.05,0.07,-0.07,-,0.19,-0.07,0.07,-,-0.86,-,-,-,-0.33,-0.01,0.01,-,-0.1,Upgrade
14,Other Non Operating Income (Expenses),-0.46,-0.95,-0.56,0.06,-0.65,0.83,0.01,0.68,-0.59,-0.85,-0.52,0.47,-2.31,1.72,-0.05,0.84,2.14,-3.21,-0.05,6.15,Upgrade
15,EBT Excluding Unusual Items,6.48,60.93,57.45,69,124.51,100.56,82.76,71.46,39.21,111.58,66.52,92.28,115.26,148.48,97.95,110.3,140.74,103.96,57.53,85.78,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,3.2,-2.01,-1.98,-0.53,6.09,-0.05,-5.18,-2.92,-2.06,-,-,-,-,-,-,-,-,Upgrade
