,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,50.06,164.05,139.41,13.14,505.83,140.18,104.8,48.37,347.01,121.7,171.85,97.06,255.35,255.77,107.56,10.16,442.78,104.29,7.33,17.5,Upgrade
1,Other Revenue,-,-1.29,1.29,-,1.51,-0.34,0.34,-,0.5,-0.23,0.23,-,0.53,-0.05,0.05,-,0.39,-0.38,0.38,-,Upgrade
2,Revenue,50.06,162.76,140.7,13.14,507.35,139.84,105.15,48.37,347.51,121.46,172.08,97.06,255.88,255.71,107.62,10.16,443.17,103.91,7.7,17.5,Upgrade
3,Revenue Growth (YoY),-90.13%,16.40%,33.81%,-72.83%,45.99%,15.13%,-38.90%,-50.16%,35.81%,-52.50%,59.90%,855.75%,-42.26%,146.08%,1296.99%,-41.97%,3.01%,82.21%,-76.78%,-47.25%,Upgrade
4,Cost of Revenue,-261.09,118.46,120.99,21.64,406.55,60.98,89.66,31.49,276.4,38.85,134.32,56.49,178.01,179.49,72.67,7.84,256.26,68.83,2.97,10.62,Upgrade
5,Gross Profit,311.15,44.31,19.71,-8.49,100.79,78.86,15.49,16.88,71.11,82.61,37.76,40.57,77.88,76.23,34.95,2.31,186.91,35.08,4.74,6.88,Upgrade
6,"Selling, General & Admin",-210.48,78.09,61.52,70.87,65.51,86.81,76.18,71.46,128.46,70.22,62.5,56.28,82.85,52.01,36.22,27.03,54.56,34.88,19.2,20.13,Upgrade
7,Research & Development,-70.48,19.94,27.14,23.4,35.19,50.52,31.91,23.28,15.34,25.66,38.99,21.28,33.88,23.46,26.34,9.1,26.42,20.02,17.51,10.72,Upgrade
8,Other Operating Expenses,912.27,-16.1,4.14,-9.8,2.62,-3.41,-3.85,-9.04,16.07,-6.13,-8.89,-4.59,11.77,-10.65,-0.74,-8.22,-10.24,-0.47,-1.8,-9.1,Upgrade
