,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,89905,95734,81836,81090,82249,86991,90887,98389,92382,87747,100124,108029,120896,129979,23416,24016,22515,20714,21915,24917,28219,Upgrade
1,Market Cap Growth,10.05%,10.05%,-9.96%,-17.58%,-10.97%,-0.86%,-9.23%,-8.92%,-23.59%,-32.49%,327.59%,349.82%,436.95%,527.49%,6.85%,-3.61%,-20.21%,-11.54%,-23.16%,-12.63%,-5.05%,Upgrade
2,Enterprise Value,408027,408482,376497,345053,338367,328475,322197,304658,284222,267764,265448,254627,274119,275096,168124,146367,141237,142633,132309,127589,146732,Upgrade
3,Last Close Price,1.03,0.98,0.82,0.68,0.74,0.86,0.91,0.91,0.84,0.76,1.01,1.01,1.20,1.14,0.71,0.70,0.65,0.60,0.61,0.69,0.79,Upgrade
4,PE Ratio,4.94,10.15,9.39,8.97,9.35,12.09,10.96,10.78,10.44,10.84,12.28,13.17,15.14,18.30,3.24,3.59,4.21,4.69,5.29,-,4.97,Upgrade
5,Forward PE,-,3.12,3.12,3.12,3.12,3.35,3.70,3.65,3.83,3.63,4.70,4.51,5.88,5.04,3.16,3.38,3.73,3.69,3.95,4.32,4.71,Upgrade
6,PS Ratio,0.10,0.21,0.19,0.18,0.18,0.20,0.21,0.22,0.22,0.22,0.25,0.26,0.31,0.35,0.06,0.07,0.07,0.07,0.08,0.10,0.10,Upgrade
7,PB Ratio,0.38,0.45,0.40,0.39,0.40,0.46,0.47,0.50,0.49,0.49,0.56,0.58,0.66,0.76,0.13,0.14,0.14,0.15,0.17,0.20,0.22,Upgrade
8,P/TBV Ratio,5.34,5.34,3.50,2.98,2.94,2.97,2.87,2.81,2.56,2.59,2.83,3.55,4.12,4.61,0.39,9.95,4.05,0.67,0.59,0.82,0.66,Upgrade
