,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,4158,4115,3765,3496,3569,3286,3176,3152,3729,3605,3738,3457,3526,3364,2985,2994,3029,2995,3033,2852,Upgrade
1,Revenue,4158,4115,3765,3496,3569,3286,3176,3152,3729,3605,3738,3457,3526,3364,2985,2994,3029,2995,3033,2852,Upgrade
2,Revenue Growth (YoY),16.50%,25.23%,18.54%,10.90%,-4.28%,-8.84%,-15.02%,-8.83%,5.76%,7.15%,25.22%,15.50%,16.39%,12.31%,-1.59%,4.95%,7.31%,1.36%,15.59%,4.37%,Upgrade
3,Cost of Revenue,2944,2896,2623,2378,2626,2714,2540,2485,2972,2724,2579,2350,2765,2091,1754,1869,2010,1831,1806,1753,Upgrade
4,Gross Profit,1215,1219,1142,1117,943,571.77,636.65,666.87,756.43,881.18,1159,1107,760.92,1273,1231,1125,1019,1164,1227,1099,Upgrade
5,"Selling, General & Admin",643.11,520.9,488.13,605.5,540.55,474.04,494.36,487.02,520.7,441.68,470.85,432.29,237.98,546.93,542.82,517.05,491.18,476.42,497.4,498.44,Upgrade
6,Research & Development,141.28,92.6,114.41,93.38,117.18,102.25,100.02,99.8,95.87,92.84,94.01,69.72,102.08,82.84,75.53,77.12,90.75,66.35,69.68,64.76,Upgrade
7,Other Operating Expenses,0.9,17.08,15.27,11.73,-8.55,8.45,7.99,11.11,3.65,7.93,19.64,14.07,29.09,14.2,8.7,17.23,47.19,25.07,24.31,18.13,Upgrade
8,Operating Expenses,803.09,618.56,617.04,712.82,668.4,591.11,604.92,602.31,614.64,546.43,563.49,542.22,363.17,645.24,627.53,617.83,626.99,570.06,589.55,582.59,Upgrade
9,Operating Income,411.45,600.94,525.24,404.36,274.6,-19.34,31.73,64.56,141.79,334.76,595.45,565.18,397.75,627.45,603.91,507.08,392.24,594.23,637.46,516.74,Upgrade
10,Interest Expense,-27.97,-8.54,-25.54,-21.47,-25.22,-18.58,-22.13,-18.71,-17.81,-13.54,-6.89,-5.25,-7.84,-3.77,-3.83,-3.85,-3.93,-32.09,-3.04,-3.01,Upgrade
11,Interest & Investment Income,6.32,12.17,5.55,7.24,7.69,4.18,3.3,5.29,3.95,1.69,1.94,1.46,2.3,2.66,3.33,4.08,59.07,-,12.82,27.42,Upgrade
