,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,54.97,72.73,129.72,127.28,106.2,94.39,121.43,92.59,103.17,84.93,146.93,132.2,119.42,108.51,125.4,111.65,74.56,78.18,72.2,118.75,Upgrade
1,Other Revenue,-2.28,2.28,-,3.81,-4.44,4.44,-,2.72,-2.18,2.18,-,-,-2.78,2.78,-,2.33,-3.26,3.26,-,10.02,Upgrade
2,Revenue,52.68,75.02,129.72,131.09,101.76,98.83,121.43,95.31,100.99,87.12,146.93,132.2,116.64,111.29,125.4,113.98,71.3,81.44,72.2,128.76,Upgrade
3,Revenue Growth (YoY),-48.23%,-24.10%,6.83%,37.55%,0.77%,13.45%,-17.35%,-27.91%,-13.42%,-21.72%,17.16%,15.99%,63.59%,36.66%,73.69%,-11.48%,-27.82%,-0.27%,-47.70%,18.31%,Upgrade
4,Cost of Revenue,25.6,64.14,85.78,107.96,57.52,71.45,76.86,87.9,58.31,62.63,90.44,103.03,63.54,76.69,88.4,59.44,42.82,91.44,46.09,105.91,Upgrade
5,Gross Profit,27.08,10.88,43.94,23.13,44.24,27.39,44.57,7.41,42.68,24.48,56.48,29.17,53.1,34.61,37.01,54.54,28.48,-10.01,26.1,22.85,Upgrade
6,"Selling, General & Admin",28.56,30.35,55.46,50.49,40.19,40.66,49.44,35.84,36.74,27.1,58.42,35.97,38.08,30.61,51.34,37.31,30.57,22.51,42.17,27.32,Upgrade
7,Other Operating Expenses,0.74,1.04,1.07,1.31,0.46,0.58,0.59,1.87,0.08,0.3,0.7,2.69,0.31,0.75,0.67,3.01,0.61,0.02,0.84,2.02,Upgrade
8,Operating Expenses,30.2,31.74,56.53,53.56,41.62,40.91,50.03,34.39,40.95,27.27,59.12,33.99,43.89,34.78,48.37,35.55,36.66,20.52,43.01,29.39,Upgrade
9,Operating Income,-3.12,-20.87,-12.59,-30.43,2.63,-13.52,-5.46,-26.98,1.72,-2.79,-2.64,-4.82,9.21,-0.17,-11.37,18.99,-8.18,-30.52,-16.91,-6.54,Upgrade
10,Interest Expense,-1.98,-2.09,-2.61,-3.25,-2.93,-3.68,-3.37,-2.09,-4.58,-4.01,-3.77,-4.83,-3.03,-3.12,-3.53,-3.46,-2.78,-3.11,-3.09,-3.19,Upgrade
11,Interest & Investment Income,0.19,5.66,0.32,2.54,46.8,6.83,4.45,10.94,6.81,7.6,4.2,11.1,9.62,12.38,15.34,179.69,8.47,5.19,0.13,9.81,Upgrade
12,Currency Exchange Gain (Loss),0.72,-0.72,-,0.27,0.19,-0.19,-,-2.64,2.25,-2.25,-,-2.23,1.25,-1.25,-,-0.56,-0.41,0.41,-,1.29,Upgrade
13,Other Non Operating Income (Expenses),2.82,-2.36,0.53,-2.9,3.73,-4.04,-0.38,-24.71,2.34,-2.63,-1.37,1.13,3.54,-4.51,-1.09,-10.24,5.4,-5.32,-0.26,-7.23,Upgrade
14,EBT Excluding Unusual Items,-1.37,-20.38,-14.35,-33.78,50.41,-14.6,-4.77,-45.48,8.54,-4.08,-3.59,0.36,20.59,3.33,-0.65,184.43,2.5,-33.35,-20.12,-5.86,Upgrade
15,Impairment of Goodwill,-,-,-,-18.41,-,-,-,-99.47,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,0.55,1.22,-,0.37,-0.04,-0.07,0.26,-0.42,0.77,1.26,-,0.05,0.04,0.14,0.01,2.1,-,1.39,-1.39,0.31,Upgrade
17,Gain (Loss) on Sale of Assets,-0,-,-,-0.15,-,-,-,-0.19,0.26,-,-,0.48,-0,-0.03,-,14.51,-0.01,-0.74,-,-2.87,Upgrade
