,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q3 2020,Q2 2020,+11 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+11 Quarters
0,Cash & Equivalents,0.94,0.94,2.42,-,0.33,-,1.18,-,4.56,-,2.98,-,4.84,-,9.02,-,-,-,-,10.61,Upgrade
1,Short-Term Investments,0.33,0.33,-,-,0.7,-,-,-,0.44,-,-,-,0.82,-,-,-,-,-,-,9.94,Upgrade
2,Cash & Short-Term Investments,1.28,1.28,2.42,1.04,1.04,1.18,1.18,-,5,2.98,2.98,-,5.66,9.02,9.02,-,-,-,-,20.55,Upgrade
3,Cash Growth,23.29%,8.23%,104.92%,-,-79.32%,-60.48%,-60.48%,-,-11.59%,-66.94%,-66.94%,-,-,-,-,-,-,-,-,-57.35%,Upgrade
4,Accounts Receivable,0.23,0.23,0.19,-,0.11,-,0.22,-,0.13,-,0.03,-,0.05,-,0.1,-,-,-,-,1.49,Upgrade
5,Other Receivables,0.03,0.03,0.03,-,-,-,0.09,-,-,-,-,-,-,-,1.1,-,-,-,-,1.26,Upgrade
6,Receivables,0.27,0.27,0.22,-,0.11,-,0.31,-,0.13,-,0.03,-,0.05,-,1.2,-,-,-,-,2.75,Upgrade
7,Inventory,0.42,0.42,0.4,-,0.34,-,0.58,-,0.02,-,0.25,-,0.11,-,0.1,-,-,-,-,0.55,Upgrade
8,Prepaid Expenses,-,-,0.31,-,-,-,0.42,-,-,-,0.19,-,-,-,-,-,-,-,-,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,-,11.81,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,-,0.31,-,-,-,0.52,-,-,-,0.3,-,-,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,1.96,1.96,3.66,-,1.49,-,3.01,-,5.15,-,15.56,-,5.82,-,10.32,-,-,-,-,23.85,Upgrade
12,"Property, Plant & Equipment",11.05,11.05,9.74,-,5.8,-,5.72,-,6.26,-,-,-,1.73,-,-,-,-,-,-,70.53,Upgrade
13,Long-Term Investments,0.14,0.14,0.25,-,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,0.11,-,0.11,-,0.11,-,0.11,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,0.32,0.32,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,Upgrade
16,Other Long-Term Assets,1.15,1.15,1.5,-,1.37,-,1.28,-,1.54,-,1.04,-,0.19,-,2.39,-,-,-,-,7.91,Upgrade
17,Total Assets,14.61,14.61,15.47,-,8.93,-,10.11,-,13.06,-,16.71,-,7.74,-,12.71,-,-,-,-,102.39,Upgrade
18,Accounts Payable,3.09,3.09,2.42,-,3.51,-,2.15,-,1.43,-,1.54,-,2.17,-,2.33,-,-,-,-,7.15,Upgrade
19,Accrued Expenses,-,-,4.55,-,4.35,-,12.53,-,-,-,10.4,-,-,-,10.16,-,-,-,-,-,Upgrade
20,Short-Term Debt,2.87,2.87,2.72,-,0.04,-,0.34,-,0.16,-,0.05,-,0.04,-,0.01,-,-,-,-,9.25,Upgrade
21,Current Portion of Long-Term Debt,1.67,1.67,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,2.79,2.79,2.43,-,3.27,-,3,-,2.19,-,1.91,-,0.1,-,10.87,-,-,-,-,17.12,Upgrade
23,Other Current Liabilities,10.99,10.99,4.3,-,0.04,-,3.53,-,14.18,-,5.05,-,22.85,-,1.29,-,-,-,-,15.87,Upgrade
24,Total Current Liabilities,21.41,21.41,18,-,11.21,-,21.55,-,17.96,-,18.95,-,25.16,-,24.66,-,-,-,-,49.39,Upgrade
25,Long-Term Debt,0.77,0.77,1.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.52,Upgrade
26,Long-Term Leases,4.4,4.4,3.72,-,2.52,-,4.11,-,5.22,-,4.59,-,-,-,4.01,-,-,-,-,24.69,Upgrade
27,Long-Term Deferred Tax Liabilities,0.32,0.32,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,0.02,0.02,0.02,-,0.2,-,0.22,-,0.15,-,0.15,-,-,-,0.5,-,-,-,-,0.97,Upgrade
29,Total Liabilities,26.92,26.92,23.74,-,13.93,-,25.89,-,23.33,-,23.69,-,25.16,-,29.16,-,-,-,-,94.57,Upgrade
30,Common Stock,16.59,16.59,16.59,-,13.82,-,13.82,-,13.82,-,13.82,-,11.52,-,11.52,-,-,-,-,8,Upgrade
31,Additional Paid-In Capital,99.43,99.43,99.43,-,98.69,-,98.69,-,98.69,-,98.69,-,88.38,-,88.38,-,-,-,-,60.3,Upgrade
32,Retained Earnings,-124.6,-124.6,-121.47,-,-116.53,-,-127.48,-,-122.86,-,-119.97,-,-121.59,-,-120.6,-,-,-,-,-84.44,Upgrade
33,Comprehensive Income & Other,0.58,0.58,0.57,-,0.64,-,0.6,-,0.59,-,0.57,-,4.25,-,4.25,-,-,-,-,23.95,Upgrade
34,Total Common Equity,-8.01,-8.01,-4.88,-3.37,-3.37,-14.36,-14.36,-,-9.76,-6.89,-6.89,-,-17.44,-16.45,-16.45,-,-,-,-,7.81,Upgrade
35,Minority Interest,-4.31,-4.31,-3.39,-,-1.63,-,-1.41,-,-0.51,-,-0.1,-,0.02,-,-,-,-,-,-,-,Upgrade
36,Shareholders' Equity,-12.31,-12.31,-8.27,-5,-5,-15.77,-15.77,-,-10.27,-6.98,-6.98,-,-17.42,-16.45,-16.45,-,-,-,-,7.81,Upgrade
37,Total Liabilities & Equity,14.61,14.61,15.47,-,8.93,-,10.11,-,13.06,-,16.71,-,7.74,-,12.71,-,-,-,-,102.39,Upgrade
38,Total Debt,12.5,12.5,12.14,5.83,5.83,7.46,7.46,-,7.58,6.55,6.55,-,0.14,14.89,14.89,-,-,-,-,70.58,Upgrade
39,Net Cash (Debt),-11.22,-11.22,-9.73,-4.79,-4.79,-6.28,-6.28,-,-2.57,-3.56,-3.56,-,5.53,-5.86,-5.86,-,-,-,-,-50.03,Upgrade
40,Net Cash Per Share,-0.07,-0.07,-0.07,-0.03,-0.03,-0.05,-0.05,-,-0.02,-0.03,-0.03,-,0.05,-0.05,-0.05,-,-,-,-,-0.63,Upgrade
41,Filing Date Shares Outstanding,165.89,165.89,165.89,138.24,138.24,138.24,138.24,138.24,138.24,138.24,138.24,138.24,115.2,115.2,115.2,84.7,80,80,80,80,Upgrade
42,Total Common Shares Outstanding,165.89,165.89,165.89,138.24,138.24,138.24,138.24,138.24,138.24,138.24,138.24,138.24,115.2,115.2,115.2,84.7,80,80,80,80,Upgrade
43,Working Capital,-19.45,-19.45,-14.34,-,-9.72,-,-18.54,-,-12.81,-,-3.4,-,-19.34,-,-14.34,-,-,-,-,-25.53,Upgrade
