,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q3 2020,Q2 2020,+11 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+11 Quarters
0,Market Capitalization,20,18,22,32,46,76,72,62,43,66,55,86,107,104,126,118,93,154,168,166,197,Upgrade
1,Market Cap Growth,-76.00%,-76.00%,-68.85%,-49.33%,6.45%,14.58%,30.00%,-27.42%,-60.00%,-36.00%,-55.96%,-27.06%,15.05%,-32.50%,-25.26%,-29.38%,-52.68%,31.51%,40.00%,61.24%,46.43%,Upgrade
2,Enterprise Value,27,25,26,35,49,81,77,64,45,70,59,80,102,110,131,136,142,204,218,216,226,Upgrade
3,Last Close Price,0.10,0.11,0.14,0.19,0.33,0.55,0.52,0.45,0.31,0.48,0.40,0.62,0.93,0.90,1.09,1.02,0.97,1.92,2.10,2.08,2.46,Upgrade
4,PE Ratio,0.83,-,-,-,-,-,14.27,-,-,-,-,-,-,-,7.18,-,-1.72,-2.38,-,-,-,Upgrade
5,PS Ratio,1.96,2.29,2.90,3.47,3.35,4.80,4.58,4.98,3.83,7.15,7.26,12.52,10.90,14.01,-,5.13,-,3.02,2.99,1.93,2.04,Upgrade
6,PB Ratio,-1.48,-1.48,-1.82,-3.81,-9.12,-15.20,-4.56,-3.94,-,-6.46,-7.92,-12.27,-,-5.95,-7.63,-7.14,-,-,-,-,25.19,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.19,Upgrade
8,P/FCF Ratio,-,18.93,46.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,16.02,39.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.41,3.08,3.31,3.82,3.58,5.11,4.89,5.15,4.02,7.52,7.71,11.71,10.34,14.80,-,5.93,-,4.01,3.88,2.51,2.35,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-56.62,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-19.31,-,-,-,Upgrade
13,EV/FCF Ratio,-3.53,25.50,53.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-1.02,-1.02,-1.02,-1.47,-1.16,-1.16,-0.47,-0.47,-,-0.74,-0.94,-0.94,-,-0.01,-0.90,-0.90,-,-,-,-,9.03,Upgrade
15,Debt / FCF Ratio,-,12.97,25.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,0.73,0.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,20.51,19.83,20.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,0.07,0.07,0.07,0.15,-,0.10,-,0.07,-,0.29,-,0.16,-,0.23,-,0.41,-,-,-,-,0.47,Upgrade
19,Current Ratio,0.09,0.09,0.09,0.20,-,0.13,-,0.14,-,0.29,-,0.82,-,0.23,-,0.42,-,-,-,-,0.48,Upgrade
20,Return on Equity (ROE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-123.58%,Upgrade,
21,Return on Assets (ROA),-28.47%,-27.65%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-2200.40%,-204.81%,-414.09%,-413.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.42%,Upgrade,
23,Earnings Yield,-37.30%,-41.50%,-32.40%,19.06%,12.01%,7.68%,7.01%,-12.06%,-9.60%,-7.43%,-12.80%,-3.53%,-7.48%,-3.04%,13.92%,-45.01%,-58.18%,-42.02%,-55.92%,-24.40%,-21.79%,Upgrade
24,FCF Yield,-37.95%,5.28%,2.15%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-10.66%,-20.00%,-20.00%,-2.63%,-,-,-,-2.67%,-20.00%,-20.00%,-20.00%,-16.06%,-36.02%,-44.00%,-44.00%,-45.01%,-5.87%,-,-,-,-,Upgrade
26,Total Shareholder Return,-10.66%,-20.00%,-20.00%,-2.63%,-,-,-,-2.67%,-20.00%,-20.00%,-20.00%,-16.06%,-36.02%,-44.00%,-44.00%,-45.01%,-5.87%,-,-,-,-,Upgrade
