,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q3 2020,Q2 2020,+11 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+11 Quarters
0,Operating Revenue,2.49,2.49,1.23,1.85,2.3,3.69,5.99,4.08,1.79,0.62,3.59,2.42,0.64,-,6.31,-,8.36,6.31,23.41,11.24,Upgrade
1,Other Revenue,0.17,0.17,-0.7,0.27,0.12,0.31,-0.91,0.25,0.5,0.15,0.2,0,-,-,0.46,-,1.34,0.12,-,0.04,Upgrade
2,Revenue,2.66,2.66,0.52,2.12,2.42,4,5.09,4.33,2.3,0.77,3.79,2.43,0.64,-,6.77,-,9.69,6.42,23.41,11.28,Upgrade
3,Revenue Growth (YoY),9.95%,-33.49%,-89.72%,-50.92%,5.53%,417.98%,34.34%,78.32%,261.42%,-,-44.05%,-,-93.45%,-,-71.09%,-,-35.97%,-82.36%,-30.28%,-61.13%,Upgrade
4,Cost of Revenue,2.07,2.07,1.45,2.21,2.47,3.33,3.94,3.13,2.48,1.16,2.39,2.63,0.49,0.15,7.3,0.05,6.67,7.16,21.14,10.05,Upgrade
5,Gross Profit,0.59,0.59,-0.92,-0.09,-0.05,0.68,1.15,1.2,-0.19,-0.38,1.4,-0.21,0.14,-0.15,-0.53,-0.05,3.02,-0.73,2.27,1.23,Upgrade
6,Other Operating Expenses,1.31,1.31,1.57,0.61,0.62,1.53,2.71,1.84,1.7,0.46,1.85,1.2,0.37,0.94,3.64,2.5,0.82,1.81,1.7,1.13,Upgrade
7,Operating Expenses,2.25,2.25,2.97,1.28,1.02,2.12,3.41,2.63,2.01,0.46,1.92,1.46,0.51,0.94,5.32,2.5,0.82,3.49,8,4.01,Upgrade
8,Operating Income,-1.66,-1.66,-3.89,-1.37,-1.07,-1.45,-2.26,-1.44,-2.2,-0.84,-0.52,-1.67,-0.37,-1.1,-5.85,-2.55,2.2,-4.22,-5.74,-2.78,Upgrade
9,Interest Expense,-0.31,-0.31,-0.18,-0.21,-0.08,-0.15,-0.26,-0.15,-0.11,-0.1,-0.09,-0,-,-,-0.58,-0.23,-0.59,-1.48,-0.56,-0.25,Upgrade
