,Fiscal Quarter,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,H2 2018,+2 Quarters
,Period Ending,"Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018",+2 Quarters
0,Cash & Equivalents,21.45,29.79,52.36,31.86,30.74,20.61,121.2,20.68,34.67,41.16,Upgrade
1,Cash & Short-Term Investments,21.45,29.79,52.36,31.86,30.74,20.61,121.2,20.68,34.67,41.16,Upgrade
2,Cash Growth,-59.03%,-6.49%,70.31%,54.58%,-74.63%,-0.34%,249.61%,-49.75%,-32.14%,-75.01%,Upgrade
3,Accounts Receivable,55.85,50.92,141.67,101.12,80.83,115.94,81.77,106.68,180.33,273.69,Upgrade
4,Other Receivables,175.88,33.87,115.15,92.4,148.98,21.21,191.34,16.53,65.71,18.99,Upgrade
5,Receivables,232.84,85.85,272.78,193.65,229.8,137.15,273.11,123.21,253.56,300.2,Upgrade
6,Inventory,902.15,945.95,1955,2034,2015,1922,1810,1810,1847,1847,Upgrade
7,Prepaid Expenses,-,0.08,-,0.26,-,0.37,-,0.36,-,0.2,Upgrade
8,Restricted Cash,77.42,73.5,96.93,87.38,102.85,92.36,89.97,83.77,108.13,104.23,Upgrade
9,Other Current Assets,-,42.32,369.24,475.77,60.14,259.22,5.27,64.44,5.26,29.22,Upgrade
10,Total Current Assets,1234,1177,2746,2823,2438,2432,2299,2102,2248,2322,Upgrade
11,"Property, Plant & Equipment",4079,4268,3468,2588,2736,2428,2533,2488,1751,1533,Upgrade
12,Long-Term Investments,0.94,0.99,0.97,0.99,1.26,1.17,1.17,1.22,1.33,1.57,Upgrade
13,Long-Term Deferred Tax Assets,13.44,14.06,-,-,12.63,17.82,-,-,-,-,Upgrade
14,Other Long-Term Assets,115.11,120.67,80.53,84.09,82.63,81.52,76.98,78.98,164.03,164.08,Upgrade
15,Total Assets,5457,5597,6296,5513,5287,4976,4927,4672,4178,4033,Upgrade
16,Accounts Payable,129.26,101.36,226.52,164.81,193.12,313.9,140.28,155.16,228.83,303.52,Upgrade
17,Accrued Expenses,0.13,26.43,-,14.74,-,19.66,-,13.02,-,4.9,Upgrade
