,Fiscal Quarter,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,H2 2018,+2 Quarters
,Period Ending,"Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018",+2 Quarters
0,Operating Revenue,210.81,314.07,176.25,300.12,194.86,613.95,376.6,211.96,308.83,-,Upgrade
1,Other Revenue,9.05,10.89,10.32,13.01,14.42,12.52,10.1,7.46,9.76,-,Upgrade
2,Revenue,219.86,324.97,186.57,313.13,209.28,626.47,386.7,219.42,318.59,-,Upgrade
3,Revenue Growth (YoY),17.84%,3.78%,-10.85%,-50.02%,-45.88%,185.52%,21.38%,-,131.60%,-,Upgrade
4,Cost of Revenue,206.74,308.73,171.74,287.06,177.47,604.6,375.91,210.46,298.7,-,Upgrade
5,Gross Profit,13.12,16.26,14.84,26.08,31.81,21.76,10.79,4.28,19.89,-,Upgrade
6,"Selling, General & Admin",26.33,29.53,30.92,32.41,26.53,36.68,27.75,34.19,30.8,-,Upgrade
7,Other Operating Expenses,-0.77,1.03,-1.03,3.14,-3.14,2.69,-2.69,0.15,-1.29,-,Upgrade
8,Operating Expenses,25.56,55.2,29.89,40.3,23.39,39.87,25.06,34.35,29.51,-,Upgrade
9,Operating Income,-12.45,-38.94,-15.06,-14.22,8.42,-18.11,-14.27,-30.07,-9.63,-,Upgrade
10,Interest Expense,-33.37,-38.67,-18.68,-33.39,-15.88,-18.16,-14.16,-10.89,-15.05,-,Upgrade
11,Interest & Investment Income,-,0,-,0,-,1.49,-,0.05,-,-,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,4.39,-,-,Upgrade
13,Other Non Operating Income (Expenses),-,0.93,-,4.9,-,3.47,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-45.82,-76.68,-33.74,-42.7,-7.45,-31.32,-28.43,-36.52,-24.67,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.07,-0.07,-4.49,-0.03,-,Upgrade
16,Asset Writedown,-,87.57,378.66,162.68,280.08,-289.02,94.04,771.05,223.02,-,Upgrade
17,Other Unusual Items,-,0.5,-,-,-,3.39,-,2.07,-,-,Upgrade
18,Pretax Income,-45.82,11.39,344.93,119.97,272.63,-316.88,65.53,732.11,198.33,-,Upgrade
19,Income Tax Expense,-,22.07,94.67,45.35,71.05,-61.73,23.3,196.85,56.11,-,Upgrade
20,Earnings From Continuing Operations,-45.82,-10.69,250.26,74.62,201.58,-255.15,42.24,535.26,142.22,-,Upgrade
21,Net Income to Company,-45.82,-10.69,250.26,74.62,201.58,-255.15,42.24,535.26,142.22,-,Upgrade
22,Minority Interest in Earnings,0.12,10.93,-0.27,-8.32,0.02,0.74,0.24,0.65,-0.42,-,Upgrade
23,Net Income,-45.7,0.24,249.99,66.3,201.6,-254.42,42.48,535.91,141.8,-,Upgrade
24,Net Income to Common,-45.7,0.24,249.99,66.3,201.6,-254.42,42.48,535.91,141.8,-,Upgrade
25,Net Income Growth,-,-99.64%,24.00%,-,374.63%,-,-70.05%,-,-95.67%,-,Upgrade
26,Shares Outstanding (Basic),2488,2906,2488,2000,2000,2000,2000,2000,2000,-,Upgrade
27,Shares Outstanding (Diluted),2488,2906,2490,2000,2000,2000,2000,2124,2000,-,Upgrade
28,Shares Change (YoY),-0.09%,45.32%,24.50%,-,-,-5.83%,-,-,32.24%,-,Upgrade
29,EPS (Basic),-0.02,0.00,0.10,0.03,0.10,-0.13,0.02,0.27,0.07,-,Upgrade
30,EPS (Diluted),-0.02,-0.00,0.10,0.03,0.10,-0.13,0.02,0.25,0.07,-,Upgrade
31,EPS Growth,-,-,-0.31%,-,374.64%,-,-70.05%,-,-96.72%,-,Upgrade
32,Free Cash Flow,-116.54,-31.8,9.21,-129.9,-107.73,-10.56,68.76,-61.94,-22.13,-,Upgrade
33,Free Cash Flow Per Share,-0.05,-0.01,0.00,-0.06,-0.05,-0.01,0.03,-0.03,-0.01,-,Upgrade
34,Operating Margin,-5.66%,-11.98%,-8.07%,-4.54%,4.03%,-2.89%,-3.69%,-13.70%,-3.02%,-,Upgrade
35,Profit Margin,-20.78%,0.07%,133.99%,21.17%,96.33%,-40.61%,10.98%,244.24%,44.51%,-,Upgrade
36,Free Cash Flow Margin,-53.01%,-9.79%,4.93%,-41.48%,-51.48%,-1.69%,17.78%,-28.23%,-6.95%,-,Upgrade
37,EBITDA,-10.26,-36.41,-12.85,-9.88,8.98,-14.27,-13.87,-28.5,-6.19,-,Upgrade
38,D&A For EBITDA,2.19,2.54,2.21,4.34,0.55,3.84,0.4,1.57,3.44,5.01,Upgrade
39,EBIT,-12.45,-38.94,-15.06,-14.22,8.42,-18.11,-14.27,-30.07,-9.63,-,Upgrade
