,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5504,5653,4985,7059,5520,5214,4306,7110,5926,5566,4819,7666,5725,5100,5132,6440,6523,5790,4064,9802,Upgrade
1,Other Revenue,-71.94,71.94,-,238.74,-102.4,102.4,-,275.63,-132.13,132.13,-,275.94,-101.59,101.59,-,210.03,-93.46,93.46,-,287.1,Upgrade
2,Revenue,5432,5725,4985,7298,5417,5316,4306,7386,5794,5698,4819,7942,5623,5201,5132,6650,6429,5883,4064,10089,Upgrade
3,Revenue Growth (YoY),0.27%,7.70%,15.77%,-1.19%,-6.51%,-6.71%,-10.64%,-7.00%,3.04%,9.55%,-6.11%,19.42%,-12.53%,-11.59%,26.30%,-34.09%,-13.75%,-20.14%,-33.93%,-19.73%,Upgrade
4,Cost of Revenue,5086,5159,4514,7322,4828,4715,3865,6036,5237,4974,4439,6843,5064,4586,4610,6063,5920,5246,3760,8684,Upgrade
5,Gross Profit,345.21,566.64,470.86,-24.2,589.67,601.01,441.3,1350,557.05,724.58,380.32,1098,559.45,615.05,521.92,587.14,509.47,636.88,303.58,1405,Upgrade
6,"Selling, General & Admin",263.62,265.16,262.3,536.55,266.55,251.16,260.72,412.28,296.57,232.7,277.3,400.62,244.88,275.24,263.68,312.08,276.69,293.42,236.21,383.47,Upgrade
7,Research & Development,204.94,206.84,108.72,447.86,174.96,179.12,141.38,464.37,182.43,175.43,89.84,399.61,203.98,70.62,111.3,268.55,173,113.06,49.55,225.42,Upgrade
8,Other Operating Expenses,24.85,30.12,11.99,30.54,28.51,26.17,22.27,35.41,19.77,34.05,22.84,62.28,-7.6,39.09,18.89,82.93,10.96,5.56,12.34,9.15,Upgrade
9,Operating Expenses,443.25,374.1,342.18,2879,-836.2,1700,311.55,1600,372.11,531.78,176.41,1544,398.15,456.03,332.18,1738,384.15,562.72,219.54,1086,Upgrade
10,Operating Income,-98.04,192.54,128.68,-2903,1426,-1099,129.76,-250.34,184.94,192.8,203.91,-445.45,161.3,159.02,189.74,-1151,125.32,74.16,84.04,319.15,Upgrade
11,Interest Expense,-90.36,-93.53,-70.2,-144.44,-84.38,-94.91,-115,-154.91,-125.94,-119.88,-113.69,-164.67,-125.59,-141.31,-128.4,-215.48,-126.33,-151.55,-159.1,-205.49,Upgrade
12,Interest & Investment Income,44.72,40.16,20.32,60.07,21.72,35.75,57.41,238.04,26.59,22.45,44.73,49.73,21.46,12.48,41.07,82.58,25.11,46.29,52.55,89.93,Upgrade
13,Currency Exchange Gain (Loss),-60.89,60.89,-,81.5,-117.89,117.89,-,103.64,-57.17,57.17,-,-60.34,7.82,-7.82,-,-33.5,-4.94,4.94,-,9.24,Upgrade
14,Other Non Operating Income (Expenses),59.42,-43.56,24.86,-240.32,31.28,32.37,2.13,80.47,18.31,-45.42,-6.31,-371.14,-52.49,6.31,-31.69,-518.3,74.41,-56.55,16.35,-221.44,Upgrade
15,EBT Excluding Unusual Items,-145.15,156.5,103.65,-3146,1277,-1008,74.29,16.9,46.72,107.12,128.64,-991.87,12.5,28.67,70.72,-1835,93.56,-82.7,-6.17,-8.61,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,4.84,-,-,-,-,-,-5.31,7.44,-2.13,-33.54,5.26,-26.25,-,-52.3,8.33,-7.02,-16.15,-2.47,Upgrade
17,Gain (Loss) on Sale of Assets,0.13,0.09,0.07,-5.91,1.38,2.52,0.04,0.32,0.36,-0.24,0.4,-0.65,1.86,0.16,1.99,-0.09,0.37,8.78,1.24,42,Upgrade
18,Asset Writedown,269.98,-23.08,23.06,1091,-1233,-1.43,1.43,-58.78,57.59,-11.71,11.22,-54.21,48.94,-46.28,46.28,-,-,-0.08,0.08,-,Upgrade
19,Legal Settlements,14.15,-14.15,-,-,11.38,-11.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-14.89,14.89,-,3.78,4.51,-4.51,-,-13.59,-3.91,3.91,-,-,-4.55,4.55,-,62.57,-43.57,43.57,-,78.06,Upgrade
21,Pretax Income,120.77,137.7,131.63,-2057,61.11,-1022,75.76,-55.14,95.46,106.51,138.14,-1080,64.01,-39.16,118.99,-1825,58.68,-37.45,-21,108.97,Upgrade
22,Income Tax Expense,22.77,53.85,16.38,35.44,-14.77,-160.89,30.27,-9.59,28.7,30.83,30.2,49.18,28.27,-14.26,42.86,-53.71,60.71,2.47,22.14,45.27,Upgrade
23,Earnings From Continuing Operations,98,83.85,115.25,-2093,75.88,-861.6,45.49,-45.55,66.75,75.69,107.94,-1129,35.74,-24.89,76.14,-1771,-2.03,-39.92,-43.14,63.7,Upgrade
24,Minority Interest in Earnings,-2.77,-31.82,-11.29,200.75,-9.85,27.32,-42.47,6.14,-38.53,-16.61,-43.37,54.74,-34.82,-19.1,-28.78,-25.79,-33.86,-31.89,-28.2,-50.9,Upgrade
25,Net Income,95.23,52.03,103.96,-1892,66.03,-834.28,3.02,-39.41,28.22,59.07,64.57,-1075,0.92,-43.99,47.36,-1797,-35.88,-71.82,-71.34,12.8,Upgrade
26,Preferred Dividends & Other Adjustments,-,-,-,126.12,-,-,-,123.19,-,-,-,132.58,-27.81,27.81,-,127.28,-66.26,66.26,-,90.97,Upgrade
27,Net Income to Common,95.23,52.03,103.96,-2018,66.03,-834.28,3.02,-162.6,28.22,59.07,64.57,-1207,28.72,-71.8,47.36,-1924,30.37,-138.07,-71.34,-78.17,Upgrade
28,Net Income Growth,44.22%,-,3343.56%,-,133.96%,-,-95.32%,-,2973.20%,-,36.34%,-,-,-,-,-,-,-,-,-75.97%,Upgrade
29,Shares Outstanding (Basic),2303,10098,5501,4193,2716,3026,2516,2811,2930,2954,3229,2959,2959,3550,2368,5868,50,4135,1783,2959,Upgrade
30,Shares Outstanding (Diluted),2303,10098,5501,4193,2716,3026,2516,2811,2930,2954,3229,2959,2959,3550,2368,5868,50,4135,1783,2959,Upgrade
31,Shares Change (YoY),-15.22%,233.73%,118.64%,49.15%,-7.29%,2.44%,-22.08%,-5.00%,-0.99%,-16.80%,36.34%,-49.58%,5841.09%,-14.14%,32.77%,98.32%,-98.32%,39.73%,-39.73%,-33.80%,Upgrade
