,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4177,3978,4137,4061,4215,3875,4678,7674,7908,5218,8184,7650,5760,5858,5391,7281,5330,6063,8094,10026,Upgrade
1,Trading Asset Securities,-,-,-,700.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4177,3978,4137,4762,4215,3875,4678,7674,7908,5218,8184,7650,5760,5858,5391,7281,5330,6063,8094,10026,Upgrade
3,Cash Growth,-0.90%,2.65%,-11.58%,-37.95%,-46.70%,-25.74%,-42.84%,0.31%,37.30%,-10.91%,51.79%,5.06%,8.07%,-3.39%,-33.39%,-27.38%,10.66%,5.74%,34.34%,67.47%,Upgrade
4,Accounts Receivable,24033,24222,22891,22513,23363,23300,23597,23824,23688,23290,22966,24537,24741,23587,23534,24171,27262,27296,26701,27862,Upgrade
5,Other Receivables,1570,1491,1475,1524,1835,1839,2441,2874,3034,4299,2923,2879,3154,2874,2983,2871,3403,3345,2885,2759,Upgrade
6,Receivables,25603,25713,24366,24036,25198,25138,26039,26697,26722,27589,25888,27416,27895,26461,26517,27042,30665,30641,29586,30621,Upgrade
7,Inventory,2155,2120,2234,2229,2958,2904,2816,2855,2604,2540,2515,2518,2853,3335,3238,3381,3469,3702,3433,3110,Upgrade
8,Prepaid Expenses,-,210.2,-,188.6,-,-,-,39.63,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,1184,969.43,1327,899.86,1030,1017,1121,916.71,1028,1182,1165,907.03,1124,1032,1046,866.64,1540,1166,1323,1032,Upgrade
10,Total Current Assets,33119,32990,32063,32116,33401,32934,34654,38182,38262,36530,37751,38491,37632,36686,36193,38571,41004,41571,42435,44790,Upgrade
11,"Property, Plant & Equipment",2458,2519,2594,2526,2501,2529,2483,2520,2535,2555,2586,2625,2592,2624,2641,2658,2569,2616,2630,2642,Upgrade
12,Long-Term Investments,793.96,798.94,803.55,803.55,790.7,792.72,751.8,807.93,763.91,813.01,780.79,833.71,904.72,10021,899.5,7637,824.5,4891,826.55,3340,Upgrade
13,Goodwill,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,-,-,-,0.88,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,1229,1314,1259,1315,1252,1288,1230,1264,1196,1252,1183,1221,1162,1205,1118,1162,1104,1156,1147,1087,Upgrade
15,Long-Term Accounts Receivable,-,145.26,-,158.97,-,256.82,-,779.09,-,753.51,-,736.95,-,710.62,-,666.39,-,799.52,-,793.99,Upgrade
16,Long-Term Deferred Tax Assets,1152,1164,1198,1206,1228,1202,998.83,1018,929.34,949.12,944.19,967.94,922.1,924.85,891.78,907.08,757.56,789.73,771.4,782.64,Upgrade
17,Long-Term Deferred Charges,62.41,42.31,45.99,38.41,44.77,48.37,3.82,47.05,57.87,62.43,-,54.77,52.73,56.59,2.23,51.6,36.31,29.62,33.55,29.44,Upgrade
18,Other Long-Term Assets,2850,2745,2872,2780,3033,2798,3566,2773,18620,2500,16848,15092,14382,3102,11786,2835,8890,2271,7016,2535,Upgrade
19,Total Assets,41666,41719,40836,40944,42252,41851,43688,47392,62365,45415,60092,60023,57648,55329,53531,54489,55185,54124,54859,55999,Upgrade
20,Accounts Payable,14535,15294,15817,16389,16154,15848,14893,16065,15306,14399,14509,17010,15014,14608,13760,15511,15325,15021,14370,16695,Upgrade
21,Accrued Expenses,192.81,333.34,220.4,340.13,201.17,310.77,188.03,331.83,175.31,304.33,175.09,320.37,186.13,280.32,166.58,307.75,138.45,255.85,148.07,303.76,Upgrade
22,Short-Term Debt,2164,2118,1228,1344,3440,3623,3132,4184,4173,3816,4609,5551,5771,5678,5919,7080,7032,9189,8125,10726,Upgrade
23,Current Portion of Long-Term Debt,2479,2409,2476,1415,1100,2908,3253,3128,1031,451.14,625.23,506.54,592.54,246.14,517.59,470.54,661.7,1035,1352,860.79,Upgrade
24,Current Portion of Leases,-,10.8,-,10.16,-,2.64,-,9.21,-,2.92,-,17.27,-,4.52,-,6.51,-,10.87,-,12.15,Upgrade
25,Current Income Taxes Payable,130.56,21.12,127.89,34.17,115.47,30.24,159.81,79.14,167.07,46.04,222.05,125.69,162.12,56.45,223.43,121.29,160.43,56.27,201.43,153.32,Upgrade
26,Current Unearned Revenue,4341,4191,4118,4139,3472,3186,2808,3559,3382,3203,3094,3285,2895,2772,2660,2661,2630,2453,2452,2381,Upgrade
27,Other Current Liabilities,3327,3362,3241,3139,3017,3075,3560,3617,3650,3811,4065,4067,4131,4016,3676,3771,4953,4075,5840,4058,Upgrade
28,Total Current Liabilities,27169,27740,27229,26810,27499,28984,27994,30973,27885,26034,27299,30882,28753,27661,26923,29929,30901,32095,32490,35191,Upgrade
29,Long-Term Debt,7328,6878,5555,6180,7416,5126,4505,5257,14017,7418,12991,12022,10542,9353,9573,8229,6335,4436,4535,4666,Upgrade
30,Long-Term Leases,34.52,25.79,26.78,26.13,6.37,6.37,6.59,8.53,4.76,5.15,3.34,6.18,5.3,3.63,5.12,4.53,11.24,4.26,13.09,13.91,Upgrade
31,Long-Term Unearned Revenue,65.83,59.03,75.5,79.66,67.49,67.46,63.45,61.25,75.47,56,56.37,56,84.11,85.08,84.71,60.06,94.16,71.41,51.31,53.04,Upgrade
