,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,172.65,130.91,144.33,108.15,108.95,109.56,111.38,91.82,73.21,97.54,Upgrade
1,Revenue Growth (YoY),19.62%,21.05%,32.48%,-1.29%,-2.18%,19.33%,52.14%,-5.87%,-45.37%,3.75%,Upgrade
2,Cost of Revenue,352.76,311.2,259.36,221.99,196.22,227.85,237.7,236.74,190.4,210.53,Upgrade
3,Gross Profit,-180.11,-180.29,-115.03,-113.84,-87.27,-118.29,-126.33,-144.92,-117.19,-112.99,Upgrade
4,"Selling, General & Admin",43.2,32.34,20.62,21.45,17.52,17.74,17.64,21.21,28.92,25.8,Upgrade
5,Operating Expenses,76.52,55.52,40.75,38.04,33.76,48.61,52.09,63.15,63.84,67.45,Upgrade
6,Operating Income,-256.63,-235.81,-155.78,-151.88,-121.04,-166.89,-178.42,-208.07,-181.03,-180.44,Upgrade
7,Interest Expense,-47.49,-14.6,-22.21,-9.99,-12.03,-12.9,-12.47,-12.25,-18.43,-19.51,Upgrade
8,Interest & Investment Income,4.35,4.1,4.24,1.09,1.77,1.36,7.61,11.03,6.87,3.64,Upgrade
9,Earnings From Equity Investments,-6.27,-5.53,-,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0.62,-0.83,-6.23,7.07,-10.29,-16.94,-0.04,-0.19,0.19,-,Upgrade
11,Other Non Operating Income (Expenses),4.39,7.71,4.01,100.29,87.09,117.67,95.7,-23.26,18.7,9.74,Upgrade
12,EBT Excluding Unusual Items,-302.27,-244.97,-175.96,-53.43,-54.49,-77.71,-87.62,-232.74,-173.71,-186.57,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-0.11,-5.49,-2.21,Upgrade
14,Gain (Loss) on Sale of Investments,19.36,7.82,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,72.42,38.88,113.74,35.5,4.94,10.85,22.35,86.71,264.37,-0.66,Upgrade
16,Asset Writedown,-,-65.28,-,-10.69,-6.94,-3.36,-1.72,-43.79,-15.76,-22.78,Upgrade
17,Other Unusual Items,0.44,-,-,-0.06,0.33,0.4,0.31,2.14,5.96,6.74,Upgrade
18,Pretax Income,-207.34,-263.52,-56.34,-28.68,-56.17,-67.62,-40.15,-187.79,75.37,-205.48,Upgrade
19,Income Tax Expense,-,-0.75,0.08,0.71,-0,-,-0,-0.04,-0.55,-4.84,Upgrade
20,Earnings From Continuing Operations,-207.34,-262.78,-56.41,-29.39,-56.17,-67.62,-40.14,-187.75,75.92,-200.64,Upgrade
21,Minority Interest in Earnings,90.28,116.87,19.53,32.1,27.79,37.25,29.85,41.57,-3.98,4.99,Upgrade
22,Net Income,-117.06,-145.9,-36.88,2.72,-28.37,-30.37,-10.29,-146.18,71.95,-195.65,Upgrade
23,Net Income to Common,-117.06,-145.9,-36.88,2.72,-28.37,-30.37,-10.29,-146.18,71.95,-195.65,Upgrade
24,Shares Outstanding (Basic),815,792,772,772,772,772,772,766,710,708,Upgrade
25,Shares Outstanding (Diluted),815,792,772,772,772,772,772,766,715,708,Upgrade
26,Shares Change (YoY),5.66%,2.71%,0.00%,0.00%,-,0.67%,7.98%,8.19%,0.87%,9.87%,Upgrade
27,EPS (Basic),-0.14,-0.18,-0.05,0.00,-0.04,-0.04,-0.01,-0.19,0.10,-0.28,Upgrade
28,EPS (Diluted),-0.14,-0.18,-0.05,0.00,-0.04,-0.04,-0.01,-0.19,0.10,-0.28,Upgrade
29,Free Cash Flow,-,-402.22,-113.74,-316.4,51.86,-155.59,-80,-157,-173.72,-139.16,Upgrade
30,Free Cash Flow Per Share,-,-0.51,-0.15,-0.41,0.07,-0.20,-0.10,-0.20,-0.24,-0.20,Upgrade
31,Operating Margin,-148.64%,-180.13%,-107.93%,-140.43%,-111.10%,-152.33%,-160.20%,-226.61%,-247.29%,-184.99%,Upgrade
32,Profit Margin,-67.80%,-111.45%,-25.55%,2.51%,-26.04%,-27.72%,-9.24%,-159.21%,98.28%,-200.58%,Upgrade
33,Free Cash Flow Margin,-,-307.24%,-78.81%,-292.56%,47.60%,-142.01%,-71.83%,-170.98%,-237.30%,-142.68%,Upgrade
34,EBITDA,-219.69,-186.58,-131.13,-132.4,-101.94,-132.55,-140.42,-162.38,-140.33,-131.48,Upgrade
35,D&A For EBITDA,36.94,49.23,24.65,19.48,19.1,34.35,38,45.7,40.7,48.96,Upgrade
36,EBIT,-256.63,-235.81,-155.78,-151.88,-121.04,-166.89,-178.42,-208.07,-181.03,-180.44,Upgrade
