,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,166.75,145.31,79.95,14.75,27.9,28.09,22.32,36.16,46.09,31.17,Upgrade
1,Short-Term Investments,160.26,36.88,21.16,6.42,77.68,10.77,236.96,8.71,169.97,5.69,Upgrade
2,Cash & Short-Term Investments,327.01,182.19,101.11,21.17,105.58,38.86,259.28,44.87,216.06,36.86,Upgrade
3,Cash Growth,223.42%,760.75%,-4.23%,-45.53%,-59.28%,-13.40%,20.00%,21.72%,57.20%,-58.79%,Upgrade
4,Accounts Receivable,17.57,14.05,27.56,7.96,12.48,7.08,16.67,13.8,10.02,5.49,Upgrade
5,Other Receivables,40.68,138.83,91.98,214.15,85.11,255.68,-,149.65,-,61.17,Upgrade
6,Receivables,58.25,152.87,119.54,260.36,97.58,309.34,16.67,226.76,10.02,66.66,Upgrade
7,Inventory,18.99,16.45,0.15,-,0.03,0.05,0.07,0.38,0.36,0.86,Upgrade
8,Other Current Assets,-,-,-,-,-,7.62,8.42,8.6,-,7.63,Upgrade
9,Total Current Assets,404.26,351.51,220.8,281.53,203.19,355.87,284.44,280.61,226.44,112.01,Upgrade
10,"Property, Plant & Equipment",409.35,243.15,227.62,123.15,101.61,104.6,117.69,119.46,209.25,195.28,Upgrade
11,Long-Term Investments,65.33,43.71,14.04,-,-,-,-,-,-,-,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,1.39,6.52,Upgrade
13,Other Intangible Assets,263.66,60.06,80.88,68.2,68.67,72.94,105.69,140.98,179.71,164.44,Upgrade
14,Other Long-Term Assets,519.55,560.37,514.19,486.69,470.65,484.4,485.51,535.71,587.96,583.26,Upgrade
15,Total Assets,1662,1259,1058,959.57,844.12,1018,993.33,1077,1205,1062,Upgrade
16,Accounts Payable,28.95,35.54,23.44,14.69,19.17,18.98,14.26,10.1,14.04,16.42,Upgrade
17,Accrued Expenses,228.1,129.66,75.64,69.01,50.07,79.24,77.43,92.72,125.19,150.17,Upgrade
18,Short-Term Debt,19.76,-,-,302.44,256.47,247,235.37,213.36,222.62,-,Upgrade
19,Current Portion of Long-Term Debt,20.36,59.79,45.4,233.17,111.56,74.75,80.62,184.44,354.49,482.62,Upgrade
20,Current Portion of Leases,17.96,15.94,11.66,9.04,6.92,9.36,17.52,11.69,8.21,7.09,Upgrade
21,Current Income Taxes Payable,-,-,0.08,-,-,-,-,-,-,-,Upgrade
22,Current Unearned Revenue,41.83,30.48,26.51,14.07,15.54,14.58,38.34,35.33,38.25,7.22,Upgrade
23,Other Current Liabilities,-,-,-,-,-,-,-,-,21.94,21.94,Upgrade
24,Total Current Liabilities,356.97,271.41,182.73,642.41,459.73,443.91,463.53,547.63,784.74,685.47,Upgrade
25,Long-Term Debt,1027,683.81,269.5,20.3,53.32,274.4,171.14,109.33,60.93,4.82,Upgrade
26,Long-Term Leases,97.1,79.09,82.84,78.28,71.16,74.41,78.99,92.53,21.6,22.26,Upgrade
27,Long-Term Unearned Revenue,-,-,0.33,0.38,-,-,-,-,13.94,12.86,Upgrade
28,Long-Term Deferred Tax Liabilities,2.39,2.43,3.13,3.11,2.25,2.28,2.52,2.58,22.39,20.79,Upgrade
29,Other Long-Term Liabilities,132.49,16.17,190.71,13.65,15.34,-,7.47,19.89,-,15.09,Upgrade
30,Total Liabilities,1616,1053,729.25,758.14,601.79,794.99,723.64,771.95,903.6,761.29,Upgrade
31,Common Stock,203.81,203.81,192.89,192.89,192.89,192.89,192.89,192.89,182.26,177.1,Upgrade
32,Additional Paid-In Capital,-,1865,1783,1783,1783,1783,1783,1783,1627,1564,Upgrade
33,Retained Earnings,-,-1627,-1482,-1458,-1460,-1432,-1402,-1393,-1247,-1332,Upgrade
34,Comprehensive Income & Other,161.03,16.49,-7.71,1.66,-1.85,-56.03,-49.82,-47.96,-56.2,-81.72,Upgrade
35,Total Common Equity,364.84,458.27,486.72,520.05,513.82,488.01,524.6,535.3,506.57,326.75,Upgrade
36,Minority Interest,-318.34,-252.37,-158.44,-318.62,-271.49,-265.2,-254.91,-230.49,-205.41,-26.52,Upgrade
37,Shareholders' Equity,46.51,205.9,328.28,201.44,242.33,222.81,269.69,304.81,301.16,300.23,Upgrade
38,Total Liabilities & Equity,1662,1259,1058,959.57,844.12,1018,993.33,1077,1205,1062,Upgrade
39,Total Debt,1182,838.63,409.41,643.22,499.43,679.91,583.63,611.33,667.85,516.8,Upgrade
40,Net Cash (Debt),-854.86,-656.44,-308.3,-622.06,-393.85,-641.05,-324.35,-566.46,-451.78,-479.93,Upgrade
41,Net Cash Per Share,-1.05,-0.83,-0.40,-0.81,-0.51,-0.83,-0.42,-0.74,-0.63,-0.68,Upgrade
42,Filing Date Shares Outstanding,815.26,815.26,771.56,771.56,771.56,771.56,771.56,771.56,729.06,708.4,Upgrade
43,Total Common Shares Outstanding,815.26,815.26,771.56,771.56,771.56,771.56,771.56,771.56,729.06,708.4,Upgrade
44,Working Capital,47.29,80.11,38.07,-360.89,-256.54,-88.04,-179.09,-267.02,-558.3,-573.45,Upgrade
45,Book Value Per Share,0.45,0.56,0.63,0.67,0.67,0.63,0.68,0.69,0.69,0.46,Upgrade
46,Tangible Book Value,101.18,398.21,405.84,451.85,445.16,415.07,418.91,394.32,325.47,155.79,Upgrade
47,Tangible Book Value Per Share,0.12,0.49,0.53,0.59,0.58,0.54,0.54,0.51,0.45,0.22,Upgrade
48,Land,-,216.01,-,57.32,-,47.62,-,44.62,-,230.23,Upgrade
49,Machinery,-,71.58,-,38.55,-,33.25,-,32.46,-,28.09,Upgrade
50,Construction In Progress,-,28.18,-,16.37,-,-,-,-,-,-,Upgrade
51,Leasehold Improvements,-,10.07,-,8.8,-,8.81,-,8.81,-,9.13,Upgrade
