,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3707,3946,3028,4134,5202,5441,6270,6521,6383,6107,6886,6245,6144,6396,5102,4825,4699,4637,6308,6652,6867,Upgrade
1,Market Cap Growth,-27.48%,-27.48%,-51.70%,-36.61%,-18.50%,-10.91%,-8.94%,4.43%,3.89%,-4.52%,34.98%,29.43%,30.75%,37.94%,-19.12%,-27.47%,-31.56%,-21.33%,-8.41%,-6.72%,53.44%,Upgrade
2,Enterprise Value,6025,6259,4924,6177,7245,7394,8143,8488,8350,8132,9062,7969,7868,8015,6492,6204,6078,5734,7284,7988,8202,Upgrade
3,Last Close Price,2.95,3.14,2.41,3.29,4.14,4.33,4.99,5.19,5.08,4.86,5.48,4.97,4.89,5.09,4.06,3.84,3.74,3.69,5.02,5.28,5.45,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.85,-,-,-,14.12,Upgrade
5,PS Ratio,3.60,3.84,2.95,4.02,3.57,2.51,2.19,1.70,1.60,1.46,1.49,1.46,1.47,1.15,1.06,1.15,1.22,1.85,2.78,2.58,1.92,Upgrade
6,PB Ratio,1.51,1.55,1.19,1.60,2.01,2.09,2.40,2.48,2.41,2.28,2.53,2.27,2.21,2.28,1.80,1.69,1.63,1.86,2.50,2.58,2.64,Upgrade
7,P/TBV Ratio,1.62,1.62,1.24,1.68,2.10,2.18,2.50,2.59,2.51,2.38,2.64,2.37,2.30,2.37,1.87,1.75,1.69,1.94,2.61,2.68,2.74,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,25.18,-,37.24,462.64,-,-8.53,-,-,-,11.59,-,-,19.90,-23.98,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,24.43,-,34.80,251.11,-,-8.65,-,-,-,11.27,-,-,19.52,-24.86,Upgrade
10,EV/Sales Ratio,5.86,6.08,4.80,6.01,4.97,3.41,2.84,2.22,2.10,1.94,1.96,1.86,1.88,1.45,1.35,1.48,1.58,2.29,3.21,3.10,2.29,Upgrade
11,EV/EBITDA Ratio,-,-1993.57,-,3240.18,-,-556.02,-,-259.65,-,-,-,-,-,-,-,-,11.83,-,-,27.82,10.24,Upgrade
12,EV/EBIT Ratio,-,-264.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.38,-,-,30.99,10.72,Upgrade
13,EV/FCF Ratio,-28.19,-,-,-,-,-,-,32.77,-,49.59,608.88,-,-10.93,-,-,-,15.00,-,-,23.89,-28.64,Upgrade
14,Debt / Equity Ratio,0.93,0.93,0.91,0.76,0.81,0.80,0.79,0.75,0.80,0.74,0.76,0.79,0.76,0.70,0.68,0.53,0.52,0.59,0.47,0.45,0.53,Upgrade
15,Debt / EBITDA Ratio,185.85,91.03,-,153.05,30.77,449.91,64.58,185.79,46.22,-,362.74,-,42.04,-,-,-,0.71,-,-,31.37,1.47,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,7.66,-,12.09,139.47,-,-2.92,-,-,-,3.67,-,-,3.44,-4.81,Upgrade
17,Asset Turnover,0.24,0.22,0.13,0.18,0.24,0.22,0.44,0.68,0.75,0.91,0.54,0.81,1.03,0.71,0.51,2.05,0.67,0.29,0.28,0.97,Upgrade,
18,Inventory Turnover,0.31,0.39,0.35,0.20,0.30,0.40,0.37,0.80,1.35,1.52,1.91,1.18,1.72,2.24,1.56,1.17,2.77,0.94,0.37,0.38,1.09,Upgrade
19,Quick Ratio,0.72,0.72,0.72,0.70,0.74,0.70,0.72,0.72,0.74,0.70,0.77,0.82,0.91,0.81,1.00,1.15,1.28,0.46,0.57,0.68,0.71,Upgrade
20,Current Ratio,2.09,2.09,2.12,2.07,2.10,2.11,2.08,1.98,1.82,1.84,1.94,1.86,1.96,1.92,2.11,2.49,2.34,2.46,2.84,2.93,2.43,Upgrade
21,Return on Equity (ROE),-0.94%,-3.79%,-1.70%,-1.84%,-2.11%,-2.16%,-3.08%,-4.33%,-5.21%,-5.24%,-4.68%,-3.05%,-3.99%,-3.39%,-1.92%,57.67%,-4.49%,-9.50%,-2.19%,18.42%,Upgrade,
22,Return on Assets (ROA),0.06%,-0.76%,-0.09%,-0.32%,-0.23%,-0.32%,-0.16%,-1.01%,-0.63%,-0.79%,-0.82%,-0.30%,-0.69%,-0.93%,-0.48%,26.58%,-0.81%,-1.11%,0.19%,11.80%,Upgrade,
23,Return on Capital (ROIC),0.07%,-0.86%,-0.11%,-0.36%,-0.26%,-0.36%,-0.18%,-1.19%,-0.73%,-0.89%,-0.94%,-0.35%,-0.82%,-1.06%,-0.56%,31.28%,-0.92%,-1.26%,0.22%,14.00%,Upgrade,
24,Return on Capital Employed (ROCE),-,-0.76%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.17%,-,-,8.73%,26.08%,Upgrade
