,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,709.87,991.88,857.59,820.04,545.09,814.8,1405,374.74,2637,1502,Upgrade
1,Short-Term Investments,-,-,-,-,700,-,530,-,-,-,Upgrade
2,Trading Asset Securities,350,-,300,-,-,400,-,500,-,440,Upgrade
3,Cash & Short-Term Investments,1060,991.88,1158,820.04,1245,1215,1935,874.74,2637,1942,Upgrade
4,Cash Growth,-8.44%,20.96%,-7.03%,-32.50%,-35.67%,38.88%,-26.62%,-54.95%,58.52%,125.38%,Upgrade
5,Accounts Receivable,122.93,343.05,69.78,56.76,55.11,83.45,111.98,201.18,408.15,1010,Upgrade
6,Other Receivables,587.2,624.94,516.49,371.67,186.04,22.93,112.25,-52.88,-34.11,5.71,Upgrade
7,Receivables,710.13,967.99,679.35,521.5,323.56,214.53,337.05,264.61,501.32,1141,Upgrade
8,Inventory,14263,12599,10462,10089,6586,5907,5451,4889,4751,4910,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,79.53,-,Upgrade
10,Other Current Assets,975.97,557.11,1165,811.3,558.61,345.85,331.49,389.15,505.89,331.66,Upgrade
11,Total Current Assets,17009,15116,13464,12242,8713,7682,8055,6417,8476,8325,Upgrade
12,"Property, Plant & Equipment",9842,10132,9930,10074,8888,8359,7377,7394,7459,7623,Upgrade
13,Long-Term Investments,9.2,9.65,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,557.99,594.03,615.77,651.23,685.76,716.14,732.35,598.8,630.87,659.51,Upgrade
15,Long-Term Deferred Tax Assets,166.2,188.76,74.82,99.97,63.43,60.64,69.91,52.01,73.15,71.32,Upgrade
16,Other Long-Term Assets,83.73,73.03,114.62,156.81,71.97,317.61,638.5,394.28,124.02,121.09,Upgrade
17,Total Assets,27668,26113,24199,23224,18422,17135,16872,14856,16763,16799,Upgrade
18,Accounts Payable,4362,3568,2219,3590,2037,1813,2121,1601,1507,1809,Upgrade
19,Accrued Expenses,76.6,327.51,52.42,233.98,48.05,304.73,29.43,327.03,68.05,251.48,Upgrade
20,Short-Term Debt,-,-,2.3,2.3,2.3,2.3,2.3,10.91,15.05,15.04,Upgrade
21,Current Portion of Long-Term Debt,8612,7591,8031,6696,4998,4095,4421,3714,5627,5567,Upgrade
