,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,27.13,6.84,2.28,9.03,10.81,11.87,14.59,13.25,16.2,11.23,Upgrade
1,Short-Term Investments,1.14,0.53,0.91,1.16,0.86,0.85,0.91,1.35,1.18,1.24,Upgrade
2,Cash & Short-Term Investments,28.27,7.37,3.2,10.19,11.66,12.72,15.5,14.6,17.38,12.47,Upgrade
3,Cash Growth,784.73%,-27.70%,-72.61%,-19.83%,-24.77%,-12.90%,-10.81%,17.07%,-16.24%,-6.53%,Upgrade
4,Accounts Receivable,167.05,13.32,7.71,18.09,19.78,64.73,16.86,21.2,14.86,18.19,Upgrade
5,Other Receivables,25.46,25.39,6.83,27.48,6.5,23.28,4.93,5.78,4.55,13.74,Upgrade
6,Receivables,196.85,38.71,34.71,45.57,48.63,88.01,43.56,48.29,39.99,56.47,Upgrade
7,Inventory,1.8,2.47,2.7,2.84,0.51,0.84,0.06,3.05,1.56,8.59,Upgrade
8,Prepaid Expenses,17.88,41.4,33.03,27.54,32.06,33.95,32.33,29.62,25.27,24.31,Upgrade
9,Other Current Assets,5.02,-,-,-,-,0.07,16.89,23.97,32.84,43.14,Upgrade
10,Total Current Assets,249.81,89.95,73.64,86.14,92.86,135.58,108.34,119.53,117.04,144.98,Upgrade
11,"Property, Plant & Equipment",5.85,7.13,4.24,6.27,8,13.11,15.12,18.01,17.63,26.14,Upgrade
12,Long-Term Investments,-,0.26,0.27,0.43,0.48,0.09,0.09,0.12,0.11,1.24,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,18.32,Upgrade
14,Total Assets,255.66,97.34,78.15,92.84,101.34,148.78,123.55,137.65,134.79,190.67,Upgrade
15,Accounts Payable,129.28,15.9,2.32,2.07,0.26,15.19,0.11,6.68,1.05,1.42,Upgrade
16,Accrued Expenses,3.92,4.62,7.15,5.79,7.02,6.36,6.63,9.94,11.48,16.61,Upgrade
17,Short-Term Debt,0.88,17.07,5.85,17.49,16.97,2.67,2.62,-,31.96,1.68,Upgrade
18,Current Portion of Long-Term Debt,-,8.69,7.56,8.82,8.85,5.25,5.25,-,9.05,-,Upgrade
19,Current Portion of Leases,1.65,1.54,0.89,1.85,2.33,2.25,2.49,2.08,1.73,3.23,Upgrade
20,Current Income Taxes Payable,6.38,1.08,1.15,1.11,1.24,3.62,1.46,-,-,-,Upgrade
