,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,40.58,97.46,208.85,306.03,337.68,388.06,431.92,338.84,515.23,544.16,345.35,75.55,253.07,412.47,74.85,29.11,29.11,26.73,-,32.91,Upgrade
1,Short-Term Investments,-,161.37,-,206.77,-,216.28,-,230.89,-,51.48,-,429.9,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,402.1,241.37,110.12,-,-,-,-,-,-,-,18.36,69.02,301.14,111.13,45,65.3,65.3,70.31,-,55.04,Upgrade
3,Cash & Short-Term Investments,442.68,500.2,318.97,512.8,337.68,604.34,431.92,569.73,515.23,595.64,363.72,574.48,554.21,523.6,119.85,94.41,94.41,97.04,87.95,87.95,Upgrade
4,Cash Growth,31.09%,-17.23%,-26.15%,-9.99%,-34.46%,1.46%,18.75%,-0.83%,-7.03%,13.76%,203.48%,508.47%,487.01%,439.59%,36.27%,7.35%,7.35%,-14.49%,-22.50%,-,Upgrade
5,Accounts Receivable,3.25,3.69,5.11,7.74,7.57,9.78,4.53,5,9.91,7.28,8.71,6.66,9.46,10.91,11.25,16.23,16.23,9.19,-,15.77,Upgrade
6,Other Receivables,6.68,6.67,7.4,7.4,-,-,0.01,-,-,0.01,-,-,0.04,0.02,0.31,0.12,0.12,0.12,-,0.21,Upgrade
7,Receivables,9.94,10.36,12.51,15.14,7.57,9.78,4.54,5,9.91,7.29,8.71,6.66,9.49,10.92,11.56,16.34,16.34,9.3,-,15.98,Upgrade
8,Inventory,22.73,22.34,22.72,23.23,22.43,23.12,24.78,28.32,23.33,24.74,24.5,26.93,23.57,23.89,25,22.77,22.77,22.04,-,22.89,Upgrade
9,Other Current Assets,107.59,0.2,209.01,0.34,227.59,0.32,164.09,10.92,52.37,0.26,236.41,0.56,0.96,0.81,5.02,4.41,4.41,0.96,-,1.09,Upgrade
10,Total Current Assets,582.94,533.1,563.2,551.52,595.27,637.56,625.33,613.97,600.84,627.94,633.33,608.63,588.24,559.23,161.43,137.94,137.94,129.34,-,127.91,Upgrade
