,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,591.33,644.68,870.82,452.67,420.27,284.91,645.98,391.11,415.24,310.04,306.92,250.38,296.29,313.71,172.57,427.93,649.94,995.41,1216,490.19,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.25,-,319.67,Upgrade
2,Trading Asset Securities,120,10,-,-,-,-,-,-,-,-,0.33,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,711.33,654.68,870.82,452.67,420.27,284.91,645.98,391.11,415.24,310.04,307.26,250.38,296.29,313.71,172.57,427.93,649.94,1066,1216,809.86,Upgrade
4,Cash Growth,69.26%,129.79%,34.80%,15.74%,1.21%,-8.11%,110.24%,56.21%,40.15%,-1.17%,78.05%,-41.49%,-54.41%,-70.56%,-85.81%,-47.16%,-34.05%,1.72%,-6.82%,93.07%,Upgrade
5,Accounts Receivable,60.87,75.43,71.76,83.41,92.09,85.3,114.71,143.99,123.12,162.08,169.02,165.96,162.93,142.12,153.04,148.86,120.66,143.31,225.54,232.53,Upgrade
6,Other Receivables,21.79,21.34,20.56,30.03,27.06,29,25.32,28.57,30.45,30.29,50.37,28.1,38.89,114.57,67.62,30.83,188.38,131.37,62.71,136.23,Upgrade
7,Receivables,82.67,96.77,92.32,113.44,119.15,114.3,140.03,172.57,153.58,192.37,219.39,194.06,201.82,256.69,220.66,179.69,309.04,274.68,288.25,368.76,Upgrade
8,Inventory,776.49,641.48,415.92,581.5,850.68,772.79,836.01,1094,743.73,734.48,415.56,565.29,471.02,468.08,443.41,575.32,634.21,478.65,303.99,332.97,Upgrade
9,Prepaid Expenses,-,12.45,-,20.23,-,16.33,-,15.96,-,26.73,-,72.36,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,56.31,58.46,94.43,83.44,127.81,118.6,109.28,111.12,156.99,108.8,247.61,92.63,149.83,100.27,207.37,232.42,189.46,88.08,527.28,133.55,Upgrade
11,Total Current Assets,1627,1464,1473,1251,1518,1307,1731,1785,1470,1372,1190,1175,1119,1139,1044,1415,1783,1907,2336,1645,Upgrade
12,"Property, Plant & Equipment",4106,4128,4123,4123,4154,4144,4147,4046,2479,2450,2367,2286,2253,2198,2181,2132,2087,2049,2023,1988,Upgrade
13,Long-Term Investments,78.2,77.16,83.03,82.85,82.61,89.58,89.92,89.75,89.1,88,87.09,25.04,24.69,16.52,16.39,8.39,8.39,198.1,197.87,197.43,Upgrade
14,Goodwill,25.28,25.28,25.28,25.28,27.26,27.26,27.26,27.26,27.56,27.56,27.56,27.56,28.24,28.24,28.24,28.24,30.64,30.64,30.64,30.64,Upgrade
15,Other Intangible Assets,217.55,219.36,221.2,223.1,230.95,231.97,233.6,235.22,221.47,223.07,224.52,226.19,227.64,229.27,230.01,231,234.55,236.07,237.76,239.49,Upgrade
16,Long-Term Deferred Tax Assets,7.5,7.36,6.92,7,11.93,12.16,12.62,12.31,12.47,12.01,12.07,11.93,11.02,10.94,11.43,11.26,11.24,13.02,15.15,13.66,Upgrade
17,Long-Term Deferred Charges,41.7,42.2,47.42,44.22,39.86,40.34,46.44,33.18,32.75,37.92,29.66,24.57,31.25,31.87,15.5,13.52,4.64,4.06,4.41,5.28,Upgrade
18,Other Long-Term Assets,128.91,85.24,82.51,75.42,78.2,90.13,92.17,99.15,86.78,88.19,86.88,102.84,106.56,119,89.61,11.98,0.99,0.99,0.99,0.99,Upgrade
19,Total Assets,6232,6049,6063,5832,6143,5942,6380,6328,4419,4300,4024,3879,3802,3772,3616,3852,4160,4438,4846,4121,Upgrade
20,Accounts Payable,831.26,406.87,305.4,428.26,542.2,291.66,508.17,637.98,487.72,513.19,329.41,411.84,429.36,445.45,314.33,286.05,308.79,453.21,706.28,740.81,Upgrade
21,Accrued Expenses,38.09,54.11,39.69,66.94,39.77,57.17,36.98,79.89,33.55,49.3,32.81,48.29,30.25,46.66,33.72,57.53,34.89,40.73,36.22,61.51,Upgrade
22,Short-Term Debt,724.1,822.51,989.89,893.17,1096,1164,1118,873.89,920.8,861.02,721.41,510.58,560.61,560.61,360.49,630.59,611.52,841.81,992.19,470.6,Upgrade
23,Current Portion of Long-Term Debt,395.97,416.15,255.03,247.05,150.03,116.41,121.82,111.5,12.61,5.23,7.53,0.23,0.2,0.15,0.15,11.71,435.81,426.9,414.19,406.59,Upgrade
24,Current Portion of Leases,-,7.89,-,12.24,-,5.4,-,9.68,-,2.42,-,2.33,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,29.14,15.66,31.13,15.73,35.54,12.56,28.42,7.43,30.49,18.97,19.56,0.53,15.34,1.56,22.82,13.6,30.9,31.31,37.35,5.61,Upgrade
26,Current Unearned Revenue,135.92,120.94,126.31,132.51,132.03,122.09,138.16,264.73,149.18,125.02,160.3,176.15,91.37,82.71,106.63,150.33,93.01,71.99,191.61,-,Upgrade
