,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3456,3589,3660,3188,2884,2355,1905,1518,1592,1464,1626,1821,1754,1758,1507,1155,1420,1311,1374,827.51,Upgrade
1,Trading Asset Securities,0.45,-,-,-,103,103,105.52,105.79,3,3,5.72,6.6,4.24,3.89,4.45,4.62,53.8,33.8,46.8,59.8,Upgrade
2,Cash & Short-Term Investments,3456,3589,3660,3188,2987,2458,2011,1624,1595,1467,1632,1828,1758,1762,1512,1160,1474,1345,1420,887.31,Upgrade
3,Cash Growth,15.71%,45.99%,82.00%,96.32%,87.24%,67.51%,23.21%,-11.16%,-9.26%,-16.73%,7.94%,57.58%,19.26%,30.99%,6.45%,30.72%,56.15%,17.38%,8.32%,-6.02%,Upgrade
4,Accounts Receivable,814.41,1136,1400,1117,733.98,862.96,802,1000,754.47,1155,1474,1106,1407,1656,1724,1476,1358,1549,1068,1304,Upgrade
5,Other Receivables,55.15,53.71,65.9,60.19,46.33,34.27,284.95,49.04,38.97,44.25,50.89,58.73,74.08,70.42,81,39.78,64.78,51.51,76,71.31,Upgrade
6,Receivables,869.55,1190,1466,1177,780.31,897.23,1087,1049,793.45,1200,1525,1165,1481,1726,1805,1516,1423,1600,1144,1375,Upgrade
7,Inventory,824.51,700.39,699.18,820.84,654.06,614.87,672.57,919.51,976.31,969.83,1161,1516,1261,1211,978.33,1298,980.5,800.92,939.88,1290,Upgrade
8,Other Current Assets,59.27,65.44,50.94,130.51,297.08,248.45,203.48,217.94,67.86,84.43,90.76,125.09,115.11,98.69,86.16,117.45,112.2,117.05,140.66,137.92,Upgrade
9,Total Current Assets,5209,5544,5875,5316,4718,4219,3974,3811,3433,3721,4409,4633,4615,4797,4381,4091,3990,3863,3644,3690,Upgrade
10,"Property, Plant & Equipment",1186,1101,1041,1021,978.57,957.86,945.79,948.31,918.87,935.62,955.79,979.12,1005,1026,1047,1051,1066,1090,1117,1156,Upgrade
11,Long-Term Investments,1404,1495,1533,1565,1737,226.98,1653,1662,1798,2008,1871,2080,2170,2449,2262,2264,1851,1810,1728,1728,Upgrade
12,Other Intangible Assets,325.68,320.57,320,328.33,286.05,288.67,286.41,289.36,292.15,294.28,295.68,298.92,299.63,302.14,303.99,305.62,306.12,308.3,311.34,313.1,Upgrade
13,Long-Term Deferred Tax Assets,106.67,99.97,104.5,106.78,94.57,93.61,97.21,97.76,93.12,95.76,98.76,100.7,82,51.02,46.4,48.92,27.73,25.8,19.57,23.14,Upgrade
14,Long-Term Deferred Charges,8.13,9.1,8.6,10.66,11.82,-,9.16,11.15,9.36,11.27,13.08,13.71,7.71,15.08,15.21,18.97,18.42,20.16,20.96,24.83,Upgrade
15,Other Long-Term Assets,150.23,135.8,65.23,48.84,92.74,1596,76.26,71.28,225.37,28.53,230.12,21.83,26.3,20.2,27.73,24.85,36.16,33.68,30.45,27.86,Upgrade
16,Total Assets,8390,8706,8947,8397,7919,7382,7042,6891,6770,7095,7874,8128,8206,8661,8084,7805,7296,7151,6873,6963,Upgrade
17,Accounts Payable,2080,2144,2143,2108,1687,1459,1371,1277,1271,1423,1730,2038,1986,2293,2018,1955,1557,1267,1265,1490,Upgrade
18,Accrued Expenses,61.57,321.52,63.73,274.3,42.22,353.98,39.66,296.84,41.31,307.43,43.86,243.24,54.77,294.29,52.83,323.49,53.31,420.21,43.74,135.3,Upgrade
19,Short-Term Debt,701.05,995.1,1055,672.13,535.69,364.4,100,100,-,250,669.73,711.21,717.7,716.57,297.54,357.73,358.03,808.46,512.45,544.25,Upgrade
20,Current Portion of Long-Term Debt,8.94,2.81,-,158.87,-,-,-,-,0.16,1.9,2.06,2.88,0.98,0.88,0.88,1.77,1.77,1.37,0.49,0.98,Upgrade
21,Current Portion of Leases,-,0.89,9.34,0.76,0.33,0.31,0.45,0.45,-,0.16,-,0.16,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,62.38,47.82,65.37,43.47,80.25,60.05,63.67,34.05,58.66,62.37,59.98,35.83,29.3,26.71,44.94,15.18,59.58,41.22,53.7,37.33,Upgrade
23,Current Unearned Revenue,173.57,145.37,276.8,148.28,180.74,155.72,190.79,243.69,311.53,267.76,316.18,410.08,390.82,444.71,392.06,423.62,475.41,336.43,402.7,347.84,Upgrade
