,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,12551,11313,9865,9870,9534,8947,9886,13097,13082,11985,16906,10227,12059,16655,7361,5290,5387,4769,4989,4427,5046,Upgrade
1,Market Cap Growth,26.45%,26.45%,-0.21%,-24.64%,-27.12%,-25.35%,-41.52%,28.06%,8.48%,-28.04%,129.69%,93.35%,123.84%,249.22%,47.53%,19.49%,6.76%,1.99%,5.57%,-21.14%,3.65%,Upgrade
2,Enterprise Value,15310,13822,12268,12030,12755,12364,12984,15671,15591,13943,18330,10841,12673,16742,7101,4535,4670,4998,5145,4505,5174,Upgrade
3,Last Close Price,23.30,21.00,18.31,17.40,18.16,17.04,18.83,24.16,24.13,22.15,31.30,19.25,22.70,31.35,13.85,9.96,10.14,10.76,11.25,9.72,11.09,Upgrade
4,PE Ratio,13.27,11.95,11.65,13.29,12.44,13.55,14.95,16.11,17.24,16.07,26.68,23.36,32.79,78.61,44.76,34.91,-,26.42,24.16,22.08,27.97,Upgrade
5,PS Ratio,2.38,2.17,2.00,2.26,2.21,2.20,2.64,3.41,3.79,3.62,5.43,3.72,4.77,7.69,3.72,2.90,3.03,2.78,2.84,2.50,2.88,Upgrade
6,PB Ratio,2.13,1.62,1.63,1.55,1.51,1.71,1.98,2.54,2.64,2.51,3.85,2.52,3.23,4.81,2.39,1.76,1.82,1.63,2.53,2.18,2.52,Upgrade
7,P/TBV Ratio,3.16,3.16,2.33,2.20,2.17,2.67,3.29,4.13,4.39,4.26,6.29,4.07,5.02,7.54,3.92,1.92,1.95,1.74,2.80,2.41,2.80,Upgrade
8,P/FCF Ratio,102.79,92.65,109.11,-,-34.63,-30.01,-12.86,-,-,-,-,-,-,-,-,-,59.46,71.87,-44.91,-,154.59,Upgrade
9,P/OCF Ratio,19.44,19.44,19.60,-,18.04,11.92,13.86,-,24.06,42.03,395.83,77.10,149.85,-,32.92,-,21.07,20.72,25.96,-,17.59,Upgrade
10,EV/Sales Ratio,2.93,2.65,2.49,2.76,2.95,3.04,3.47,4.08,4.52,4.21,5.89,3.94,5.01,7.73,3.59,2.49,2.63,2.91,2.93,2.55,2.96,Upgrade
11,EV/EBITDA Ratio,8.66,8.15,8.11,9.00,9.46,10.43,11.16,12.11,13.11,12.53,19.82,16.46,22.95,46.86,25.81,17.17,18.88,16.78,15.63,14.37,17.70,Upgrade
12,EV/EBIT Ratio,11.23,10.10,10.06,11.17,11.37,12.44,13.19,13.55,14.64,13.94,22.38,19.37,27.58,61.82,36.69,24.50,-,21.86,19.66,17.99,22.39,Upgrade
13,EV/FCF Ratio,125.38,113.20,135.69,-,-46.33,-41.47,-16.89,-,-,-,-,-,-,-,-,-,51.55,75.31,-46.31,-,158.49,Upgrade
14,Debt / Equity Ratio,0.54,0.54,0.64,0.64,0.61,0.83,0.92,0.82,0.71,0.79,0.72,0.76,0.60,0.66,0.30,0.20,0.10,0.14,0.24,0.21,0.20,Upgrade
15,Debt / EBITDA Ratio,2.14,1.68,2.34,3.77,2.11,2.87,4.70,3.77,3.00,2.63,2.13,4.40,2.67,3.38,2.26,2.16,4.75,1.15,1.27,2.03,1.55,Upgrade
16,Debt / FCF Ratio,30.93,30.93,43.08,-,-13.97,-14.57,-5.99,-,-,-,-,-,-,-,-,-,3.23,6.03,-4.23,-,12.50,Upgrade
17,Asset Turnover,0.49,0.50,0.35,0.43,0.43,0.32,0.38,0.40,0.38,0.47,0.33,0.51,0.45,0.53,0.39,0.52,0.57,0.65,0.48,0.61,Upgrade,
18,Inventory Turnover,4.03,4.08,5.21,3.69,3.91,3.88,3.35,3.27,3.10,2.76,5.09,4.47,7.37,4.58,6.62,4.20,6.58,4.97,4.61,3.52,4.67,Upgrade
19,Quick Ratio,0.92,0.92,1.12,1.26,1.06,0.86,0.76,0.91,0.81,1.17,1.26,1.58,1.47,2.03,0.78,1.46,2.08,1.86,0.55,0.70,0.67,Upgrade
20,Current Ratio,1.25,1.25,1.49,1.64,1.41,1.23,1.07,1.30,1.22,1.59,1.67,1.97,1.88,2.60,1.08,2.04,2.64,2.45,1.09,1.33,1.20,Upgrade
21,Return on Equity (ROE),19.98%,14.26%,7.83%,19.46%,18.06%,9.15%,12.67%,14.59%,20.08%,26.10%,10.91%,17.85%,14.09%,9.63%,4.79%,-0.03%,9.82%,11.55%,5.03%,7.58%,Upgrade,
22,Return on Assets (ROA),10.08%,6.71%,4.09%,8.10%,7.62%,3.86%,5.75%,6.25%,8.99%,10.19%,4.97%,6.76%,6.26%,4.35%,3.06%,-0.39%,5.28%,6.36%,3.20%,4.39%,Upgrade,
23,Return on Capital (ROIC),11.78%,7.63%,4.73%,9.50%,8.82%,4.43%,6.72%,7.28%,10.24%,11.57%,5.65%,7.80%,7.56%,5.31%,3.52%,-0.44%,6.09%,7.38%,3.73%,5.09%,Upgrade,
