,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,938.14,937.46,1551,1553,1542,1511,1543,1601,1669,1575,1331,1164,923.23,966.33,1294,1227,1038,1496,1297,1719,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,536.77,-,365,-,359.5,-,200,Upgrade
2,Trading Asset Securities,121.35,85.54,75.78,84.41,79.9,90.23,175.77,81.19,223.78,171.4,221.45,349.85,36.45,21.62,63.13,96.05,5.47,-,710.21,160.66,Upgrade
3,Cash & Short-Term Investments,1059,1023,1627,1638,1622,1601,1719,1682,1893,1746,1553,1514,959.68,1525,1357,1688,1043,1856,2008,2080,Upgrade
4,Cash Growth,-34.66%,-36.11%,-5.33%,-2.62%,-14.35%,-8.30%,10.67%,11.09%,97.27%,14.52%,14.42%,-10.33%,-8.00%,-17.83%,-32.40%,-18.83%,122.81%,-,495.60%,362.28%,Upgrade
5,Accounts Receivable,573.15,535.34,448.67,317.04,441.02,488.85,363.59,221.8,377.25,432.94,472.78,481.31,516.02,423.38,389.7,420.09,475.47,279.69,259.09,268.9,Upgrade
6,Other Receivables,-,11.56,-,17.99,0.56,34.88,-,26.85,-,29.13,-,33.57,43.12,45.44,37.04,18.69,19.14,32.9,16.52,41.32,Upgrade
7,Receivables,573.15,546.91,448.67,335.03,441.58,523.73,363.59,248.65,377.25,462.07,472.78,514.89,559.15,468.82,426.74,438.78,494.61,312.59,275.61,310.22,Upgrade
8,Inventory,710.53,701.99,715.57,781.52,788.79,821.96,732.43,737.22,650.9,771.86,824.95,786.32,751.2,618.59,458.65,460.01,350.63,254.24,294.93,303.75,Upgrade
9,Prepaid Expenses,-,10.31,-,9.99,-,4.19,-,22.1,-,0.41,-,3.07,-,1.21,-,2.5,-,1.72,-,6.3,Upgrade
10,Other Current Assets,104.2,84.35,125.93,81.4,101.2,68.84,110.27,62.3,89.71,53.11,132.97,55.93,563.91,48.46,213.47,60.66,727.96,32.85,56.94,15.16,Upgrade
11,Total Current Assets,2447,2367,2917,2846,2953,3020,2925,2752,3011,3034,2984,2874,2834,2662,2456,2650,2616,2457,2635,2715,Upgrade
12,"Property, Plant & Equipment",1506,1453,1414,1391,1338,1272,1234,1269,1081,1053,1021,1049,743.75,734.5,726.43,737.75,695.58,616.2,615.26,593.96,Upgrade
13,Long-Term Investments,352.43,151.33,383.8,396.75,436.47,436.95,430.6,424.16,363.26,368.41,378.4,368.52,258.43,248.38,188.63,46.93,59.43,19.43,-,-,Upgrade
14,Goodwill,14.53,14.77,14.71,14.68,18.03,18.14,17.25,17.49,14.72,13.91,13.16,13.22,16.28,16.22,16.5,16.38,17.78,17.78,17.79,17.52,Upgrade
15,Other Intangible Assets,229.27,231.9,184.03,128.73,157.3,118.2,118.63,119.87,120.42,121.32,121.86,118.77,120.68,121.65,122.31,93.74,93.56,93.13,93.33,94.5,Upgrade
16,Long-Term Deferred Tax Assets,91.58,94.63,87.08,93.88,85.57,83.16,65.41,67.79,67.85,66.48,58.54,61.78,50.41,44.84,41.13,42.98,43.55,36.72,37.91,41.47,Upgrade
17,Long-Term Deferred Charges,10.3,10.74,11.26,11.73,27.08,22.63,18.67,16.01,14.85,17.73,23.74,20.95,31.68,28.54,26.68,21.25,15.45,17.46,16.76,15.62,Upgrade
18,Other Long-Term Assets,8.68,200.56,66.91,54.34,10.38,9.15,13.17,11.1,12.83,10.77,5.26,3.68,0.33,0.25,-,3.04,-,-,-,-,Upgrade
19,Total Assets,4661,4523,5079,4937,5026,4980,4823,4677,4686,4685,4606,4510,4056,3856,3578,3612,3542,3258,3416,3478,Upgrade
20,Accounts Payable,319.53,337.08,332.18,250.35,336.43,414.61,307.97,292.09,190.65,223.13,330.48,364.6,406.03,412.66,267.39,334.89,335.66,169.65,220.78,291.15,Upgrade
21,Accrued Expenses,64.38,60.43,56.77,97.49,75.16,81.89,57.01,78.79,118.43,113.39,78.72,126.93,96.18,90.03,60.57,82.21,69.18,63.78,43.53,87.64,Upgrade
22,Short-Term Debt,296.49,352.02,521.23,404.41,400.33,350.26,583.08,270.11,315,394.23,476.96,350.33,268.11,210.48,18.88,10.59,83,53.96,42.51,-,Upgrade
23,Current Portion of Long-Term Debt,152.82,100.08,119.15,100.1,-,100.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,52.82,-,54.3,161.15,63.07,99.18,53.82,58.01,55.51,54.39,49.42,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,55.49,49.59,39.4,34.05,45.63,27.37,22.48,11.23,13.65,29.02,29.13,23.69,20.67,30.53,17.24,11.15,19.65,14.67,19.91,18.09,Upgrade
26,Current Unearned Revenue,7.91,7.37,10.28,8.59,14.93,12.52,9.4,5.84,4.78,5.88,8.88,5.68,9.85,7.67,7.39,5.32,4.24,3.46,7.89,4.45,Upgrade
27,Other Current Liabilities,157.45,142.72,136.87,167.67,139.87,130.37,131.17,151.28,31.92,35.3,57.96,65.01,56.94,31.45,88.69,125.63,53.4,36.33,73.84,49.92,Upgrade
28,Total Current Liabilities,1054,1102,1216,1117,1173,1180,1210,863.17,732.45,856.46,1037,985.67,857.77,782.82,460.16,569.79,565.12,341.86,408.46,451.25,Upgrade
29,Long-Term Debt,227.27,100.08,196.18,197.18,197.17,198.16,158,349.34,349,310,-,-,-,-,-,-,-,-,-,91.26,Upgrade
