,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1941,1667,1276,3858,723.62,1055,995.62,-,3440,-,Upgrade
1,Revenue Growth (YoY),52.12%,-56.80%,76.33%,265.80%,-27.32%,-,-71.05%,-,-39.28%,-,Upgrade
2,Cost of Revenue,916.22,794.7,402.25,1507,137.2,363.48,169.55,-,1761,-,Upgrade
3,Gross Profit,1025,872.11,873.71,2351,586.42,691.28,826.08,-,1679,-,Upgrade
4,"Selling, General & Admin",525.91,428.52,404.8,458.5,344.05,414.94,325.79,-,492.47,-,Upgrade
5,Other Operating Expenses,44.34,-8.34,41.65,390.34,44.16,-112.21,35.9,-,63.53,-,Upgrade
6,Operating Expenses,580.41,430.17,456.93,859.76,398.76,314.08,373.17,-,571.06,-,Upgrade
7,Operating Income,444.32,441.94,416.78,1491,187.66,377.2,452.9,-,1108,-,Upgrade
8,Interest Expense,-85.14,-83.7,-95.03,-77.24,-19.07,-23.49,-18.34,-,-95.51,-,Upgrade
9,Earnings From Equity Investments,15.3,5.93,42.64,-46.09,1.73,-1.49,-18.63,-,29.2,-,Upgrade
10,EBT Excluding Unusual Items,374.47,364.17,364.39,1368,170.32,352.22,415.94,-,1041,-,Upgrade
11,Gain (Loss) on Sale of Investments,0.67,-121.15,-57.64,-56.95,-35.59,-1034,-42.98,-,-7.08,-,Upgrade
12,Asset Writedown,-175.8,-11.3,-45.75,162.4,38.36,2337,306.94,-,-322.36,-,Upgrade
13,Pretax Income,199.35,231.72,261,1474,173.08,1655,679.89,-,711.98,-,Upgrade
14,Income Tax Expense,86.24,89.01,77.4,417.53,19.27,67.68,57.54,-,186.12,-,Upgrade
15,Earnings From Continuing Operations,113.1,142.71,183.59,1056,153.81,1588,622.35,-,525.87,-,Upgrade
16,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,51.54,-,Upgrade
17,Net Income to Company,113.1,142.71,183.59,1056,153.81,1588,622.35,-,577.41,-,Upgrade
18,Minority Interest in Earnings,0.35,10.01,0.89,6.66,-1.6,2.09,-3.06,-,-2.04,-,Upgrade
19,Net Income,113.45,152.71,184.48,1063,152.21,1590,619.29,-,575.37,-,Upgrade
20,Net Income to Common,113.45,152.71,184.48,1063,152.21,1590,619.29,-,575.37,-,Upgrade
21,Net Income Growth,-38.50%,-85.63%,21.20%,-33.15%,-75.42%,-,7.63%,-,-68.91%,-,Upgrade
22,Shares Outstanding (Basic),1306,1306,1306,1306,1306,1306,1306,-,1306,-,Upgrade
23,Shares Outstanding (Diluted),1306,1306,1306,1306,1306,1306,1306,-,1306,-,Upgrade
24,EPS (Basic),0.09,0.12,0.14,0.81,0.12,1.22,0.47,-,0.44,-,Upgrade
25,EPS (Diluted),0.09,0.12,0.14,0.81,0.12,1.22,0.47,-,0.44,-,Upgrade
26,EPS Growth,-38.50%,-85.63%,21.20%,-33.15%,-75.42%,-,7.63%,-,-68.91%,-,Upgrade
27,Free Cash Flow,1076,985.36,1005,2148,-7637,-1185,-939.13,-,631.81,-,Upgrade
28,Free Cash Flow Per Share,0.82,0.75,0.77,1.64,-5.85,-0.91,-0.72,-,0.48,-,Upgrade
29,Dividend Per Share,0.100,0.513,0.234,0.513,0.234,0.513,0.225,-,0.216,-,Upgrade
30,Dividend Growth,-57.30%,0%,0%,0%,4.00%,-,4.16%,-,0%,-,Upgrade
31,Operating Margin,22.89%,26.51%,32.66%,38.66%,25.93%,35.76%,45.49%,-,32.21%,-,Upgrade
32,Profit Margin,5.85%,9.16%,14.46%,27.54%,21.03%,150.72%,62.20%,-,16.73%,-,Upgrade
33,Free Cash Flow Margin,55.44%,59.12%,78.80%,55.68%,-1055.44%,-112.30%,-94.33%,-,18.37%,-,Upgrade
34,EBITDA,454.47,443.35,427.25,1494,198.21,388.51,464.43,-,1123,-,Upgrade
35,D&A For EBITDA,10.16,1.41,10.47,2.34,10.55,11.31,11.53,15.81,15.06,29.92,Upgrade
36,EBIT,444.32,441.94,416.78,1491,187.66,377.2,452.9,-,1108,-,Upgrade
