,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,421.1,747.9,694.08,584.93,606.82,479.65,749.98,779.83,682.17,532.58,567.96,814.96,673.28,268.64,233.5,352.28,185.96,198.68,128.7,200.03,Upgrade
1,Trading Asset Securities,298.63,60.23,60.11,25.51,35.13,205.3,41,28.01,143.82,266.25,209.99,66.9,240,50,115.49,30.49,30,59.5,26,3,Upgrade
2,Cash & Short-Term Investments,719.73,808.12,754.19,610.44,641.95,684.95,790.98,807.84,825.99,798.83,777.95,881.86,913.28,318.64,348.99,382.78,215.96,258.18,154.7,203.03,Upgrade
3,Cash Growth,12.12%,17.98%,-4.65%,-24.44%,-22.28%,-14.26%,1.67%,-8.39%,-9.56%,150.70%,122.91%,130.39%,322.89%,23.42%,125.59%,88.53%,55.90%,74.01%,-8.74%,-34.01%,Upgrade
4,Accounts Receivable,652.98,670.12,617.65,615.58,662.17,649.46,590.49,533.36,715.59,761.33,732.37,795.88,735.75,775.16,703.68,724.67,666.78,650.93,663.97,653.48,Upgrade
5,Other Receivables,21.41,17.65,66.3,16.79,21.72,16.82,17.31,16.37,21.43,21.98,20.48,15.45,20.71,16.77,15.82,12.37,11.6,8.02,9.8,3.25,Upgrade
6,Receivables,674.39,687.77,683.94,632.37,683.89,666.28,607.8,549.73,737.01,783.31,752.85,811.34,756.46,791.93,719.5,737.04,678.38,658.94,673.77,656.72,Upgrade
7,Inventory,542.74,512.68,521.23,559.18,533.78,501.32,467.82,507.02,665.44,665.34,657.46,629.08,725.24,637.03,615.94,486.9,490.72,443.99,404.84,364.11,Upgrade
8,Other Current Assets,47.78,39.74,49.43,49.9,51.79,48.49,37.86,46.09,67.7,62.56,71.98,54.42,72.15,66.31,103.12,74.82,78,62.18,57.41,38.02,Upgrade
9,Total Current Assets,1985,2048,2009,1852,1911,1901,1904,1911,2296,2310,2260,2377,2467,1814,1788,1682,1463,1423,1291,1262,Upgrade
10,"Property, Plant & Equipment",882.28,901.37,922.54,940.56,942.45,954.83,955.74,970.01,929.1,897.48,880.01,877.4,804.52,780.61,768.23,723.95,719.29,661.98,601.15,552.63,Upgrade
11,Long-Term Investments,10.18,10.51,10.86,11.2,11.59,11.92,11.87,12.25,12.17,12.52,4,-,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,74.76,74.76,74.76,74.76,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,391.63,391.63,391.63,391.63,421.58,421.58,421.58,421.58,Upgrade
13,Other Intangible Assets,90.07,91.15,91.7,92.95,94.01,95.22,96.44,97.57,99.24,100.32,79.73,80.81,81.49,82.5,83.58,84.67,85.76,86.85,85.32,86.35,Upgrade
14,Long-Term Deferred Tax Assets,80.08,80.34,82.8,83.65,87.1,86.83,91.04,92.52,62.77,62.69,59.16,59.25,43.92,44.47,45.11,45.75,23.88,22.9,21.44,21.54,Upgrade
15,Long-Term Deferred Charges,28.63,31.96,-,38.06,39.36,40.45,44.11,44.24,47.65,49.41,51.31,45.44,46.27,44.86,45.61,33.65,17.63,17.93,21.39,20.63,Upgrade
