,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,33.86,44.92,40.62,64.1,62.16,38.93,73.91,96.53,47.98,48.1,38.26,87.01,79.76,114.17,126.33,123.46,41.6,63.32,94.03,77.04,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,0.5,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,33.86,44.92,40.62,64.1,62.16,38.93,73.91,97.02,47.98,48.1,38.26,87.01,79.76,114.17,126.33,123.96,41.6,63.32,94.03,77.04,Upgrade
3,Cash Growth,-45.53%,15.38%,-45.04%,-33.93%,29.56%,-19.07%,93.20%,11.51%,-39.84%,-57.86%,-69.72%,-29.81%,91.74%,80.31%,34.34%,60.91%,-43.04%,37.30%,44.90%,-40.35%,Upgrade
4,Accounts Receivable,138.5,128.02,149.05,140.72,190.44,192.67,160.2,187.21,624.74,603.26,600.08,616.2,701.26,689.41,653.04,593.74,273.04,276.19,284.41,270.76,Upgrade
5,Other Receivables,6.57,9,4.29,1.48,13.99,15.59,49.85,100.19,30.22,30.02,37.16,36.24,37.82,49.53,82.05,79.31,64.76,69.3,42.06,23.14,Upgrade
6,Receivables,145.07,137.02,153.34,142.2,204.43,208.26,210.06,287.4,654.96,633.27,637.24,652.44,739.08,738.94,735.1,673.06,337.79,345.5,326.47,293.9,Upgrade
7,Inventory,140.88,139.05,158.42,161.28,178.51,209.07,238.14,261.4,432.55,435.82,418.84,393.08,369.85,374.82,393.32,362.78,640.4,608.79,571.5,553.19,Upgrade
8,Prepaid Expenses,-,0.07,-,-,-,-,-,-,-,0.03,-,0.03,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,12.99,6.64,10.73,12.8,14.97,22.78,22.98,21.27,36.75,24.53,40.02,42.57,68.45,68.56,52.55,41.1,62.21,55.05,51.8,42.42,Upgrade
10,Total Current Assets,332.8,327.7,363.11,380.38,460.07,479.05,545.09,667.09,1172,1142,1134,1175,1257,1296,1307,1201,1082,1073,1044,966.55,Upgrade
11,"Property, Plant & Equipment",1132,1140,1161,1202,1284,1290,1321,1292,1502,1541,1582,1608,1729,1670,1725,1637,1826,1609,1848,1735,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.53,0.53,0.53,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.74,Upgrade
14,Other Intangible Assets,112.2,113.03,113.87,114.71,131.79,140.88,142.13,143.39,185.04,187.04,188.51,190.51,192.53,194.39,196.37,198.39,200.69,201.56,224.15,230.28,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,22.55,22.55,22.55,22.55,43.85,41.92,40.25,40.25,37.83,37.83,37.89,38.67,59.75,60.49,58.62,25.37,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,1.19,1.23,0.62,0.62,2,1.75,1.1,1.3,3.33,3.28,4.55,4.91,Upgrade
17,Other Long-Term Assets,117.24,119.98,123.38,143.39,143.21,163.51,179.04,201.02,213.36,208.21,203.65,290.83,301.05,388.34,332.08,425.13,199.33,392.28,149.94,273.45,Upgrade
18,Total Assets,1694,1700,1761,1841,2042,2096,2210,2326,3208,3212,3240,3396,3610,3679,3690,3592,3462,3430,3420,3327,Upgrade
19,Accounts Payable,159.64,153.42,173.91,198.86,224.87,265.81,281.24,327.97,431.86,421.8,394.6,411.82,399.4,359.59,417.92,353.79,417.05,405.32,443.78,446.76,Upgrade
