,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,404.71,410.14,371.5,367.65,361.01,451.93,416.95,571.87,490.99,340.19,315.23,299.35,339.45,397.87,278.84,347.01,338.37,269.64,131.24,333.35,Upgrade
1,Other Revenue,-12.45,12.45,-,6.5,-2.73,2.73,-,6.01,-4.14,4.14,-,5.02,-2.49,2.49,-,2.96,-0.87,0.87,-,3.52,Upgrade
2,Revenue,392.26,422.58,371.5,374.15,358.28,454.66,416.95,577.89,486.85,344.33,315.23,304.36,336.96,400.36,278.84,349.97,337.5,270.5,131.24,336.88,Upgrade
3,Revenue Growth (YoY),9.49%,-7.06%,-10.90%,-35.26%,-26.41%,32.04%,32.27%,89.87%,44.48%,-13.99%,13.05%,-13.03%,-0.16%,48.01%,112.47%,3.89%,55.53%,8.62%,-33.69%,126.45%,Upgrade
4,Cost of Revenue,366.99,335.62,315.79,309.35,305.84,389.87,361.48,510.5,426.55,302.23,278.29,260.84,300.44,356.36,247.19,317.12,292.55,232.81,116.38,290.01,Upgrade
5,Gross Profit,25.27,86.96,55.71,64.8,52.44,64.79,55.46,67.39,60.3,42.1,36.94,43.53,36.52,44,31.66,32.85,44.95,37.69,14.86,46.87,Upgrade
6,"Selling, General & Admin",40.58,41.85,36.85,41.66,36.06,29.86,24.91,28.81,19.56,18.66,13.67,15.96,17.43,15.11,17.26,11.07,18.42,19.3,12.6,28.96,Upgrade
7,Research & Development,10.18,9.84,10.07,12.1,12.25,13.28,12.13,17.94,19.51,11.9,7.19,10.57,12.26,13.17,6.56,11.45,11.52,6.29,4.33,9.14,Upgrade
8,Other Operating Expenses,2.14,-0.91,1.55,2.85,1.42,1.49,1.54,4.46,0.61,1.4,0.74,5.51,1.03,0.54,1.33,-3.5,0.55,-11.95,1.06,14.22,Upgrade
9,Operating Expenses,58.09,52.69,45.87,41.9,68.23,46.1,37.81,61.47,41.29,33.13,20.44,37.36,27.64,29.71,25.99,21.4,28.11,13.17,17.72,60.06,Upgrade
10,Operating Income,-32.81,34.27,9.84,22.89,-15.79,18.69,17.66,5.92,19.01,8.98,16.5,6.17,8.88,14.29,5.67,11.44,16.84,24.52,-2.86,-13.19,Upgrade
11,Interest Expense,-12.65,-17.02,-11.4,-11.44,-9.33,-8.53,-7.98,-12.17,-8.31,-8.68,-11.11,-4.72,-5.89,-6.66,-1.61,-3.28,-2.98,-3.07,-2.78,-2.65,Upgrade
12,Interest & Investment Income,1.19,-,5.41,8.01,0.88,10.56,0.28,6.9,0.43,0.41,0.2,2.4,-,1.21,0.1,1.33,0.95,0.93,0.08,6.83,Upgrade
13,Currency Exchange Gain (Loss),-6.47,6.47,-,4.79,-4.01,4.01,-,5.12,-3.42,3.42,-,-2.75,1.6,-1.6,-,-10.88,-1.22,1.22,-,1.91,Upgrade
14,Other Non Operating Income (Expenses),7.65,-14.04,1.37,-28.5,3.12,3.17,-4.34,-7.43,5.28,-1.25,-1,2.34,-0.83,0.55,-1.29,2.67,-4.99,-2.13,1.2,-4.5,Upgrade
15,EBT Excluding Unusual Items,-43.09,9.68,5.23,-4.25,-25.12,27.9,5.62,-1.66,13,2.89,4.59,3.44,3.76,7.78,2.87,1.28,8.59,21.47,-4.36,-11.6,Upgrade
16,Impairment of Goodwill,-,-,-,-9.2,-,-,-,-,-,-,-,-,-,-,-,-1.04,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-1.06,-0.74,-0.72,-,-,0.01,-0.01,-0,0,-0.44,-0.15,-,-,0.87,0.35,3.51,4.28,-0.32,-2.52,0.86,Upgrade
18,Gain (Loss) on Sale of Assets,-0.51,-0.05,-,0.11,-0.03,0.22,-,-0.16,-0.01,0.16,-0.28,0.52,-,-0.24,-,-,0.03,0.03,-,-1.75,Upgrade
19,Asset Writedown,0.59,0.03,-0.03,-13.77,0.16,-0.44,-0.13,-7.62,-1.18,0.39,-0.39,0.33,-0.33,-0.38,0.08,-,-,-,-,1.27,Upgrade
20,Other Unusual Items,1.07,0.34,0.1,6.69,-,-,-,4.19,-,-,-,3.3,-,-,-,-,-,-,-,12.32,Upgrade
21,Pretax Income,-43,9.27,4.57,-20.41,-25,27.69,5.48,-5.26,11.81,3,3.77,7.59,3.43,8.03,3.3,3.75,12.9,21.19,-6.88,1.1,Upgrade
22,Income Tax Expense,-0.65,1.04,0.46,-1.24,-4.48,1.19,1.04,1.42,0.81,1.21,1.7,-2.99,2.65,3.23,1.97,-2.39,4.53,3.65,-0.72,-0.51,Upgrade
23,Earnings From Continuing Operations,-42.36,8.23,4.12,-19.17,-20.52,26.5,4.45,-6.67,11,1.79,2.07,10.58,0.78,4.81,1.34,6.14,8.37,17.53,-6.15,1.61,Upgrade
24,Minority Interest in Earnings,-0.97,-6.25,-2.15,1.02,1.56,-2.15,1.4,1.82,0,-0.21,0.25,0.25,0.14,0.05,0.05,0.06,-,-,-,-,Upgrade
