,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Feb '25 Feb 6, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,47,47,48,64,58,59,58,52,52,85,111,96,125,110,36,16,26,54,64,102,70,Upgrade
1,Market Cap Growth,-20.00%,-20.00%,-17.21%,22.73%,11.82%,-30.56%,-47.89%,-45.91%,-58.47%,-22.33%,203.95%,487.89%,375.73%,101.76%,-43.00%,-84.00%,-62.55%,-45.16%,-45.95%,-28.89%,-66.67%,Upgrade
2,Enterprise Value,33,39,39,64,58,63,54,49,48,80,105,97,126,109,35,3,13,32,40,49,16,Upgrade
3,Last Close Price,0.20,0.20,0.20,0.27,0.25,0.25,0.24,0.22,0.22,0.36,0.49,0.43,0.56,0.49,0.28,0.13,0.21,0.42,0.50,0.80,0.55,Upgrade
4,PE Ratio,-,-8.70,-6.62,-,-3.75,-7.50,-4.02,-,4.71,-,31.87,-,281.16,-12.09,-2.15,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.66,0.66,0.63,0.77,0.67,0.39,0.34,0.29,0.31,0.68,0.98,0.90,1.32,1.58,0.67,0.44,0.85,1.40,1.40,2.08,1.41,Upgrade
6,PB Ratio,0.64,0.64,0.64,0.99,0.73,0.74,0.75,0.69,-,0.99,1.49,1.29,-,1.45,0.61,0.27,-,0.80,0.89,1.35,-,Upgrade
7,P/TBV Ratio,0.64,0.64,0.64,0.99,0.73,0.74,0.75,0.69,-,0.99,1.49,1.29,-,1.45,0.61,0.27,-,0.80,0.89,1.35,-,Upgrade
8,P/FCF Ratio,3.28,8.68,17.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
