,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,3.12,3.12,3.14,3.1,3.63,4.14,4.27,14.26,5.86,5.99,5.08,5.15,3.39,4.92,3.17,0.59,0.79,1.83,2.24,2.13,Upgrade
1,Revenue Growth (YoY),-13.82%,-24.57%,-26.34%,-78.29%,-38.16%,-30.84%,-16.01%,176.61%,73.06%,21.79%,60.52%,769.11%,326.83%,168.58%,41.31%,-72.19%,-63.26%,-6.93%,-11.27%,-10.14%,Upgrade
2,Cost of Revenue,1.59,1.59,1.4,1.85,2.29,3.26,4.9,12.21,5.44,4.46,4.75,4.8,2.87,3.87,2.62,0.94,0.8,1.42,2.03,1.84,Upgrade
3,Gross Profit,1.54,1.54,1.75,1.25,1.34,0.88,-0.63,2.04,0.42,1.53,0.33,0.36,0.52,1.04,0.54,-0.35,-0,0.41,0.21,0.29,Upgrade
4,"Selling, General & Admin",0.52,0.52,1.49,0.58,0.76,0.56,1.6,0.57,1.33,0.55,0.38,0.47,0.65,0.77,0.6,0.8,1.42,1.08,0.49,0.82,Upgrade
5,Operating Expenses,0.46,0.46,4.87,0.7,0.72,0.55,2.71,0.58,1.32,0.58,0.68,0.5,0.65,0.77,0.82,0.8,1.42,1.08,1.18,0.82,Upgrade
6,Operating Income,1.08,1.08,-3.13,0.55,0.62,0.33,-3.34,1.47,-0.9,0.95,-0.34,-0.14,-0.12,0.28,-0.27,-1.15,-1.42,-0.67,-0.97,-0.53,Upgrade
7,Interest Expense,-0.03,-0.03,-0.03,-0.03,-0.03,-0.04,-0.03,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0,-0.01,Upgrade
8,Interest & Investment Income,0.02,0.02,0.01,0,-,-,-,0.05,0.05,0.05,0,0.07,0.07,-,0.1,0.07,0.04,-,0.04,0.05,Upgrade
9,Currency Exchange Gain (Loss),0.17,0.17,-0.42,0.09,0.28,-0.24,-0.67,0.33,0.27,-0.02,-0.09,0.1,0.03,-,-0.33,-0.12,-0.19,-,-0.15,0.14,Upgrade
