,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,5.13,5.13,4.29,-,3.08,-,2.52,-,3.12,-,3.62,-,2.7,-,3.26,-,5.71,-,7.63,-,Upgrade
1,Cash & Short-Term Investments,5.13,5.13,4.29,3.08,3.08,2.52,2.52,-,3.12,3.62,3.62,-,2.7,3.26,3.26,-,5.71,7.63,7.63,-,Upgrade
2,Cash Growth,66.44%,104.00%,70.60%,-,-1.15%,-30.44%,-30.44%,-,15.61%,10.94%,10.94%,-,-52.73%,-57.27%,-57.27%,-,-42.63%,-31.56%,-31.56%,-,Upgrade
3,Accounts Receivable,8.37,8.37,9.53,-,11.52,-,10.87,-,9.87,-,4.4,-,3.8,-,2.08,-,1.45,-,2.61,-,Upgrade
4,Other Receivables,0.01,0.01,0.04,-,0.01,-,0.02,-,-,-,-,-,0,-,0,-,0.67,-,0.24,-,Upgrade
5,Receivables,8.38,8.38,9.57,-,11.53,-,10.89,-,12.62,-,7.08,-,7.48,-,5.55,-,4.99,-,4.59,-,Upgrade
6,Inventory,0.19,0.19,0.18,-,0.15,-,0.25,-,0.3,-,0.3,-,0.24,-,0.27,-,0.27,-,0.2,-,Upgrade
7,Prepaid Expenses,0.11,0.11,0.06,-,0.11,-,0.09,-,0.1,-,0.06,-,0.07,-,0.3,-,0.57,-,0.12,-,Upgrade
8,Other Current Assets,0.11,0.11,0.18,-,0.18,-,0.28,-,0.25,-,2.02,-,2.76,-,1.72,-,0.66,-,0.77,-,Upgrade
9,Total Current Assets,13.92,13.92,14.28,-,15.05,-,14.02,-,16.39,-,13.07,-,13.25,-,11.1,-,12.2,-,13.31,-,Upgrade
10,"Property, Plant & Equipment",3.94,3.94,4.16,-,4.26,-,4.5,-,3.8,-,3.97,-,4.21,-,4.45,-,4.72,-,5.05,-,Upgrade
11,Long-Term Deferred Tax Assets,-,-,-,-,0.05,-,0.05,-,0.09,-,0.05,-,0.03,-,0.14,-,0.09,-,0.03,-,Upgrade
12,Total Assets,17.86,17.86,18.43,-,19.36,-,18.57,-,20.28,-,17.09,-,17.49,-,15.7,-,17.02,-,18.39,-,Upgrade
13,Accounts Payable,0.57,0.57,1.67,-,1.48,-,0.96,-,1.98,-,0.91,-,0.75,-,1.4,-,0.94,-,1.38,-,Upgrade
14,Accrued Expenses,-,-,1.99,-,-,-,1.23,-,-,-,0.47,-,-,-,0.67,-,-,-,0.19,-,Upgrade
15,Current Portion of Long-Term Debt,1.78,1.78,1.94,-,0.34,-,0.35,-,0.36,-,0.36,-,0.36,-,0.36,-,0.34,-,0.33,-,Upgrade
16,Current Portion of Leases,0.09,0.09,0.09,-,0.09,-,0.09,-,0.02,-,0.02,-,0.02,-,0.06,-,0.12,-,0.17,-,Upgrade
17,Current Income Taxes Payable,0.56,0.56,0.27,-,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Current Unearned Revenue,0.22,0.22,0.78,-,0.17,-,0.09,-,0.14,-,0.16,-,0.19,-,0.21,-,0.25,-,0.04,-,Upgrade
19,Other Current Liabilities,1.08,1.08,-,-,0.67,-,0,-,0.49,-,0.03,-,0.58,-,0.09,-,0.27,-,0.08,-,Upgrade
20,Total Current Liabilities,4.29,4.29,6.75,-,2.94,-,2.72,-,2.99,-,1.94,-,1.9,-,2.77,-,1.91,-,2.2,-,Upgrade
21,Long-Term Debt,-,-,-,-,1.77,-,1.91,-,2.07,-,2.25,-,2.43,-,2.61,-,2.81,-,2.95,-,Upgrade
22,Long-Term Leases,0.73,0.73,0.77,-,0.81,-,0.86,-,0.03,-,0.03,-,0.04,-,0.05,-,0.07,-,0.12,-,Upgrade
23,Total Liabilities,5.02,5.02,7.51,-,5.52,-,5.49,-,5.09,-,4.22,-,4.37,-,5.43,-,4.79,-,5.27,-,Upgrade
24,Common Stock,1.27,1.27,1.27,-,1.27,-,1.27,-,1.27,-,1.2,-,1.2,-,0.69,-,0.69,-,0.69,-,Upgrade
25,Additional Paid-In Capital,15.49,15.49,15.49,-,15.49,-,15.49,-,15.49,-,14,-,14,-,12.13,-,12.13,-,12.13,-,Upgrade
26,Retained Earnings,0.68,0.68,-2.23,-,0.82,-,0.05,-,2.18,-,1.67,-,1.92,-,1.43,-,3.49,-,4.86,-,Upgrade
27,Comprehensive Income & Other,-4.59,-4.59,-3.61,-,-3.74,-,-3.74,-,-3.75,-,-4.01,-,-4,-,-3.98,-,-4.08,-,-4.55,-,Upgrade
28,Shareholders' Equity,12.85,12.85,10.92,13.84,13.84,13.08,13.08,-,15.19,12.87,12.87,-,13.12,10.26,10.26,-,12.23,13.12,13.12,-,Upgrade
29,Total Liabilities & Equity,17.86,17.86,18.43,-,19.36,-,18.57,-,20.28,-,17.09,-,17.49,-,15.7,-,17.02,-,18.39,-,Upgrade
30,Total Debt,2.59,2.59,2.8,3.01,3.01,3.21,3.21,-,2.47,2.66,2.66,-,2.85,3.07,3.07,-,3.33,3.57,3.57,-,Upgrade
31,Net Cash (Debt),2.54,2.54,1.49,0.07,0.07,-0.69,-0.69,-,0.65,0.96,0.96,-,-0.15,0.19,0.19,-,2.38,4.06,4.06,-,Upgrade
32,Net Cash Growth,3558.09%,-,-,-,-89.24%,-,-,-,-,415.28%,415.28%,-,-,-95.42%,-95.42%,-,-74.72%,-62.36%,-62.36%,-,Upgrade
33,Net Cash Per Share,0.01,0.01,0.01,0.00,0.00,-0.00,-0.00,-,0.00,0.00,0.00,-,-0.00,0.00,0.00,-,0.02,0.03,0.03,-,Upgrade
34,Filing Date Shares Outstanding,236.8,236.8,236.8,236.8,236.8,236.8,236.8,236.8,236.8,224,224,224,224,128,128,128,128,128,128,128,Upgrade
35,Total Common Shares Outstanding,236.8,236.8,236.8,236.8,236.8,236.8,236.8,236.8,236.8,224,224,224,224,128,128,128,128,128,128,128,Upgrade
36,Working Capital,9.63,9.63,7.53,-,12.11,-,11.3,-,13.4,-,11.14,-,11.35,-,8.33,-,10.29,-,11.11,-,Upgrade
37,Book Value Per Share,0.05,0.05,0.05,0.06,0.06,0.06,0.06,-,0.06,0.06,0.06,-,0.06,0.08,0.08,-,0.10,0.10,0.10,-,Upgrade
38,Tangible Book Value,12.85,12.85,10.92,13.84,13.84,13.08,13.08,-,15.19,12.87,12.87,-,13.12,10.26,10.26,-,12.23,13.12,13.12,-,Upgrade
39,Tangible Book Value Per Share,0.05,0.05,0.05,0.06,0.06,0.06,0.06,-,0.06,0.06,0.06,-,0.06,0.08,0.08,-,0.10,0.10,0.10,-,Upgrade
40,Buildings,-,-,3.94,-,-,-,3.94,-,-,-,2.84,-,-,-,2.84,-,-,-,2.84,-,Upgrade
41,Machinery,-,-,1.33,-,-,-,1.21,-,-,-,1.19,-,-,-,1.17,-,-,-,1.26,-,Upgrade
