,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Operating Revenue,74.51,85.07,93.46,60.7,74.86,140.45,134.12,144.92,91.48,174.07
1,Revenue,74.51,85.07,93.46,60.7,74.86,140.45,134.12,144.92,91.48,174.07
2,Revenue Growth (YoY),-20.27%,40.15%,24.85%,-56.78%,-44.19%,-3.09%,46.61%,-16.75%,-48.84%,-1.79%
3,Cost of Revenue,56.51,56.38,59.44,48.55,53.98,87.09,97.55,103.33,61.94,112.38
4,Gross Profit,18,28.68,34.02,12.15,20.87,53.36,36.57,41.59,29.54,61.69
5,"Selling, General & Admin",0.64,0.14,0.93,0.07,1.97,3.36,3.09,2.53,3.53,3.11
6,Other Operating Expenses,17.65,18.1,18.25,26.26,17.28,40.65,22.59,34.74,23.85,40.06
7,Operating Expenses,28.83,28.13,34.02,42.51,43.25,74.58,55.62,68.5,57.69,76.4
8,Operating Income,-10.83,0.55,-0,-30.36,-22.37,-21.22,-19.05,-26.91,-28.15,-14.71
9,Interest Expense,-2.92,-3.48,-4.29,-5.54,-4.32,-5.51,-6.03,-6.4,-6.8,-6.53
10,Interest & Investment Income,0.03,0.19,0.21,0.16,0.09,0.08,0.39,0.09,0.07,0.41
11,Other Non Operating Income (Expenses),0.18,0.18,0.45,2.43,0.19,3.29,0.38,9.52,0.37,0.45
12,EBT Excluding Unusual Items,-13.55,-2.56,-3.62,-33.32,-26.41,-23.35,-24.31,-23.69,-34.51,-20.37
13,Impairment of Goodwill,-,-,-,-,-,-16.36,-,-,-,-
14,Gain (Loss) on Sale of Assets,-,17.82,-,-,-,0.01,-,-,-,-
15,Asset Writedown,-0.3,-4.1,-,-13.96,-3.02,-29.93,-2.94,-23.32,-,-21.73
16,Other Unusual Items,-,0.01,-,27.02,3.47,-5.4,1,29.33,11.35,-
17,Pretax Income,-13.86,11.17,-3.62,-20.26,-25.96,-75.04,-26.25,-17.69,-23.16,-42.11
18,Income Tax Expense,0.04,-0.91,0.49,-3.38,0.26,-1.85,0.7,-0.55,0.48,7.79
19,Earnings From Continuing Operations,-13.9,12.08,-4.11,-16.88,-26.22,-73.19,-26.95,-17.13,-23.64,-49.89
20,Minority Interest in Earnings,-,0.01,0,1.51,0.24,6.15,1.55,0.96,-,-
21,Net Income,-13.9,12.09,-4.11,-15.37,-25.98,-67.03,-25.4,-16.18,-23.64,-49.89
22,Net Income to Common,-13.9,12.09,-4.11,-15.37,-25.98,-67.03,-25.4,-16.18,-23.64,-49.89
23,Shares Outstanding (Basic),1130,1105,1105,1010,1000,1000,1000,1000,1000,829
24,Shares Outstanding (Diluted),1130,1105,1105,1010,1000,1000,1000,1000,1000,829
25,Shares Change (YoY),2.24%,9.44%,10.51%,0.98%,-,-,-,20.64%,25.00%,3.61%
26,EPS (Basic),-0.01,0.01,-0.00,-0.02,-0.03,-0.07,-0.03,-0.02,-0.02,-0.06
27,EPS (Diluted),-0.01,0.01,-0.00,-0.02,-0.03,-0.07,-0.03,-0.02,-0.02,-0.06
28,Free Cash Flow,5.14,13.99,15.05,0.07,6.83,22.2,15.68,5.31,11.83,0.42
29,Free Cash Flow Per Share,0.00,0.01,0.01,0.00,0.01,0.02,0.02,0.01,0.01,0.00
30,Operating Margin,-14.54%,0.65%,-0.00%,-50.03%,-29.89%,-15.11%,-14.21%,-18.57%,-30.77%,-8.45%
31,Profit Margin,-18.65%,14.21%,-4.39%,-25.32%,-34.71%,-47.73%,-18.94%,-11.16%,-25.84%,-28.66%
32,Free Cash Flow Margin,6.90%,16.44%,16.10%,0.12%,9.13%,15.80%,11.69%,3.66%,12.93%,0.24%
33,EBITDA,-7.34,3.4,4.92,-23.75,-14.5,-10.69,-8.33,-16.83,-19.75,-7.15
34,D&A For EBITDA,3.49,2.85,4.92,6.61,7.87,10.53,10.72,10.08,8.39,7.57
35,EBIT,-10.83,0.55,-0,-30.36,-22.37,-21.22,-19.05,-26.91,-28.15,-14.71
