,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1.02,1.02,3.62,3.62,16.73,-,6.51,-,3.86,-,29.37,-,1.03,-,11,-,9.92,-,33.14,-,Upgrade
1,Short-Term Investments,27.49,27.49,27.37,27.37,64.85,-,61.6,-,25.75,-,41.42,-,22.08,-,21.83,-,22.77,-,26.06,-,Upgrade
2,Trading Asset Securities,0.41,0.41,7.2,7.2,7.73,-,16.9,-,15.54,-,20.61,-,63.51,-,50.88,-,52.18,-,31.54,-,Upgrade
3,Accounts Receivable,117.6,117.6,109.27,109.27,96.37,-,82.48,-,66.75,-,38.54,-,83.34,-,49.66,-,43.27,-,40.89,-,Upgrade
4,Other Receivables,63,63,47.07,47.07,49.07,-,69.74,-,114.53,-,82.99,-,83.5,-,74.85,-,79.77,-,51.43,-,Upgrade
5,"Property, Plant & Equipment",0.69,0.69,1.79,1.79,2.89,-,4,-,5.13,-,6.25,-,0.69,-,1.94,-,3.21,-,4.47,-,Upgrade
6,Goodwill,-,-,-,-,-,-,-,-,1.08,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Investments in Debt & Equity Securities,0.34,0.34,0.29,0.29,0.77,-,1.55,-,2.17,-,2.81,-,18.22,-,24.85,-,25.54,-,22.59,-,Upgrade
8,Other Current Assets,5,5,5.77,5.77,5,-,10.11,-,10,-,10.13,-,10,-,10.74,-,10,-,10.18,-,Upgrade
