,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest and Dividend Income,9.22,9.22,8.2,8.2,7.57,7.63,0.22,11.02,10.5,9.66,6.41,8.63,9.06,8.99,4.1,9.6,8.95,7.94,7.88,6.98,Upgrade
1,Total Interest Expense,0.32,0.32,0.26,0.26,0.28,0.44,0.37,0.59,0.36,0.28,0.22,0.19,0.21,0.17,0.15,0.23,0.06,0.04,0.06,0.11,Upgrade
2,Net Interest Income,8.9,8.9,7.95,7.95,7.29,7.2,-0.15,10.43,10.14,9.38,6.19,8.44,8.86,8.82,3.94,9.38,8.88,7.9,7.83,6.86,Upgrade
3,Brokerage Commission,0.96,0.96,1.24,1.24,1.18,1.04,1.14,0.91,0.88,1.34,1.91,2.91,2.65,1.63,1.72,1.82,1.78,1.69,1.6,1.97,Upgrade
4,Underwriting & Investment Banking Fee,0.59,0.59,0.67,0.67,0.17,0.54,0.08,0.69,0.07,-,-,2.17,2.37,-,0.1,1.25,-,0.62,0.15,0.4,Upgrade
5,Gain on Sale of Investments (Rev),-0.17,-0.17,-0.26,-0.26,-2.55,-0.1,1.57,-1.79,-2.77,-2.26,-52.97,28.74,-7.67,6.9,-1.57,1.06,8.28,3.18,-1.68,1.2,Upgrade
6,Other Revenue,0.58,0.58,0.49,0.49,0.69,0.68,-0.87,0.44,0.44,0.49,0.91,0.7,0.92,0.78,0.95,0.43,0.3,0.16,0.24,0.74,Upgrade
7,Revenue Before Loan Losses,10.86,10.86,10.09,10.09,6.79,9.36,1.78,10.68,8.75,8.95,-43.96,42.97,7.13,18.13,5.14,13.93,19.24,13.54,8.13,11.16,Upgrade
8,Provision for Loan Losses,-4.05,-4.05,4.85,4.85,17.17,-,36.52,-4.51,-8.73,-,9.76,-,-,-,17.96,-,-,-,6.35,-,Upgrade
9,Revenue,14.91,14.91,5.24,5.24,-10.38,9.36,-34.74,15.2,17.48,8.95,-53.71,42.97,7.13,18.13,-12.82,13.93,19.24,13.54,1.78,11.16,Upgrade
10,Revenue Growth (YoY),-,59.27%,-,-65.51%,-,4.60%,-,-64.63%,145.17%,-50.64%,-,208.41%,-62.94%,33.87%,-,24.79%,98.33%,1.60%,-85.31%,10.78%,Upgrade
11,Salaries & Employee Benefits,1.7,1.7,1.63,1.63,3,-,1.43,-,-,-,1.44,-,-,-,1.6,-,-,1.4,1.56,-,Upgrade
12,Cost of Services Provided,2.33,2.33,1.65,1.65,1.12,4.61,0.65,4.02,3.94,3.9,0.74,5.55,4.89,4.36,3.24,4.34,3.66,2.28,2.64,4.5,Upgrade
13,Other Operating Expenses,-0.08,-0.08,-0.28,-0.28,-0.06,-0.06,-0.16,-0.06,-0.24,-0.1,-0.03,-,-,-,-,-,-,-,-,-,Upgrade
14,Total Operating Expenses,1.19,1.19,5.95,5.95,4.08,4.54,-0.51,3.96,1,3.8,9.69,5.55,4.89,4.36,3.16,4.34,3.66,3.68,8.23,-0.54,Upgrade
15,Operating Income,13.72,13.72,-0.71,-0.71,-14.46,4.82,-34.23,11.23,16.48,5.15,-63.41,37.41,2.24,13.77,-15.98,9.59,15.58,9.87,-6.45,11.7,Upgrade
16,Currency Exchange Gains,0.01,0.01,-0,-0,0.02,0,0.02,0,-,0.02,-0.05,0.01,-0.01,-0,0.06,0.09,0.02,-0.07,-0.06,-0,Upgrade
17,Other Non-Operating Income (Expenses),-,-,-,-,-,-,1,-,-,-,-,-,-,-,-0.66,-,0.31,0.36,-,-,Upgrade
18,EBT Excluding Unusual Items,13.73,13.73,-0.71,-0.71,-14.45,4.82,-33.21,11.24,16.48,5.17,-63.45,37.42,2.23,13.77,-16.58,9.67,15.9,10.15,-6.51,11.7,Upgrade
19,Impairment of Goodwill,-,-,-,-,-,-,-2.14,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.66,-,-,-,-,-,Upgrade
21,Pretax Income,13.73,13.73,-0.71,-0.71,-14.45,4.82,-35.34,11.24,16.48,5.17,-63.45,37.42,2.23,13.77,-15.92,9.67,15.9,10.15,-6.51,16.48,Upgrade
22,Income Tax Expense,1.34,1.34,0.08,0.08,0.31,0.74,-5.33,1.61,2.79,1.3,-9.63,5.3,0.88,1.43,-0.84,1.51,2.58,1.37,-1.75,1.11,Upgrade
23,Earnings From Continuing Ops.,12.39,12.39,-0.8,-0.8,-14.75,4.08,-30.01,9.63,13.69,3.87,-53.83,32.12,1.35,12.34,-15.08,8.16,13.33,8.78,-4.76,15.37,Upgrade
24,Net Income,12.39,12.39,-0.8,-0.8,-14.75,4.08,-30.01,9.63,13.69,3.87,-53.83,32.12,1.35,12.34,-15.08,8.16,13.33,8.78,-4.76,15.37,Upgrade
25,Net Income to Common,12.39,12.39,-0.8,-0.8,-14.75,4.08,-30.01,9.63,13.69,3.87,-53.83,32.12,1.35,12.34,-15.08,8.16,13.33,8.78,-4.76,15.37,Upgrade
26,Net Income Growth,-,203.45%,-,-,-,5.62%,-,-70.02%,912.14%,-68.67%,-,293.39%,-89.85%,40.52%,-,-46.88%,169.26%,10.41%,-,297.28%,Upgrade
27,Shares Outstanding (Basic),2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,Upgrade
28,Shares Outstanding (Diluted),2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,Upgrade
29,EPS (Basic),0.01,0.01,-0.00,-0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.02,0.01,0.00,0.01,-0.01,0.00,0.01,0.00,-0.00,0.01,Upgrade
30,EPS (Diluted),0.01,0.01,-0.00,-0.00,-0.01,0.00,-0.01,0.00,0.01,0.00,-0.02,0.01,0.00,0.01,-0.01,0.00,0.01,0.00,-0.00,0.01,Upgrade
31,EPS Growth,-,203.50%,-,-,-,5.63%,-,-70.03%,933.33%,-68.63%,-,293.40%,-90.00%,40.28%,-,-46.88%,166.79%,10.89%,-,297.38%,Upgrade
32,Free Cash Flow,7.74,7.74,-12.8,-12.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,0.00,0.00,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.005,-,-,-,0.010,-,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-50.00%,-,-,-,0%,-,Upgrade
36,Operating Margin,92.05%,92.05%,-13.60%,-13.60%,-,51.48%,-,73.94%,94.29%,57.52%,-,87.08%,31.42%,75.97%,-,68.81%,80.99%,72.86%,-362.73%,104.85%,Upgrade
37,Profit Margin,83.13%,83.13%,-15.17%,-15.17%,-,43.63%,-,63.36%,78.33%,43.21%,-,74.75%,18.97%,68.08%,-,58.60%,69.26%,64.86%,-267.71%,137.68%,Upgrade
38,Free Cash Flow Margin,51.95%,51.95%,-244.26%,-244.26%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Effective Tax Rate,9.76%,9.76%,-,-,-,15.26%,-,14.32%,16.93%,25.16%,-,14.17%,39.29%,10.36%,-,15.59%,16.22%,13.47%,-,6.74%,Upgrade
