,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,92,101,88,205,97,90,110,99,114,92,121,167,169,191,178,145,145,121,114,112,185,Upgrade
1,Market Cap Growth,12.20%,12.20%,-20.00%,106.67%,-15.38%,-2.38%,-9.09%,-40.79%,-32.47%,-51.72%,-32.10%,15.15%,16.67%,58.18%,55.77%,29.41%,-21.43%,-32.10%,-50.94%,-51.89%,-10.64%,Upgrade
2,Last Close Price,0.04,0.05,0.04,0.09,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.08,0.08,0.09,0.08,0.06,0.06,0.05,0.04,0.04,0.07,Upgrade
3,PE Ratio,4.00,4.36,-22.29,-,-,-,-42.24,-,-4.29,-22.26,-7.34,-,5.51,28.25,9.51,-,5.69,3.70,4.70,-,8.50,Upgrade
4,PS Ratio,2.29,2.51,5.86,21.64,-3.17,-4.39,15.08,14.38,-9.46,5.89,22.70,11.52,3.06,7.26,4.63,4.28,2.99,2.65,3.16,3.12,3.99,Upgrade
5,PB Ratio,0.45,0.49,0.43,1.13,0.53,0.49,0.56,0.51,-,0.42,0.60,0.83,-,0.82,0.77,0.62,-,0.51,0.48,0.47,-,Upgrade
6,P/FCF Ratio,-,-10.01,-4.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,-,-10.03,-4.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,0.03,0.03,0.03,0.16,0.16,0.10,0.17,0.17,-,0.20,0.13,0.13,-,0.18,0.10,0.10,-,0.05,0.02,0.02,-,Upgrade
9,Debt / FCF Ratio,-,-0.55,-0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Asset Turnover,0.24,0.24,0.08,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
11,Quick Ratio,4.77,4.77,4.77,2.92,2.92,2.39,-,2.30,-,2.84,-,2.93,-,3.51,-,3.92,-,4.64,-,5.44,-,Upgrade
12,Current Ratio,4.88,4.88,4.88,3.01,3.01,2.44,-,2.40,-,2.97,-,3.07,-,3.65,-,4.12,-,4.86,-,5.74,-,Upgrade
13,Return on Equity (ROE),24.02%,25.55%,-1.75%,-1.74%,-31.13%,8.36%,-,-,26.14%,7.69%,-,-,2.32%,21.21%,-,-,22.39%,14.86%,-,-,Upgrade,
14,Return on Assets (ROA),19.72%,19.80%,-1.28%,-1.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Earnings Yield,25.10%,22.92%,-4.49%,-5.99%,-42.84%,-34.42%,-2.37%,-2.85%,-23.29%,-4.49%,-13.63%,-4.79%,18.14%,3.54%,10.52%,10.46%,17.57%,27.04%,21.28%,20.96%,11.76%,Upgrade
16,FCF Yield,-10.94%,-9.99%,-20.29%,-12.51%,-13.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.06%,-,-,-,24.46%,-,Upgrade
18,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.06%,-,-,-,24.46%,-,Upgrade,
