,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Operating Revenue,169.09,242.27,232.42,182.92,160.17,155.85,120.28,376.05,882.95,756.77,2355,4746,2751,1026,4139,2236,2154,283.63,706.68,110.36,Upgrade
1,Other Revenue,-,-2.89,2.89,-,7.81,-5.22,5.22,-,27.23,-10.25,10.25,-,16.98,-7.42,7.42,-,10.61,-11.11,11.11,-,Upgrade
2,Revenue,169.09,239.38,235.31,182.92,167.99,150.63,125.5,376.05,910.18,746.52,2365,4746,2768,1019,4146,2236,2165,272.52,717.79,110.36,Upgrade
3,Revenue Growth (YoY),0.66%,58.92%,87.50%,-51.36%,-81.54%,-79.82%,-94.69%,-92.08%,-67.12%,-26.72%,-42.96%,112.28%,27.89%,273.82%,477.63%,1925.91%,1958.81%,194.46%,693.92%,39.21%,Upgrade
4,Cost of Revenue,-429.48,151.15,154.58,123.75,230.53,77.7,79.33,252.96,1665,280.95,1483,1729,980.91,308.52,840.7,551.87,566.51,43.09,103.08,40.57,Upgrade
5,Gross Profit,598.57,88.22,80.73,59.18,-62.54,72.93,46.17,123.09,-754.72,465.57,882.01,3017,1788,710.2,3305,1684,1598,229.43,614.71,69.8,Upgrade
6,"Selling, General & Admin",-417.19,140.05,152.38,124.76,167.48,133.06,116.57,117.43,84.59,105.79,223.59,341.84,387.44,108.38,334.4,303.14,281.34,25.5,37.59,12.39,Upgrade
7,Research & Development,-209.88,63.58,74.34,71.96,72.73,64.4,71.83,51.9,111.33,52.63,242.51,105.1,185.49,47.34,172.38,23.3,52.34,14.71,18.83,7.87,Upgrade
8,Other Operating Expenses,1392,-2.27,1.91,0.49,8.57,-0.9,-4.4,2.48,27.96,23.42,14.3,23.48,32.6,17.3,9.9,12.95,15.41,5.69,0.17,-0.75,Upgrade
9,Operating Expenses,765.76,196.42,228.46,201.9,279.38,196.96,182.06,172.93,250.75,146.32,460.33,492.68,642.93,46.78,646.02,331.46,370.55,44.75,65.78,19.37,Upgrade
10,Operating Income,-167.19,-108.19,-147.73,-142.73,-341.92,-124.03,-135.89,-49.84,-1005,319.25,421.68,2525,1145,663.42,2659,1353,1228,184.68,548.92,50.42,Upgrade
