,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Jan '25 Jan 7, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,950,960,961,980,1022,1018,1053,1064,995,1034,1114,Upgrade
1,Market Cap Growth,-1.97%,-1.97%,-6.02%,-3.78%,-2.93%,-4.33%,5.79%,2.97%,-10.69%,-13.50%,-22.04%,Upgrade
2,Enterprise Value,1513,1361,1546,1506,1657,1631,1915,1807,2053,1645,1729,Upgrade
3,Last Close Price,2.50,2.47,2.41,2.43,2.47,2.43,2.45,2.45,2.24,2.30,2.42,Upgrade
4,PE Ratio,38.65,38.65,27.72,77.64,-,18.30,-,68.73,33.03,-119.13,-,Upgrade
5,PS Ratio,0.26,0.26,0.25,0.25,0.25,0.23,0.22,0.22,0.22,0.29,0.38,Upgrade
6,PB Ratio,0.78,0.77,0.77,0.79,0.78,0.79,0.77,0.77,0.72,0.76,0.83,Upgrade
7,P/TBV Ratio,0.89,0.89,0.89,0.91,0.92,0.92,0.91,0.90,0.85,0.90,0.88,Upgrade
8,P/FCF Ratio,4.68,4.73,3.39,4.67,4.04,3.31,3.96,10.29,8.27,5.11,6.90,Upgrade
9,P/OCF Ratio,3.74,3.74,2.84,3.69,3.42,2.92,3.25,6.33,5.27,3.99,5.43,Upgrade
10,EV/Sales Ratio,0.41,0.37,0.40,0.38,0.40,0.36,0.40,0.38,0.45,0.46,0.59,Upgrade
11,EV/EBITDA Ratio,5.02,8.62,9.00,10.31,14.28,14.99,15.23,15.49,17.20,23.15,-,Upgrade
12,EV/EBIT Ratio,16.96,16.86,16.79,22.19,46.13,70.70,49.13,63.10,-,415.06,-,Upgrade
13,EV/FCF Ratio,7.45,6.70,5.46,7.18,6.55,5.31,7.20,17.46,17.06,8.13,10.70,Upgrade
14,Debt / Equity Ratio,0.95,0.95,0.92,0.97,1.04,1.01,0.97,1.10,1.09,1.33,0.89,Upgrade
15,Debt / FCF Ratio,5.86,5.86,4.07,5.75,5.37,4.27,5.00,14.84,12.46,8.91,7.40,Upgrade
16,Return on Capital Employed (ROCE),5.73%,5.73%,6.35%,4.63%,2.41%,1.53%,2.27%,1.59%,-,0.19%,-,Upgrade
17,Earnings Yield,2.61%,2.59%,3.61%,1.29%,3.99%,5.46%,1.20%,1.46%,3.03%,-0.84%,-1.78%,Upgrade
18,FCF Yield,21.37%,21.14%,29.49%,21.41%,24.76%,30.17%,25.26%,9.72%,12.09%,19.58%,14.50%,Upgrade
19,Dividend Yield,3.80%,3.85%,3.95%,3.92%,3.85%,3.91%,3.87%,3.87%,4.24%,4.12%,3.92%,Upgrade
20,Buyback Yield / Dilution,0.00%,0.00%,0.01%,0.01%,0.00%,-,-,-,-,-,-,Upgrade
21,Total Shareholder Return,3.80%,3.85%,3.95%,3.93%,3.86%,3.91%,3.87%,3.87%,4.24%,4.12%,3.92%,Upgrade
