,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,377.22,325.33,232.55,285.62,257.84,270.81,200.84,343.02,285.56,259.75,156.13,340.35,218.09,223.45,165.54,288.76,245.88,219.41,127.94,251.44,Upgrade
1,Other Revenue,-2.23,2.23,-,4.42,-4.82,4.82,-,9.45,-10.42,10.42,-,3.83,-1.31,1.31,-,4.26,-2.79,2.79,-,13.08,Upgrade
2,Revenue,375,327.56,232.55,290.04,253.02,275.63,200.84,352.47,275.15,270.16,156.13,344.18,216.78,224.76,165.54,293.02,243.09,222.2,127.94,264.51,Upgrade
3,Revenue Growth (YoY),48.21%,18.84%,15.78%,-17.71%,-8.04%,2.02%,28.64%,2.41%,26.92%,20.20%,-5.68%,17.46%,-10.82%,1.15%,29.38%,10.78%,23.76%,-0.72%,-15.18%,-8.59%,Upgrade
4,Cost of Revenue,306.9,257.6,182.07,221.34,207.28,231.39,163.53,281.97,219.2,229.71,127.35,258.74,165.26,175.1,129.31,242.72,181.68,163.55,95.08,193.89,Upgrade
5,Gross Profit,68.09,69.96,50.48,68.7,45.74,44.24,37.32,70.51,55.95,40.45,28.78,85.44,51.52,49.66,36.22,50.3,61.41,58.64,32.86,70.62,Upgrade
6,"Selling, General & Admin",21.49,20.88,17.4,20.53,14.61,11.08,9.17,13.39,12.77,9.98,10.12,12.07,11.99,11,9.68,12.98,8,8.31,8.46,8.77,Upgrade
7,Research & Development,7.71,7.51,15.84,1.11,10.27,7.24,5.77,4.47,10.4,7.7,3.7,6.16,7.79,8.54,3.74,3.84,5.63,8.85,3.44,13.39,Upgrade
8,Other Operating Expenses,-0.52,0.88,-1.8,-1.95,0.3,0.86,0.57,3.87,1.04,-1.22,1.02,6.45,0.38,1.04,-0.58,-1.76,-2.79,-0.27,-1.48,10.4,Upgrade
9,Operating Expenses,45.16,35.51,33.88,48.8,25.24,17.9,6.6,53.95,29,17.24,8.83,64.61,22.29,17.01,13.86,14.28,25.63,24.35,7.05,42.69,Upgrade
10,Operating Income,22.94,34.44,16.6,19.9,20.49,26.35,30.72,16.55,26.95,23.21,19.95,20.83,29.23,32.65,22.36,36.02,35.78,34.3,25.82,27.93,Upgrade
11,Interest Expense,-11.36,-6.96,-9.47,-10.7,-5.04,-12.47,-6.63,-8.98,-5.88,-10.6,-5.17,-7.64,-4.51,-3.61,-3.26,-4.58,-3.7,-4.35,-2.9,-3.87,Upgrade
12,Interest & Investment Income,22.69,23.02,7.58,5.38,14.33,0.32,1.19,0.36,1.22,1.34,0.76,1.73,0.49,0.69,0.19,1.56,0.59,1.14,0.72,1.12,Upgrade
