,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5284,5242,1234,4066,6490,8206,1354,14416,1687,4948,3112,11325,2068,8098,2562,7640,2390,2677,741.74,5660,Upgrade
1,Other Revenue,-43.47,43.47,-,246.61,-185.89,185.89,-,399.34,-336.83,336.83,-,131.75,-103.78,103.78,-,442.36,-19.24,19.24,-,108.78,Upgrade
2,Revenue,5241,5286,1234,4313,6304,8392,1354,14815,1350,5284,3112,11457,1964,8201,2562,8082,2370,2696,741.74,5769,Upgrade
3,Revenue Growth (YoY),-16.86%,-37.02%,-8.86%,-70.89%,366.93%,58.81%,-56.49%,29.31%,-31.27%,-35.57%,21.49%,41.75%,-17.14%,204.16%,245.37%,40.10%,-46.11%,-42.08%,-53.90%,1.21%,Upgrade
4,Cost of Revenue,4567,4387,904.68,4279,5061,6804,958.58,14326,1005,3801,2601,8867,1468,7317,1555,5973,1333,1827,480.56,4219,Upgrade
5,Gross Profit,674.15,898.87,329.6,33.44,1242,1588,395.64,489.44,344.84,1483,511.1,2590,495.72,884.07,1007,2109,1037,869,261.18,1549,Upgrade
6,"Selling, General & Admin",395.41,242.35,202.41,329.67,396.05,328.67,232.98,440.81,259.06,270.44,216.91,390.55,312.1,237.94,230.52,412.3,206.39,202.42,173.04,458.54,Upgrade
7,Research & Development,-,-,-,22.9,-,-,-,38.59,-,-,-,26.64,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,192.05,389.74,76.75,123.56,681.26,406,92.54,42.62,119.89,237.76,111,1048,-151.71,347.83,163.88,434.5,578.95,274.27,85.79,403.24,Upgrade
9,Operating Expenses,582.33,629.55,285.52,472.86,1080,735.83,331.68,527.2,377.26,506.81,330.83,1461,166.44,581.49,394.5,859.73,785.88,477.41,259.02,863.77,Upgrade
10,Operating Income,91.82,269.33,44.08,-439.42,162.19,852.52,63.97,-37.76,-32.43,976.46,180.27,1129,329.28,302.58,612.31,1249,251.05,391.59,2.16,685.66,Upgrade
11,Interest Expense,-223.69,-237.6,-138.26,-214.46,-167.87,-214.44,-177.29,-202,-145.31,-210.55,-153.66,-249.72,-553.29,-209.51,-199.78,-545.41,-257.05,-218.01,-392.54,-264.07,Upgrade
12,Interest & Investment Income,36.48,116.04,88.31,572.97,136.11,143.42,86.42,-,107.17,93.07,106.77,-,-,963.17,36.52,-,-,691.16,53.9,161.22,Upgrade
13,Earnings From Equity Investments,-,302.02,-302.02,-,-,72.91,-72.91,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),25.89,-0.93,-3.45,1.16,-0.63,-13.02,-3.67,14.37,-31,-4.08,-2.59,-58.72,36.48,-21.72,3.5,-22.14,-13.58,21.94,-30.99,-132.37,Upgrade
15,EBT Excluding Unusual Items,-69.49,448.87,-311.35,-79.75,129.8,841.39,-103.49,-225.4,-101.57,854.91,130.79,820.76,-187.54,1035,452.55,681.66,-19.58,886.68,-367.47,450.43,Upgrade
16,Gain (Loss) on Sale of Investments,903.25,-196.73,-45.09,-229.29,76.72,-172.48,132.92,161.24,-437.11,12.39,-1118,-56.85,367.27,-411.28,-621.33,-32.54,838.01,51.98,-536.6,-47.51,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,0.28,0,-0.33,-0.35,0.12,16.22,-0.06,0.24,-0.03,0,0.21,0,0.06,-0,-0.01,-0.05,0.04,-,0.1,Upgrade
18,Asset Writedown,-1.06,-,-,-,-68.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
