,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Interest and Dividend Income,335.78,599.81,360.41,-26.33,417.7,505.54,262.42,-533.07,203.03,363.26,441.57,64.55,386.78,1135,774.95,902.74,780.25,947.67,950.55,830.38,Upgrade
1,Total Interest Expense,133.96,129.66,133.63,-375.65,115.23,127.84,132.58,-460.32,150.27,164.64,145.41,-497.3,135.38,171.05,190.87,213.14,236.98,255.77,274.37,252.39,Upgrade
2,Net Interest Income,201.82,470.15,226.78,349.32,302.47,377.7,129.84,-72.74,52.76,198.61,296.16,561.85,251.41,963.46,584.08,689.59,543.27,691.9,676.18,577.99,Upgrade
3,Gain on Sale of Investments (Rev),276.63,37.03,44.97,-124.86,-306.73,-215.67,269.78,125.94,-479.79,1237,-1203,76.75,199.98,-203.71,-137.27,-8.68,-307.91,-138.91,140.64,-14.21,Upgrade
4,Other Revenue,116.75,133.2,115.24,100.24,100.83,127.15,90.64,81.16,237.38,114.81,233.52,606.4,853.08,1767,1209,1529,681.93,759.96,324.45,210.39,Upgrade
5,Revenue Before Loan Losses,595.2,640.38,386.99,324.7,96.57,289.19,490.27,134.35,-189.66,1550,-673.55,1245,1304,2526,1656,2210,917.29,1313,1141,774.17,Upgrade
6,Provision for Loan Losses,-0.33,0.33,-,0.18,-0,0,-,0.13,-0.16,0.16,-,-0.83,0.12,-0.12,-,0.14,0,-0,-,-0.31,Upgrade
7,Revenue,595.54,640.05,386.99,324.52,96.57,289.19,490.27,134.22,-189.5,1550,-673.55,1246,1304,2526,1656,2210,917.29,1313,1141,774.47,Upgrade
8,Revenue Growth (YoY),516.69%,121.33%,-21.06%,141.78%,-,-81.34%,-,-89.23%,-,-38.66%,-,-43.63%,42.20%,92.43%,45.09%,185.34%,70.94%,337.17%,152.25%,91.82%,Upgrade
9,Cost of Services Provided,224.01,224.53,190.59,232.34,216.03,208.15,207.5,249.39,189.22,210.05,200.65,165.36,223.57,275.73,208.59,140.84,174.01,262.39,274.97,218.69,Upgrade
10,Other Operating Expenses,64.78,70.8,43.34,15,13.89,52.59,15.64,9.96,118.82,20.15,143.17,-3422,702.77,1646,1101,1321,516.41,655.31,228.82,107.07,Upgrade
11,Total Operating Expenses,360.28,288.08,239.32,282.81,195.29,263.4,218.4,306.09,267.75,237.86,332.9,-3195,865.77,1889,1344,1340,730.14,898.51,523.74,335.17,Upgrade
12,Operating Income,235.26,351.97,147.67,41.71,-98.72,25.79,271.87,-171.87,-457.25,1312,-1006,4441,438.59,637.97,311.87,869.65,187.15,414.44,617.52,439.31,Upgrade
13,Currency Exchange Gains,-0.12,0.03,0.01,-0.1,-0.05,0.36,-0.1,-0.14,0.4,0.36,-0.03,-0.11,0.02,-0.11,0.05,-0.29,-0.27,-0.01,0.11,-0.1,Upgrade
14,Other Non-Operating Income (Expenses),-0.02,0.02,-,3.29,-3.92,8.15,-0.48,-18.97,18.54,8.69,0,-52.55,1.68,14.36,1.8,-19.56,13.63,-3.61,1.92,1.16,Upgrade
