,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,37498,41413,30282,33678,35800,36508,35140,40706,34904,34527,43064,48960,56224,55658,49269,51304,67545,66455,70488,72813,60932,Upgrade
1,Market Cap Growth,13.44%,13.44%,-13.83%,-17.27%,2.57%,5.74%,-18.40%,-16.86%,-37.92%,-37.97%,-12.59%,-4.57%,-16.76%,-16.25%,-30.10%,-29.54%,10.85%,22.51%,-,-,-,Upgrade
2,Last Close Price,7.95,8.73,6.38,7.04,7.48,7.63,7.35,8.46,7.25,7.17,8.95,10.06,11.56,11.44,11.78,12.11,15.94,15.69,16.64,17.10,14.31,Upgrade
3,PE Ratio,50.21,55.24,64.92,163.13,114.64,-,4897.82,41.44,906.01,-,37.26,-,35.67,36.05,35.71,44.12,47.80,53.93,53.17,65.22,72.75,Upgrade
4,PS Ratio,19.43,21.27,20.91,30.69,29.82,36.14,48.52,20.51,42.51,17.87,12.57,11.12,8.35,7.23,6.74,8.42,12.10,16.03,18.72,26.45,29.52,Upgrade
5,PB Ratio,1.58,1.73,1.26,1.43,1.53,1.58,1.51,1.74,1.51,1.49,1.84,2.14,2.38,2.41,3.31,3.43,4.59,4.68,5.02,5.16,4.47,Upgrade
6,P/FCF Ratio,29.30,32.36,27.12,54.29,-8.81,-,-,-,-,23.64,-4.88,-,-,-,5.11,7.29,13.82,-182.18,-19.87,-,-,Upgrade
7,P/OCF Ratio,31.18,31.18,25.24,48.73,-8.98,-,-,-,-,22.79,-4.92,-,-,-,5.07,7.21,13.62,-237.30,-20.44,-,-,Upgrade
8,Debt / Equity Ratio,0.91,0.91,0.94,0.87,0.72,0.51,0.78,0.72,0.77,0.86,0.94,0.92,0.62,0.47,0.88,1.14,1.19,1.47,1.87,2.24,2.01,Upgrade
9,Debt / FCF Ratio,17.05,17.05,20.26,33.15,-4.16,-,-,-,-,13.60,-2.51,-,-,-,1.36,2.43,3.58,-57.16,-7.39,-,-,Upgrade
10,Asset Turnover,0.05,0.05,0.03,0.03,0.01,0.02,0.04,0.01,-,0.12,-,0.12,0.14,0.28,0.17,0.23,0.09,0.11,0.09,0.07,Upgrade,
11,Quick Ratio,1.22,1.22,1.19,1.22,1.64,3.02,1.66,1.81,2.22,2.51,2.13,2.37,3.19,3.83,3.42,3.36,2.96,2.48,2.09,1.88,1.81,Upgrade
12,Current Ratio,1.35,1.35,1.32,1.35,1.79,3.36,1.82,1.98,2.39,2.70,2.28,2.52,3.37,4.06,3.70,3.56,3.11,2.61,2.21,1.97,1.89,Upgrade
13,Return on Equity (ROE),3.31%,5.37%,2.05%,1.48%,-1.54%,1.10%,3.86%,0.09%,-5.37%,18.25%,-12.53%,9.20%,6.56%,13.69%,6.50%,14.05%,4.48%,8.62%,13.92%,9.20%,Upgrade,
14,Return on Assets (ROA),1.51%,2.48%,0.99%,0.79%,-0.81%,0.55%,1.96%,0.04%,-2.53%,8.42%,-6.23%,5.09%,3.33%,5.66%,2.54%,5.17%,1.47%,2.51%,4.01%,2.87%,Upgrade,
15,Earnings Yield,2.00%,1.81%,1.54%,0.61%,0.87%,0.62%,0.02%,2.41%,0.11%,1.58%,2.68%,1.27%,2.80%,2.77%,2.80%,2.27%,2.09%,1.85%,1.88%,1.53%,1.37%,Upgrade
16,FCF Yield,3.41%,3.09%,3.69%,1.84%,-11.36%,-17.41%,-1.42%,0.82%,5.11%,4.23%,-20.47%,-11.21%,-1.18%,6.28%,19.57%,13.72%,7.23%,-0.55%,-5.03%,-7.43%,-11.77%,Upgrade
17,Dividend Yield,1.17%,-,1.68%,-,0.80%,-,-,-,0.69%,-,-,-,0.87%,-,-,-,0.97%,-,-,-,0.70%,Upgrade
18,Payout Ratio,83.28%,25.95%,103.94%,160.00%,38.70%,-,389.41%,103.33%,85.49%,-,52.78%,-,0.28%,78.54%,146.30%,70.24%,12.93%,178.57%,192.89%,30.76%,0.70%,Upgrade
19,Buyback Yield / Dilution,8.46%,-64.00%,6.15%,11.58%,36.42%,-,-17.43%,5.88%,-35.00%,-,-7.78%,-22.83%,-14.48%,1.25%,-13.59%,-4.67%,-25.60%,-7.87%,-20.78%,-8.82%,-47.05%,Upgrade
20,Total Shareholder Return,9.63%,-64.00%,7.82%,11.58%,37.23%,-,-17.43%,5.88%,-34.31%,-,-7.78%,-22.83%,-13.61%,1.25%,-13.59%,-4.67%,-24.63%,-7.87%,-20.78%,-8.82%,-46.35%,Upgrade
