,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Interest and Dividend Income,11.16,11.16,10.54,10.95,10.55,13.7,16.03,16.51,14.87,15,15.03,16.08,16.53,18.03,20.19,11.44,12.22,8.98,14.91,13.93,Upgrade
1,Total Interest Expense,1.09,1.09,1.89,1.09,1.06,1.03,1.05,1.28,1.29,1.28,1.3,1.31,1.31,1.32,1.3,1.1,1.13,1.12,1.11,1.07,Upgrade
2,Net Interest Income,10.07,10.07,8.65,9.86,9.49,12.67,14.97,15.23,13.58,13.71,13.74,14.77,15.22,16.71,18.89,10.34,11.09,7.86,13.8,12.86,Upgrade
3,Revenue Before Loan Losses,10.07,10.07,8.65,9.86,9.49,12.67,14.97,15.23,13.58,13.71,13.74,14.77,15.22,16.71,18.89,10.34,11.09,7.86,13.8,12.86,Upgrade
4,Provision for Loan Losses,-,-,26.42,-,-,-,28.34,-,-,-,18.15,-,-,-,22.14,-,-,-,12.86,-,Upgrade
5,Revenue,10.07,10.07,-17.77,9.86,9.49,12.67,-13.37,15.23,13.58,13.71,-4.41,14.77,15.22,16.71,-3.25,10.34,11.09,7.86,0.94,12.86,Upgrade
6,Revenue Growth (YoY),6.19%,-20.51%,-,-35.27%,-30.15%,-7.61%,-,3.15%,-10.78%,-17.92%,-,42.86%,37.27%,112.65%,-,-19.64%,-38.09%,-46.01%,-93.87%,-32.61%,Upgrade
7,Cost of Services Provided,8.35,8.35,-0.88,10.17,9.81,13.23,12.88,15.85,14.04,10.04,5.92,19.2,14.16,15.21,15.09,10.72,12.22,6.24,15.77,12.15,Upgrade
8,Other Operating Expenses,-,-,0.05,0.04,-0.02,-,-8.44,-8.48,-0.01,-,-0.02,-0.02,-0.01,-0.07,0.02,-0.03,-,-,0,-,Upgrade
9,Total Operating Expenses,8.35,8.35,-0.83,10.21,9.79,13.23,4.45,7.38,14.03,10.04,5.91,19.18,14.14,15.14,15.12,10.69,12.22,6.24,15.77,12.15,Upgrade
10,Operating Income,1.72,1.72,-16.94,-0.35,-0.31,-0.56,-17.81,7.86,-0.45,3.67,-10.32,-4.41,1.08,1.57,-18.37,-0.35,-1.13,1.62,-14.83,0.72,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-0.12,0.02,0.04,0.04,0.15,0,0.01,0,0.09,-0.01,-0.22,0.15,0.3,0.05,Upgrade
