,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14404,13497,11350,14743,16030,16790,17141,18253,17024,18487,21763,21003,22231,24008,20377,19323,21598,19210,13264,15397,30032,Upgrade
1,Market Cap Growth,-19.62%,-19.62%,-33.79%,-19.23%,-5.84%,-9.18%,-21.24%,-13.09%,-23.42%,-23.00%,6.80%,8.69%,2.93%,24.98%,53.63%,25.50%,-28.08%,-43.67%,-60.80%,-42.75%,18.65%,Upgrade
2,Enterprise Value,13494,13063,9116,12092,13379,15913,16395,18955,17726,19124,21768,20902,22131,24025,19937,20435,22710,21282,14033,15445,30080,Upgrade
3,Last Close Price,2.47,2.31,1.94,2.52,2.74,2.87,2.93,3.12,2.91,3.16,3.72,3.59,3.80,4.10,3.48,3.30,4.25,3.78,2.61,3.03,5.91,Upgrade
4,PE Ratio,146.88,138.93,126.80,95.14,101.64,54.38,123.19,259.01,261.48,-,-12.82,-11.22,-,-,-,-,-,-,-,-,540.57,Upgrade
5,Forward PE,164.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,168.33,-,Upgrade
6,PS Ratio,0.77,0.73,0.61,0.85,1.00,1.29,1.54,2.12,2.04,2.94,3.98,4.27,4.73,5.26,4.26,3.45,3.63,3.09,1.95,1.91,3.46,Upgrade
7,PB Ratio,5.84,5.47,4.63,6.03,6.62,7.01,7.25,8.00,7.51,8.24,9.13,8.86,9.45,6.09,5.00,4.56,5.00,4.59,3.12,3.57,6.76,Upgrade
8,P/TBV Ratio,5.82,5.82,4.93,6.40,7.04,7.46,7.73,8.56,8.02,9.37,10.29,10.16,10.85,6.56,5.39,4.91,5.37,5.51,3.74,4.25,8.01,Upgrade
9,P/FCF Ratio,-,-,-14.15,-,-,-,96.77,117.73,-77.66,-,1047.54,-,-36.12,-,-,-,33.52,-,-,18.03,97.75,Upgrade
10,P/OCF Ratio,37.61,37.61,23.41,264.53,-,11.80,21.15,30.01,38.19,-,18.09,27.49,56.04,-,-,-,24.13,70.81,19.00,11.49,31.63,Upgrade
11,EV/Sales Ratio,0.73,0.70,0.49,0.70,0.84,1.22,1.47,2.20,2.12,3.04,3.99,4.25,4.71,5.26,4.17,3.64,3.81,3.42,2.06,1.91,3.46,Upgrade
12,EV/EBITDA Ratio,30.20,32.25,-,27.41,-,40.33,49.37,81.08,-,-1119.74,-281.68,-110.89,-,-142.94,-,-553.95,-,65.20,36.74,39.52,87.14,Upgrade
13,EV/EBIT Ratio,81.24,71.37,-,46.00,-,66.21,116.25,383.87,-,-69.50,-60.55,-41.51,-,-,-,-51.37,-,-,-,-,321.02,Upgrade
14,EV/FCF Ratio,-22.87,-,-11.37,-,-,-,92.55,122.25,-80.87,-,1047.79,-,-35.95,-,-,-,35.24,-,-,18.08,97.90,Upgrade
15,Debt / Equity Ratio,1.65,1.65,2.32,1.63,2.09,0.99,1.07,0.87,1.04,1.14,0.99,0.70,1.02,0.46,0.53,0.35,0.64,0.46,0.83,0.61,0.97,Upgrade
16,Debt / EBITDA Ratio,9.11,3.46,31.32,5.93,215.62,3.81,3.43,4.56,-,6.80,7.55,2.92,-,13.61,-,2.74,-,15.66,9.65,22.13,6.09,Upgrade
17,Debt / FCF Ratio,-,-,-7.10,-,-,-,14.34,12.88,-10.76,-,113.75,-,-3.89,-,-,-,4.29,-,-,3.06,13.99,Upgrade
18,Asset Turnover,0.77,1.01,0.59,1.58,1.19,1.44,0.58,1.43,0.84,0.68,0.57,0.60,0.41,0.34,0.34,0.41,0.41,0.51,0.37,0.39,Upgrade,
19,Inventory Turnover,8.48,6.30,8.29,5.45,14.51,8.42,9.55,3.76,8.34,4.58,4.93,4.96,6.36,4.37,4.01,4.56,6.38,5.76,6.55,4.03,4.44,Upgrade
20,Quick Ratio,0.67,0.67,0.70,0.68,0.75,0.65,0.63,0.60,0.60,0.52,0.58,0.59,0.63,0.69,0.73,0.72,0.78,0.50,0.52,0.53,0.59,Upgrade
21,Current Ratio,0.90,0.90,0.92,0.93,0.92,0.91,0.91,0.91,0.87,0.90,0.88,0.84,0.84,0.94,0.97,0.94,0.95,0.70,0.70,0.75,0.79,Upgrade
22,Return on Equity (ROE),6.27%,3.07%,3.97%,2.45%,5.17%,14.48%,4.75%,28.25%,-23.72%,2.92%,3.99%,-199.86%,-13.57%,-15.19%,-7.89%,-222.84%,-6.20%,-6.20%,-11.52%,9.15%,Upgrade,
23,Return on Assets (ROA),3.05%,-1.07%,1.52%,-1.44%,2.35%,2.61%,1.74%,-1.79%,0.57%,0.73%,1.93%,-9.72%,-1.43%,-2.62%,0.79%,-7.25%,-0.82%,-0.07%,-0.74%,1.51%,Upgrade,
24,Return on Capital (ROIC),8.40%,-3.03%,4.32%,-3.90%,6.23%,6.40%,4.15%,-3.81%,1.12%,1.48%,3.99%,-18.66%,-2.63%,-4.94%,1.56%,-14.78%,-1.57%,-0.13%,-1.44%,2.98%,Upgrade,
25,Return on Capital Employed (ROCE),2.24%,2.47%,-,3.59%,-,6.19%,3.78%,1.41%,-,-8.94%,-12.74%,-18.28%,-,-,-,-7.36%,-,-,-,-,1.61%,Upgrade
