,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017",+9 Quarters
0,Operating Revenue,326.92,385.33,394.01,434.29,402.44,389.93,463.77,480.99,370.07,372.5,385.55,349.18,250.56,315.09,315.09,197.63,197.63,192.74,192.74,175.8,Upgrade
1,Other Revenue,-2.28,2.28,-,4.09,-1.63,1.63,-,3.91,-2,2,-,4.28,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,324.64,387.6,394.01,438.38,400.8,391.56,463.77,484.9,368.07,374.5,385.55,353.46,250.56,315.09,315.09,197.63,197.63,192.74,192.74,175.8,Upgrade
3,Revenue Growth (YoY),-19.00%,-1.01%,-15.04%,-9.59%,8.89%,4.56%,20.29%,37.19%,46.90%,18.85%,22.36%,78.85%,26.78%,63.48%,63.48%,12.42%,12.42%,10.71%,10.71%,6.87%,Upgrade
4,Cost of Revenue,289.67,341.53,338.99,385.83,355.32,340.68,404.32,443.7,319.26,313.23,328.47,297.73,198.1,289.57,289.57,156.71,156.71,156.61,156.61,149.68,Upgrade
5,Gross Profit,34.97,46.07,55.02,52.55,45.48,50.88,59.45,41.2,48.81,61.27,57.08,55.74,52.46,25.52,25.52,40.92,40.92,36.13,36.13,26.12,Upgrade
6,"Selling, General & Admin",9.1,6.65,11.83,12.62,11.89,8.87,9.24,8.19,14.5,7.06,8.5,8.11,24.8,-,-,12.23,12.23,11.54,11.54,8,Upgrade
7,Research & Development,2.76,3.82,1.62,2.5,0.98,3.4,3.01,2.51,5.58,4.73,3.85,3.58,13.54,-,-,0.95,0.95,-,-,1.01,Upgrade
8,Other Operating Expenses,-2.84,2.57,1.4,-2.89,2.32,1.3,0.78,12.4,-0.19,-2.38,-1.37,4.59,0.54,-,-,-0.75,-0.75,-3.17,-3.17,-1,Upgrade
9,Operating Expenses,9.08,16.19,15.84,12.66,15.58,13.95,17.46,19.47,25.37,8.48,10.36,16.49,40.25,-,-,12.43,12.43,8.37,8.37,8.01,Upgrade
10,Operating Income,25.9,29.88,39.18,39.89,29.9,36.94,41.99,21.73,23.44,52.8,46.72,39.24,12.21,25.52,25.52,28.49,28.49,27.76,27.76,18.12,Upgrade
11,Interest Expense,-,-0.11,-0.17,-1.56,-,-1.07,-0.16,-5.35,-,-1.78,-0.96,-0.93,-3.05,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,4.15,1.1,1.3,1.74,2.71,2.24,1.68,-,6.48,-,1.21,1.54,1.3,-,-,-,-,-,-,-,Upgrade
13,Currency Exchange Gain (Loss),-3.84,3.84,-,1.88,-1.09,1.09,-,6.98,-4.29,4.29,-,-2.31,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.6,-1.88,1.28,-3.07,-0.42,1.33,-1.77,-4.23,0.55,-0.21,-0.43,3.88,-4.54,0.19,0.19,-1.07,-1.07,-4.94,-4.94,-1.36,Upgrade
15,EBT Excluding Unusual Items,26.81,32.82,41.58,38.89,31.1,40.52,41.75,19.12,26.19,55.1,46.55,41.42,5.92,25.72,25.72,27.42,27.42,22.82,22.82,16.75,Upgrade
16,Gain (Loss) on Sale of Investments,0.03,0.19,-,-,-,-,-,-0.1,-2.47,-7.07,0.4,0.4,0.12,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-0.09,-0.08,0.42,1.28,-1.24,-,-,0.14,-0.14,0.03,-1.17,0.18,-,-,-,-,0.25,0.25,0.25,Upgrade
18,Asset Writedown,-1.06,1.24,-1.24,0.08,-0.35,-,-,-0.31,-,0.05,-0.05,0.13,-0.13,-,-,-0.12,-0.12,-1.02,-1.02,-0.06,Upgrade
19,Other Unusual Items,-1.31,0.85,0.52,-4.02,-,-,-,10.86,-,-,-,3.32,-,-,-,-,-,-,-,-,Upgrade
20,Pretax Income,24.52,35.02,40.78,35.37,32.02,39.27,41.75,29.57,23.86,47.93,46.93,44.11,6.09,25.72,25.72,27.3,27.3,22.06,22.06,16.94,Upgrade
21,Income Tax Expense,5.84,8.46,9.55,11.06,8.23,8.19,10.79,7.87,4.78,9.99,11.28,11.15,0.67,5.33,5.33,6.69,6.69,5.87,5.87,3.8,Upgrade
22,Net Income,18.68,26.55,31.23,24.31,23.8,31.08,30.95,21.71,19.08,37.95,35.65,32.95,5.42,20.39,20.39,20.61,20.61,16.18,16.18,13.14,Upgrade
23,Net Income to Common,18.68,26.55,31.23,24.31,23.8,31.08,30.95,21.71,19.08,37.95,35.65,32.95,5.42,20.39,20.39,20.61,20.61,16.18,16.18,13.14,Upgrade
24,Net Income Growth,-21.50%,-14.56%,0.90%,11.98%,24.75%,-18.11%,-13.17%,-34.13%,251.73%,86.16%,74.88%,59.88%,-73.69%,25.96%,25.96%,56.87%,56.87%,6.30%,6.30%,8.37%,Upgrade
25,Shares Outstanding (Basic),168,166,164,162,169,164,163,161,125,122,123,120,125,-,-,125,125,119,119,125,Upgrade
26,Shares Outstanding (Diluted),168,166,164,162,169,164,163,161,125,122,123,120,125,-,-,125,125,119,119,125,Upgrade
