,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,8585,8330,7258,8493,10794,11512,11031,11840,10332,12292,Upgrade
1,Revenue Growth (YoY),18.28%,-1.92%,-32.76%,-26.22%,-2.15%,-2.77%,6.77%,-3.68%,0.89%,14.91%,Upgrade
2,Cost of Revenue,7888,7668,6598,8078,9724,10220,9710,10734,9389,11443,Upgrade
3,Gross Profit,697.38,661.97,660.32,415.07,1070,1292,1321,1106,942.74,849.25,Upgrade
4,"Selling, General & Admin",396.6,371.67,398.64,572.08,469.93,502.92,420.53,437.98,363.09,358.03,Upgrade
5,Operating Expenses,396.6,369.5,398.64,536.34,469.93,552.36,420.53,470.94,363.09,391.19,Upgrade
6,Operating Income,300.78,292.47,261.68,-121.27,599.98,739.61,900.47,635.12,579.65,458.06,Upgrade
7,Interest Expense,-193.06,-197.69,-191.76,-178.18,-176.38,-155.47,-185.79,-189.68,-190.35,-222.96,Upgrade
8,Interest & Investment Income,-,21.56,-,20.64,-,47.69,-,42.48,-,48.09,Upgrade
9,Earnings From Equity Investments,-23.97,88.17,-41.37,11.8,6.46,52.05,50.01,-3.61,3.63,122.13,Upgrade
10,Currency Exchange Gain (Loss),15.5,-13.4,-,-11.52,38.2,8.54,17,94,-37,-2.13,Upgrade
11,Other Non Operating Income (Expenses),91.33,24.81,144.11,62.12,152.9,35.61,103.35,-260.15,57.59,88.77,Upgrade
12,EBT Excluding Unusual Items,190.58,215.92,172.67,-216.42,621.16,728.03,885.04,318.16,413.52,491.97,Upgrade
13,Impairment of Goodwill,-,-53.42,-,-,-,-82.14,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,7.6,0.39,0.14,0.27,-1.11,324.01,-3.58,7.14,1.49,-4.92,Upgrade
15,Gain (Loss) on Sale of Assets,-43.49,-74.55,-11.76,-27.34,-,-255.52,-,-5.6,-,3.83,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,4,-,10.76,Upgrade
17,Pretax Income,154.68,88.33,161.06,-243.49,620.05,714.39,881.46,323.69,415,501.63,Upgrade
18,Income Tax Expense,26.8,58.59,30.36,-34.67,92.04,7.72,157.48,70.4,69.52,71.25,Upgrade
19,Earnings From Continuing Operations,127.88,29.74,130.69,-208.81,528.01,706.67,723.99,253.3,345.48,430.39,Upgrade
20,Minority Interest in Earnings,46.27,65.48,36.89,-33.38,32.41,5.86,-58.51,-50.72,-45.77,-8.52,Upgrade
21,Net Income,174.15,95.22,167.58,-242.19,560.42,712.53,665.47,202.58,299.71,421.87,Upgrade
22,Net Income to Common,174.15,95.22,167.58,-242.19,560.42,712.53,665.47,202.58,299.71,421.87,Upgrade
23,Net Income Growth,3.92%,-,-70.10%,-,-15.79%,251.73%,122.04%,-51.98%,113.18%,515.89%,Upgrade
24,Shares Outstanding (Basic),3161,3161,3161,3227,3287,3289,3289,3289,3289,3289,Upgrade
25,Shares Outstanding (Diluted),3161,3161,3161,3227,3287,3289,3289,3289,3289,3289,Upgrade
26,Shares Change (YoY),-,-2.05%,-3.83%,-1.88%,-0.06%,-,-,-,-,3.72%,Upgrade
27,EPS (Basic),0.06,0.03,0.05,-0.08,0.17,0.22,0.20,0.06,0.09,0.13,Upgrade
28,EPS (Diluted),0.06,0.03,0.05,-0.08,0.17,0.22,0.20,0.06,0.09,0.13,Upgrade
29,EPS Growth,3.92%,-,-68.91%,-,-15.73%,251.73%,122.04%,-51.98%,113.19%,493.84%,Upgrade
30,Free Cash Flow,3516,3270,1501,1326,2677,2225,3370,3617,958.42,238.45,Upgrade
31,Free Cash Flow Per Share,1.11,1.03,0.47,0.41,0.81,0.68,1.02,1.10,0.29,0.07,Upgrade
32,Dividend Per Share,0.050,0.050,0.050,0.050,0.050,0.050,0.050,-,-,-,Upgrade
33,Operating Margin,3.50%,3.51%,3.61%,-1.43%,5.56%,6.42%,8.16%,5.36%,5.61%,3.73%,Upgrade
34,Profit Margin,2.03%,1.14%,2.31%,-2.85%,5.19%,6.19%,6.03%,1.71%,2.90%,3.43%,Upgrade
35,Free Cash Flow Margin,40.95%,39.26%,20.69%,15.62%,24.80%,19.33%,30.55%,30.55%,9.28%,1.94%,Upgrade
36,EBITDA,931.47,961.94,949.61,640.75,1389,1426,1548,1383,1149,1019,Upgrade
37,D&A For EBITDA,630.69,669.47,687.93,762.02,789.29,686.7,647.67,747.41,569.12,561.01,Upgrade
38,EBIT,300.78,292.47,261.68,-121.27,599.98,739.61,900.47,635.12,579.65,458.06,Upgrade
