,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1140,1017,516.1,52.39,1272,81.29,1280,1175,411.87,676.79,Upgrade
1,Cash & Short-Term Investments,1140,1017,516.1,52.39,1272,81.29,1280,1175,411.87,676.79,Upgrade
2,Cash Growth,120.95%,1841.67%,-59.43%,-35.55%,-0.60%,-93.08%,210.73%,73.54%,-40.67%,-39.74%,Upgrade
3,Accounts Receivable,830.74,452.41,577,337.3,404.04,94.55,169.86,354.13,221.94,124.76,Upgrade
4,Other Receivables,72.18,36.32,0.78,0.78,37.76,6.98,23.29,7.57,2.69,2.26,Upgrade
5,Receivables,902.92,488.72,577.78,338.08,441.8,101.53,193.16,361.7,224.63,127.02,Upgrade
6,Inventory,1303,697.25,1923,2048,1139,1743,1330,1767,2417,1442,Upgrade
7,Prepaid Expenses,11.25,10.8,15.94,7.78,9.15,7.23,10.83,10.49,9.84,5.3,Upgrade
8,Total Current Assets,3357,2214,3033,2447,2862,1933,2814,3314,3063,2251,Upgrade
9,"Property, Plant & Equipment",3.79,1.75,2.67,3.59,4.41,4.86,5.4,2.6,3.06,4,Upgrade
10,Long-Term Investments,4291,4495,4007,4369,4137,4353,802.44,818.53,781.7,791.3,Upgrade
11,Long-Term Deferred Tax Assets,0.01,0.01,0.01,0.01,5.21,5.16,0.05,-,-,-,Upgrade
12,Other Long-Term Assets,27.08,39.19,42.87,46.15,51.15,53.45,54.33,52.62,48.33,48.98,Upgrade
13,Total Assets,7679,6750,7085,6866,7060,6350,3676,4188,3897,3095,Upgrade
14,Accounts Payable,760.08,433.74,739.22,655.14,378.53,91.82,224.77,147.34,198.13,23.89,Upgrade
15,Accrued Expenses,53.21,42.43,238.62,38.86,1116,28.47,12.49,11.82,12.33,19.39,Upgrade
16,Short-Term Debt,209.89,17.66,41.22,47.69,1877,2400,-,-,334.63,-,Upgrade
17,Current Portion of Long-Term Debt,1134,348.98,1031,957.75,-,236.53,446.69,1037,628.94,422.56,Upgrade
18,Current Portion of Leases,0.99,0.54,1.38,1.56,1.61,1.45,1.41,0.7,1.4,1.7,Upgrade
19,Current Income Taxes Payable,50.16,12.12,36.3,10.7,6.55,9.27,11.62,15.85,21.23,9.56,Upgrade
20,Current Unearned Revenue,-,534.17,-,350.95,-,984.2,11.07,-,1.47,1.47,Upgrade
21,Other Current Liabilities,1.6,1.6,0.95,1.06,1.23,2.19,34.14,1.14,72.42,6.93,Upgrade
22,Total Current Liabilities,2210,1391,2089,2064,3380,3754,742.2,1214,1271,485.51,Upgrade
23,Long-Term Debt,1396,1396,1396,1396,390.41,387.75,862.41,921.35,656.13,644.49,Upgrade
24,Long-Term Leases,1.89,-,-,0.66,1.43,2.42,3.3,1.16,1.35,2.02,Upgrade
25,Long-Term Deferred Tax Liabilities,125.79,83.03,46.48,57.28,51.09,50.07,23.98,23.97,20.3,19.1,Upgrade
26,Total Liabilities,3733,2870,3532,3518,3823,4194,1632,2161,1948,1151,Upgrade
27,Common Stock,76.01,76.01,76.01,76.01,76.01,66.01,66.01,66.01,66.01,66.01,Upgrade
28,Additional Paid-In Capital,2447,2447,2447,2447,2471,1681,1681,1681,1681,1681,Upgrade
29,Retained Earnings,2274,2161,1843,1663,1504,1149,1006,1003,960.06,913.84,Upgrade
30,Comprehensive Income & Other,-851.33,-803.83,-812.95,-838.78,-814.02,-740.44,-708.99,-723.11,-758.93,-716.72,Upgrade
31,Total Common Equity,3946,3880,3554,3348,3236,2155,2044,2027,1948,1944,Upgrade
32,Shareholders' Equity,3946,3880,3554,3348,3236,2155,2044,2027,1948,1944,Upgrade
33,Total Liabilities & Equity,7679,6750,7085,6866,7060,6350,3676,4188,3897,3095,Upgrade
34,Total Debt,2742,1763,2470,2404,2270,3028,1314,1961,1622,1071,Upgrade
35,Net Cash (Debt),-1602,-745.85,-1954,-2351,-998.04,-2947,-33.98,-786.11,-1211,-393.98,Upgrade
36,Net Cash Per Share,-0.21,-0.10,-0.26,-0.31,-0.15,-0.45,-0.01,-0.12,-0.18,-0.06,Upgrade
37,Filing Date Shares Outstanding,7601,7601,7601,7601,7601,6601,6601,6601,6601,6601,Upgrade
38,Total Common Shares Outstanding,7601,7601,7601,7601,7601,6601,6601,6601,6601,6601,Upgrade
39,Working Capital,1148,822.78,943.83,383,-518.38,-1821,2072,2100,1793,1766,Upgrade
40,Book Value Per Share,0.52,0.51,0.47,0.44,0.43,0.33,0.31,0.31,0.30,0.29,Upgrade
41,Tangible Book Value,3946,3880,3554,3348,3236,2155,2044,2027,1948,1944,Upgrade
42,Tangible Book Value Per Share,0.52,0.51,0.47,0.44,0.43,0.33,0.31,0.31,0.30,0.29,Upgrade
43,Buildings,-,0.24,-,0.24,-,0.24,-,0.24,-,0.24,Upgrade
44,Machinery,-,6.57,-,6.53,-,5.95,-,5.55,-,5.03,Upgrade
45,Leasehold Improvements,-,0.58,-,0.58,-,0.58,-,0.58,-,0.58,Upgrade
