,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,5248,5212,4290,3330,4056,3908,4005,4908,4799,4537,5050,4810,5786,6022,6132,4363,4384,4778,3149,2870,3947,Upgrade
1,Market Cap Growth,33.40%,33.40%,7.13%,-32.16%,-15.49%,-13.88%,-20.70%,2.05%,-17.05%,-24.66%,-17.63%,10.25%,31.97%,26.06%,94.70%,52.03%,11.06%,36.75%,-10.00%,-42.45%,-,Upgrade
2,Enterprise Value,6078,6018,5116,4095,4796,4590,4590,5309,5200,4894,5365,4867,5843,5861,6372,4516,4537,4880,3068,2633,3711,Upgrade
3,Last Close Price,13.15,13.06,10.70,8.26,10.06,9.69,9.88,12.11,11.84,11.20,12.40,11.63,13.99,14.26,14.27,12.76,12.82,13.98,9.21,8.21,11.29,Upgrade
4,PE Ratio,36.64,38.58,47.65,70.25,368.64,-131.31,-99.34,-,-,-,54.51,30.73,32.15,31.35,31.16,23.38,24.99,33.87,22.21,22.12,36.51,Upgrade
5,Forward PE,25.05,24.88,46.24,63.85,91.91,108.22,17.78,17.78,17.63,17.11,23.51,14.64,19.17,21.49,23.52,17.77,19.35,22.98,-,-,-,Upgrade
6,PS Ratio,3.34,3.52,3.10,2.61,3.33,3.34,3.49,4.27,3.97,3.38,3.69,3.53,4.30,4.83,5.14,3.82,4.35,5.45,4.07,3.97,5.68,Upgrade
7,PB Ratio,3.17,2.78,2.34,1.87,2.30,2.24,2.31,2.84,2.83,2.61,2.95,2.67,3.19,3.41,3.39,3.13,3.27,3.70,2.52,2.47,3.50,Upgrade
8,P/TBV Ratio,4.00,4.00,3.40,2.75,3.42,3.35,3.47,4.27,3.78,3.40,3.86,3.43,4.08,4.31,3.77,3.79,3.98,4.51,3.09,2.64,3.75,Upgrade
9,P/FCF Ratio,163.05,161.94,-117.60,-,-,-,-,-,-,-,-131.67,-,-9236.14,-,-157.48,-,-31.15,-,-16.12,-,-,Upgrade
10,P/OCF Ratio,40.14,40.14,49.75,69.53,2319.58,91.80,71.98,-,52.05,42.60,42.76,-,35.92,42.12,51.53,-,46.93,56.83,50.80,-,81.16,Upgrade
