,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,834.14,579.81,494.29,477.63,464.79,804.06,743.62,612.48,-,682.71,680.89,852.57,632.64,584.71,628.97,774.63,693.51,543.97,582.79,506.41,Upgrade
1,Trading Asset Securities,210.01,520.16,741.73,307.16,513.62,170,359.75,292.53,-,225,285.73,69.91,357.53,383.8,463.49,409.25,482.29,184.16,81.69,1.51,Upgrade
2,Cash & Short-Term Investments,1044,1100,1236,784.79,978.41,974.06,1103,905.01,-,907.71,966.63,922.49,990.18,968.51,1092,1184,1176,728.13,664.47,507.92,Upgrade
3,Cash Growth,6.72%,12.93%,12.02%,-13.28%,-,7.31%,14.15%,-1.89%,-,-6.28%,-11.52%,-22.08%,-15.79%,33.01%,64.41%,133.09%,-,-,29.39%,-,Upgrade
4,Accounts Receivable,1142,1147,1055,1106,1110,983.08,749,763.85,-,1055,990.39,1081,1032,1073,937.68,948.6,869.38,720.18,645.51,738.81,Upgrade
5,Other Receivables,37.89,37.32,26.33,36.72,354.59,263.27,286.67,210.9,-,48.69,37.98,46.29,50.41,38.05,34.76,66.23,31.47,26.52,18.95,33.38,Upgrade
6,Receivables,1180,1184,1081,1563,1465,1246,1036,1261,-,1104,1028,1270,1083,1123,972.44,1015,900.85,746.7,671.17,775.75,Upgrade
7,Inventory,651.78,657.01,630.55,664.15,590.01,571.1,563.87,594.3,-,715.5,689.85,721.97,749.74,710.46,563,539.23,438.54,360.66,369.84,397.09,Upgrade
8,Other Current Assets,255.05,51.01,59.39,52.65,143.79,41.6,116.13,68.68,-,48.62,118,46.66,39.8,34.08,53.53,34.07,44.1,29.82,29.37,18.54,Upgrade
9,Total Current Assets,3131,2992,3007,3064,3177,2833,2819,2829,-,2776,2803,2961,2862,2836,2681,2772,2559,1865,1735,1699,Upgrade
10,"Property, Plant & Equipment",1504,1432,1414,1428,1409,1401,1377,1380,-,1276,1201,1165,1053,976.1,945.35,799.6,731,711.77,691.98,666.67,Upgrade
11,Goodwill,0.56,0.56,0.56,0.56,0.56,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,144.4,150.76,152.8,158.09,157.93,142.11,143.23,144.25,-,120.84,122.1,95.24,88.77,86.92,88.86,88.94,86.88,85.98,86.9,86.17,Upgrade
